family,regime,scorer,seed,N,exact_selected_real,exact_selected_score,mc_selected_real,oracle_selected_real,score_utility_correlation,tail_rank_correlation,top_score_tail_real_utility,high_n_regret,real_change_high_minus_low,score_change_high_minus_low,state_idx,K,conditioning,image_size
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,16,-0.7407583047649584,-0.6135803684535152,-0.7426107015368686,-0.7407583047649584,0.9999999999999998,0.9999999999999999,-0.7618410749287017,0.0,0.12504211323177528,0.13099363402880682,0,4,image,32
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,32,-0.7263295059819372,-0.5915462781820706,-0.7282285258879075,-0.7263295059819372,0.9999999999999998,0.9999999999999999,-0.7618410749287017,0.0,0.12504211323177528,0.13099363402880682,0,4,image,32
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,1,-0.8513716192137125,-0.8503882960060729,-0.8431494576895356,-0.8513716192137125,0.9956011730205276,0.8928571428571428,-0.7618851230712487,4.7535528866604615e-05,0.12499457770290867,0.13543356741688006,0,4,image,32
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,2,-0.811795670436952,-0.8113936720951318,-0.8040257247247958,-0.8117412263498723,0.9956011730205276,0.8928571428571428,-0.7618851230712487,4.7535528866604615e-05,0.12499457770290867,0.13543356741688006,0,4,image,32
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,4,-0.7827103801085322,-0.7827844964973498,-0.7777098367170093,-0.7825524272537516,0.9956011730205276,0.8928571428571428,-0.7618851230712487,4.7535528866604615e-05,0.12499457770290867,0.13543356741688006,0,4,image,32
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,8,-0.7593331170665085,-0.7586080342452136,-0.7661365526113945,-0.7590496183114488,0.9956011730205276,0.8928571428571428,-0.7618851230712487,4.7535528866604615e-05,0.12499457770290867,0.13543356741688006,0,4,image,32
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,16,-0.740996961847932,-0.7367215508374724,-0.7430293702651873,-0.7407583047649584,0.9956011730205276,0.8928571428571428,-0.7618851230712487,4.7535528866604615e-05,0.12499457770290867,0.13543356741688006,0,4,image,32
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,32,-0.7263770415108038,-0.7149547285891928,-0.7282285258879075,-0.7263295059819372,0.9956011730205276,0.8928571428571428,-0.7618851230712487,4.7535528866604615e-05,0.12499457770290867,0.13543356741688006,0,4,image,32
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,1,-0.8513716192137125,-0.8513716192137125,-0.8431494576895356,-0.8513716192137125,0.9999999999999998,0.9999999999999999,-0.7618410749287017,0.0,0.12504211323177528,0.12504211323177528,0,4,image,32
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,2,-0.8117412263498723,-0.8117412263498723,-0.8039062904869161,-0.8117412263498723,0.9999999999999998,0.9999999999999999,-0.7618410749287017,0.0,0.12504211323177528,0.12504211323177528,0,4,image,32
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,4,-0.7825524272537516,-0.7825524272537516,-0.7775809669756275,-0.7825524272537516,0.9999999999999998,0.9999999999999999,-0.7618410749287017,0.0,0.12504211323177528,0.12504211323177528,0,4,image,32
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,8,-0.7590496183114488,-0.7590496183114488,-0.766010519795476,-0.7590496183114488,0.9999999999999998,0.9999999999999999,-0.7618410749287017,0.0,0.12504211323177528,0.12504211323177528,0,4,image,32
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,16,-0.7407583047649584,-0.7407583047649584,-0.7426107015368686,-0.7407583047649584,0.9999999999999998,0.9999999999999999,-0.7618410749287017,0.0,0.12504211323177528,0.12504211323177528,0,4,image,32
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,32,-0.7263295059819372,-0.7263295059819372,-0.7282285258879075,-0.7263295059819372,0.9999999999999998,0.9999999999999999,-0.7618410749287017,0.0,0.12504211323177528,0.12504211323177528,0,4,image,32
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,1,-0.9846266917755644,-0.5730254183925704,-0.9856223296700265,-0.9846266917755644,0.9996334310850438,0.9999999999999999,-0.9017455464231706,1.9292678565818733e-11,0.1166739647623527,0.06749513273498575,1,4,state,0
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,2,-0.9497025039630155,-0.5528538013471211,-0.9561773585013074,-0.9497015218019148,0.9996334310850438,0.9999999999999999,-0.9017455464231706,1.9292678565818733e-11,0.1166739647623527,0.06749513273498575,1,4,state,0
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,4,-0.9209925712311002,-0.536247925039493,-0.9327138982565274,-0.9209907057004938,0.9996334310850438,0.9999999999999999,-0.9017455464231706,1.9292678565818733e-11,0.1166739647623527,0.06749513273498575,1,4,state,0
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,8,-0.8986899419658796,-0.5233536216333344,-0.8974778529996911,-0.8986890641201459,0.9996334310850438,0.9999999999999999,-0.9017455464231706,1.9292678565818733e-11,0.1166739647623527,0.06749513273498575,1,4,state,0
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,16,-0.8814069482806257,-0.5133424037610494,-0.8826921594297862,-0.8814069090872682,0.9996334310850438,0.9999999999999999,-0.9017455464231706,1.9292678565818733e-11,0.1166739647623527,0.06749513273498575,1,4,state,0
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,32,-0.8679527270132117,-0.5055302856575846,-0.8695447627216584,-0.867952726993919,0.9996334310850438,0.9999999999999999,-0.9017455464231706,1.9292678565818733e-11,0.1166739647623527,0.06749513273498575,1,4,state,0
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,1,-0.9846266917755644,-0.8374655496031287,-0.9856223296700265,-0.9846266917755644,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.0991304863653859,1,4,state,0
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,2,-0.9497015218019148,-0.8078097287339988,-0.9561773585013074,-0.9497015218019148,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.0991304863653859,1,4,state,0
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,4,-0.9209907057004938,-0.7834222351883758,-0.9327138982565274,-0.9209907057004938,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.0991304863653859,1,4,state,0
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,8,-0.8986890641201459,-0.7644797002385746,-0.8974778529996911,-0.8986890641201459,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.0991304863653859,1,4,state,0
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,16,-0.8814069090872682,-0.7497882243924852,-0.8826921594297862,-0.8814069090872682,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.0991304863653859,1,4,state,0
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,32,-0.867952726993919,-0.7383350632377428,-0.8695447627216584,-0.867952726993919,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.0991304863653859,1,4,state,0
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,1,-0.9846266917755644,-0.9846136148990295,-0.9856223296700265,-0.9846266917755644,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11635123013919568,1,4,state,0
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,2,-0.9497015218019148,-0.949750317703606,-0.9561773585013074,-0.9497015218019148,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11635123013919568,1,4,state,0
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,4,-0.9209907057004938,-0.9211090803561319,-0.9327138982565274,-0.9209907057004938,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11635123013919568,1,4,state,0
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,8,-0.8986890641201459,-0.8988643384293075,-0.8974778529996911,-0.8986890641201459,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11635123013919568,1,4,state,0
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,16,-0.8814069090872682,-0.8816435545314742,-0.8826921594297862,-0.8814069090872682,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11635123013919568,1,4,state,0
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,32,-0.867952726993919,-0.8682623847598339,-0.8695447627216584,-0.867952726993919,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11635123013919568,1,4,state,0
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,1,-0.9846266917755644,-0.9846266917755644,-0.9856223296700265,-0.9846266917755644,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11667396478164538,1,4,state,0
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,2,-0.9497015218019148,-0.9497015218019148,-0.9561773585013074,-0.9497015218019148,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11667396478164538,1,4,state,0
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,4,-0.9209907057004938,-0.9209907057004938,-0.9327138982565274,-0.9209907057004938,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11667396478164538,1,4,state,0
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,8,-0.8986890641201459,-0.8986890641201459,-0.8974778529996911,-0.8986890641201459,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11667396478164538,1,4,state,0
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,16,-0.8814069090872682,-0.8814069090872682,-0.8826921594297862,-0.8814069090872682,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11667396478164538,1,4,state,0
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,32,-0.867952726993919,-0.867952726993919,-0.8695447627216584,-0.867952726993919,0.9999999999999998,0.9999999999999999,-0.9017455464231706,0.0,0.11667396478164538,0.11667396478164538,1,4,state,0
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,1,-1.178308157307461,-0.6839853491419522,-1.1922551548818079,-1.178308157307461,0.9996334310850438,0.9999999999999999,-1.0711885265955436,1.4840358719681035e-08,0.17619707511326044,0.10234584539236691,1,4,image,32
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,2,-1.1325038587779557,-0.6573236358126959,-1.1306890669360985,-1.1325037107051585,0.9996334310850438,0.9999999999999999,-1.0711885265955436,1.4840358719681035e-08,0.17619707511326044,0.10234584539236691,1,4,image,32
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,4,-1.0946707733472085,-0.6353267474667266,-1.075018242964491,-1.094670273456916,0.9996334310850438,0.9999999999999999,-1.0711885265955436,1.4840358719681035e-08,0.17619707511326044,0.10234584539236691,1,4,image,32
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,8,-1.0634544271932727,-0.6172031936985338,-1.0665176205215956,-1.0634536860825867,0.9996334310850438,0.9999999999999999,-1.0711885265955436,1.4840358719681035e-08,0.17619707511326044,0.10234584539236691,1,4,image,32
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,16,-1.0334954796555444,-0.5998221323016033,-1.0200198615606082,-1.033495154652813,0.9996334310850438,0.9999999999999999,-1.0711885265955436,1.4840358719681035e-08,0.17619707511326044,0.10234584539236691,1,4,image,32
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,32,-1.0021110821942005,-0.5816395037495853,-1.0028035525166579,-1.0021110673538418,0.9996334310850438,0.9999999999999999,-1.0711885265955436,1.4840358719681035e-08,0.17619707511326044,0.10234584539236691,1,4,image,32
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,1,-1.178308157307461,-1.0017330624122063,-1.1922551548818079,-1.178308157307461,0.9999999999999998,0.9999999999999999,-1.0711885265955436,0.0,0.17619708995361916,0.14983914078437177,1,4,image,32
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,2,-1.1325037107051585,-0.9627635999085629,-1.1306890669360985,-1.1325037107051585,0.9999999999999998,0.9999999999999999,-1.0711885265955436,0.0,0.17619708995361916,0.14983914078437177,1,4,image,32
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,4,-1.094670273456916,-0.9305854176600704,-1.075018242964491,-1.094670273456916,0.9999999999999998,0.9999999999999999,-1.0711885265955436,0.0,0.17619708995361916,0.14983914078437177,1,4,image,32
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,8,-1.0634536860825867,-0.9040426416265268,-1.0665176205215956,-1.0634536860825867,0.9999999999999998,0.9999999999999999,-1.0711885265955436,0.0,0.17619708995361916,0.14983914078437177,1,4,image,32
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,16,-1.033495154652813,-0.8785712331648976,-1.0200198615606082,-1.033495154652813,0.9999999999999998,0.9999999999999999,-1.0711885265955436,0.0,0.17619708995361916,0.14983914078437177,1,4,image,32
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,32,-1.0021110673538418,-0.8518939216278345,-1.0028035525166579,-1.0021110673538418,0.9999999999999998,0.9999999999999999,-1.0711885265955436,0.0,0.17619708995361916,0.14983914078437177,1,4,image,32
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,1,-1.178308157307461,-1.1783227855527885,-1.1922551548818079,-1.178308157307461,0.9999999999999998,0.9999999999999999,-1.0711885265955436,0.0,0.17619708995361916,0.17604608002163236,1,4,image,32
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,2,-1.1325037107051585,-1.132561124502999,-1.1306890669360985,-1.1325037107051585,0.9999999999999998,0.9999999999999999,-1.0711885265955436,0.0,0.17619708995361916,0.17604608002163236,1,4,image,32
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,4,-1.094670273456916,-1.0947583376167127,-1.075018242964491,-1.094670273456916,0.9999999999999998,0.9999999999999999,-1.0711885265955436,0.0,0.17619708995361916,0.17604608002163236,1,4,image,32
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,8,-1.0634536860825867,-1.0635621919807074,-1.0665176205215956,-1.0634536860825867,0.9999999999999998,0.9999999999999999,-1.0711885265955436,0.0,0.17619708995361916,0.17604608002163236,1,4,image,32
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,16,-1.033495154652813,-1.0336290801555252,-1.0200198615606082,-1.033495154652813,0.9999999999999998,0.9999999999999999,-1.0711885265955436,0.0,0.17619708995361916,0.17604608002163236,1,4,image,32
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,32,-1.0021110673538418,-1.002276705531156,-1.0028035525166579,-1.0021110673538418,0.9999999999999998,0.9999999999999999,-1.0711885265955436,0.0,0.17619708995361916,0.17604608002163236,1,4,image,32
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,1,-1.178308157307461,-1.178308157307461,-1.1922551548818079,-1.178308157307461,0.9999999999999998,0.9999999999999999,-1.0711885265955436,0.0,0.17619708995361916,0.17619708995361916,1,4,image,32
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,2,-1.1325037107051585,-1.1325037107051585,-1.1306890669360985,-1.1325037107051585,0.9999999999999998,0.9999999999999999,-1.0711885265955436,0.0,0.17619708995361916,0.17619708995361916,1,4,image,32
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,4,-1.094670273456916,-1.094670273456916,-1.075018242964491,-1.094670273456916,0.9999999999999998,0.9999999999999999,-1.0711885265955436,0.0,0.17619708995361916,0.17619708995361916,1,4,image,32
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,8,-1.0634536860825867,-1.0634536860825867,-1.0665176205215956,-1.0634536860825867,0.9999999999999998,0.9999999999999999,-1.0711885265955436,0.0,0.17619708995361916,0.17619708995361916,1,4,image,32
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,16,-1.033495154652813,-1.033495154652813,-1.0200198615606082,-1.033495154652813,0.9999999999999998,0.9999999999999999,-1.0711885265955436,0.0,0.17619708995361916,0.17619708995361916,1,4,image,32
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,32,-1.0021110673538418,-1.0021110673538418,-1.0028035525166579,-1.0021110673538418,0.9999999999999998,0.9999999999999999,-1.0711885265955436,0.0,0.17619708995361916,0.17619708995361916,1,4,image,32
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,1,-0.7030088370372731,-0.05459395320511829,-0.7393191877134524,-0.703008837037273,-0.12463343108504396,-0.21428571428571425,-0.7235180368973918,0.18535716348253561,-0.03320779872738455,0.035318584163352,2,4,state,0
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,2,-0.6965920737491939,-0.040028156985555445,-0.6997111238770989,-0.6452795218794611,-0.12463343108504396,-0.21428571428571425,-0.7235180368973918,0.18535716348253561,-0.03320779872738455,0.035318584163352,2,4,state,0
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,4,-0.7079804895790763,-0.031067757670112096,-0.7086602613584818,-0.6092882840413452,-0.12463343108504396,-0.21428571428571425,-0.7235180368973918,0.18535716348253561,-0.03320779872738455,0.035318584163352,2,4,state,0
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,8,-0.7226799954212193,-0.02534350084576035,-0.7344874395908572,-0.5849280747243522,-0.12463343108504396,-0.21428571428571425,-0.7235180368973918,0.18535716348253561,-0.03320779872738455,0.035318584163352,2,4,state,0
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,16,-0.7306995167048104,-0.021588607240269404,-0.7460434035102793,-0.566719799402607,-0.12463343108504396,-0.21428571428571425,-0.7235180368973918,0.18535716348253561,-0.03320779872738455,0.035318584163352,2,4,state,0
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,32,-0.7362166357646577,-0.01927536904176629,-0.736219124071445,-0.5508594722821221,-0.12463343108504396,-0.21428571428571425,-0.7235180368973918,0.18535716348253561,-0.03320779872738455,0.035318584163352,2,4,state,0
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,1,-0.7030088370372731,-0.0786484910048498,-0.7393191877134524,-0.703008837037273,-0.11473607038123165,-0.21428571428571425,-0.7235180368973918,0.18535716348253561,-0.03320779872738455,0.05175862747850121,2,4,state,0
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,2,-0.6959936238459552,-0.05728931096638369,-0.6997111238770989,-0.6452795218794611,-0.11473607038123165,-0.21428571428571425,-0.7235180368973918,0.18535716348253561,-0.03320779872738455,0.05175862747850121,2,4,state,0
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,4,-0.7079238004769141,-0.04414166794795809,-0.7086602613584818,-0.6092882840413452,-0.11473607038123165,-0.21428571428571425,-0.7235180368973918,0.18535716348253561,-0.03320779872738455,0.05175862747850121,2,4,state,0
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,8,-0.722679921261913,-0.03576098245356057,-0.7344874395908572,-0.5849280747243522,-0.11473607038123165,-0.21428571428571425,-0.7235180368973918,0.18535716348253561,-0.03320779872738455,0.05175862747850121,2,4,state,0
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,16,-0.7306995167047738,-0.030279319168579705,-0.7460434035102793,-0.566719799402607,-0.11473607038123165,-0.21428571428571425,-0.7235180368973918,0.18535716348253561,-0.03320779872738455,0.05175862747850121,2,4,state,0
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,32,-0.7362166357646577,-0.026889863526348586,-0.736219124071445,-0.5508594722821221,-0.11473607038123165,-0.21428571428571425,-0.7235180368973918,0.18535716348253561,-0.03320779872738455,0.05175862747850121,2,4,state,0
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,1,-0.703008837037273,-0.7032629034013779,-0.7393191877134524,-0.703008837037273,0.9999999999999998,0.9999999999999999,-0.5869701981955024,0.0,0.15214936475515095,0.15117921609987395,2,4,state,0
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,2,-0.6452795218794611,-0.6458845261006625,-0.667254179234572,-0.6452795218794611,0.9999999999999998,0.9999999999999999,-0.5869701981955024,0.0,0.15214936475515095,0.15117921609987395,2,4,state,0
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,4,-0.6092882840413452,-0.6101275595364702,-0.6200993216149064,-0.6092882840413452,0.9999999999999998,0.9999999999999999,-0.5869701981955024,0.0,0.15214936475515095,0.15117921609987395,2,4,state,0
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,8,-0.5849280747243522,-0.5859256819698538,-0.5886319342187701,-0.5849280747243522,0.9999999999999998,0.9999999999999999,-0.5869701981955024,0.0,0.15214936475515095,0.15117921609987395,2,4,state,0
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,16,-0.566719799402607,-0.5678356965344458,-0.5667243823382816,-0.566719799402607,0.9999999999999998,0.9999999999999999,-0.5869701981955024,0.0,0.15214936475515095,0.15117921609987395,2,4,state,0
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,32,-0.5508594722821221,-0.5520836873015039,-0.554838783221055,-0.5508594722821221,0.9999999999999998,0.9999999999999999,-0.5869701981955024,0.0,0.15214936475515095,0.15117921609987395,2,4,state,0
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,1,-0.703008837037273,-0.703008837037273,-0.7393191877134524,-0.703008837037273,0.9999999999999998,0.9999999999999999,-0.5869701981955024,0.0,0.15214936475515095,0.15214936475515095,2,4,state,0
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,2,-0.6452795218794611,-0.6452795218794611,-0.667254179234572,-0.6452795218794611,0.9999999999999998,0.9999999999999999,-0.5869701981955024,0.0,0.15214936475515095,0.15214936475515095,2,4,state,0
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,4,-0.6092882840413452,-0.6092882840413452,-0.6200993216149064,-0.6092882840413452,0.9999999999999998,0.9999999999999999,-0.5869701981955024,0.0,0.15214936475515095,0.15214936475515095,2,4,state,0
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,8,-0.5849280747243522,-0.5849280747243522,-0.5886319342187701,-0.5849280747243522,0.9999999999999998,0.9999999999999999,-0.5869701981955024,0.0,0.15214936475515095,0.15214936475515095,2,4,state,0
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,16,-0.566719799402607,-0.566719799402607,-0.5667243823382816,-0.566719799402607,0.9999999999999998,0.9999999999999999,-0.5869701981955024,0.0,0.15214936475515095,0.15214936475515095,2,4,state,0
B_learned_diffusion_policy_lite,distractors,oracle_real_utility_selector,1,32,-0.5508594722821221,-0.5508594722821221,-0.554838783221055,-0.5508594722821221,0.9999999999999998,0.9999999999999999,-0.5869701981955024,0.0,0.15214936475515095,0.15214936475515095,2,4,state,0
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,1,-1.1340547849514473,-0.18147867307026314,-1.127875036154203,-1.1340547849514473,0.691348973607038,0.6785714285714285,-0.9664545502623009,0.028732262768689343,0.26947085496515233,0.09759903655926086,2,4,image,32
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,2,-1.0866312279959074,-0.15267611116023416,-1.0790259307177041,-1.079172838990208,0.691348973607038,0.6785714285714285,-0.9664545502623009,0.028732262768689343,0.26947085496515233,0.09759903655926086,2,4,image,32
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,4,-1.0255603474700323,-0.12957847031494166,-1.0104873918007518,-1.0161138424112492,0.691348973607038,0.6785714285714285,-0.9664545502623009,0.028732262768689343,0.26947085496515233,0.09759903655926086,2,4,image,32
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,8,-0.9623064652343114,-0.11099399899375657,-0.9685996464215606,-0.947477588335115,0.691348973607038,0.6785714285714285,-0.9664545502623009,0.028732262768689343,0.26947085496515233,0.09759903655926086,2,4,image,32
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,16,-0.9113003758487058,-0.09592265810730852,-0.9088560738961053,-0.8850343812757353,0.691348973607038,0.6785714285714285,-0.9664545502623009,0.028732262768689343,0.26947085496515233,0.09759903655926086,2,4,image,32
B_learned_diffusion_policy_lite,distractors,diffusion_likelihood_proxy,1,32,-0.864583929986295,-0.08387963651100228,-0.859498160173122,-0.8358516672176056,0.691348973607038,0.6785714285714285,-0.9664545502623009,0.028732262768689343,0.26947085496515233,0.09759903655926086,2,4,image,32
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,1,-1.1340547849514473,-0.26538127937315925,-1.127875036154203,-1.1340547849514473,0.691348973607038,0.6785714285714285,-0.9664545502623009,0.028732262768689343,0.26947085496515233,0.14302236792956818,2,4,image,32
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,2,-1.0866312279959074,-0.22324414517928262,-1.0790259307177041,-1.079172838990208,0.691348973607038,0.6785714285714285,-0.9664545502623009,0.028732262768689343,0.26947085496515233,0.14302236792956818,2,4,image,32
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,4,-1.0255603474700323,-0.18941717747628053,-1.0104873918007518,-1.0161138424112492,0.691348973607038,0.6785714285714285,-0.9664545502623009,0.028732262768689343,0.26947085496515233,0.14302236792956818,2,4,image,32
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,8,-0.9623064652343114,-0.16216508771734278,-0.9685996464215606,-0.947477588335115,0.691348973607038,0.6785714285714285,-0.9664545502623009,0.028732262768689343,0.26947085496515233,0.14302236792956818,2,4,image,32
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,16,-0.9113003758487058,-0.1400405073012138,-0.9088560738961053,-0.8850343812757353,0.691348973607038,0.6785714285714285,-0.9664545502623009,0.028732262768689343,0.26947085496515233,0.14302236792956818,2,4,image,32
B_learned_diffusion_policy_lite,distractors,learned_behavior_cloning_critic,1,32,-0.864583929986295,-0.12235891144359108,-0.859498160173122,-0.8358516672176056,0.691348973607038,0.6785714285714285,-0.9664545502623009,0.028732262768689343,0.26947085496515233,0.14302236792956818,2,4,image,32
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,1,-1.1340547849514473,-1.13402999507922,-1.127875036154203,-1.1340547849514473,0.9996334310850438,0.9999999999999999,-0.9594967792155588,2.383648833870211e-13,0.2982031177336033,0.29648020525515484,2,4,image,32
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,2,-1.0791728414392971,-1.0794070920126342,-1.0742318245857272,-1.079172838990208,0.9996334310850438,0.9999999999999999,-0.9594967792155588,2.383648833870211e-13,0.2982031177336033,0.29648020525515484,2,4,image,32
B_learned_diffusion_policy_lite,distractors,calibrated_critic,1,4,-1.016113847594038,-1.0166386135399559,-0.997133443616566,-1.0161138424112492,0.9996334310850438,0.9999999999999999,-0.9594967792155588,2.383648833870211e-13,0.2982031177336033,0.29648020525515484,2,4,image,32
