regime,scorer,N,n_rows,exact_selected_real,exact_selected_real_se,exact_selected_real_ci_low,exact_selected_real_ci_high,exact_selected_score,exact_selected_score_se,exact_selected_score_ci_low,exact_selected_score_ci_high,mc_selected_real,mc_selected_real_se,mc_selected_real_ci_low,mc_selected_real_ci_high,oracle_selected_real,oracle_selected_real_se,oracle_selected_real_ci_low,oracle_selected_real_ci_high,score_utility_correlation,score_utility_correlation_se,score_utility_correlation_ci_low,score_utility_correlation_ci_high,tail_rank_correlation,tail_rank_correlation_se,tail_rank_correlation_ci_low,tail_rank_correlation_ci_high,top_score_tail_real_utility,top_score_tail_real_utility_se,top_score_tail_real_utility_ci_low,top_score_tail_real_utility_ci_high,high_n_regret,high_n_regret_se,high_n_regret_ci_low,high_n_regret_ci_high,real_change_high_minus_low,real_change_high_minus_low_se,real_change_high_minus_low_ci_low,real_change_high_minus_low_ci_high,score_change_high_minus_low,score_change_high_minus_low_se,score_change_high_minus_low_ci_low,score_change_high_minus_low_ci_high,mean_pairwise_distance,mean_pairwise_distance_se,mean_pairwise_distance_ci_low,mean_pairwise_distance_ci_high,effective_sample_diversity,effective_sample_diversity_se,effective_sample_diversity_ci_low,effective_sample_diversity_ci_high,duplicate_collapse_rate,duplicate_collapse_rate_se,duplicate_collapse_rate_ci_low,duplicate_collapse_rate_ci_high,mode_coverage_observed,mode_coverage_observed_se,mode_coverage_observed_ci_low,mode_coverage_observed_ci_high,marginal_diversity_gain_high_n,marginal_diversity_gain_high_n_se,marginal_diversity_gain_high_n_ci_low,marginal_diversity_gain_high_n_ci_high
expensive_high_k_sampler,aligned,8,5,-0.6222336281044132,0.09482990472760872,-0.8080968260278908,-0.4363704301809356,-0.6186982522697887,0.09578613507424173,-0.8064356272335913,-0.4309608773059861,-0.6211741671834643,0.09216169374043828,-0.8018077676689338,-0.4405405666979948,-0.6209150046973977,0.09462319104322005,-0.806373051244362,-0.4354569581504334,0.9883882783882783,0.00319391024820518,0.9821283293319427,0.9946482274446138,0.9318681318681319,0.02386159423143787,0.885100266560805,0.9786359971754588,-0.6277945496735778,0.09205242265616817,-0.8082139827693263,-0.44737511657782936,0.002094451619107701,0.0009577797017979156,0.00021723789846027396,0.003971665339755128,0.33157911165855525,0.05915469377034221,0.21563804235218864,0.44752018096492185,0.33232766640900707,0.0632259492238206,0.20840708304196054,0.4562482497760536,0.22502252333863465,0.006769346747894981,0.21175484751389714,0.23829019916337216,1.921936598799246,0.17848698978675714,1.5721085271082336,2.2717646704902585,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,-0.004078346361751401,0.01130652969409615,-0.02623873735231252,0.01808204462880972
expensive_high_k_sampler,aligned,16,5,-0.5747597160558305,0.10539683947720002,-0.781333725515492,-0.36818570659616917,-0.5708832303380575,0.10724332536347417,-0.7810762856327778,-0.36069017504333734,-0.5729423616671888,0.10545371748780984,-0.7796278499791577,-0.36625687335521995,-0.5730792480384153,0.10505626189613629,-0.7789857377052499,-0.3671727583715806,0.9883882783882783,0.00319391024820518,0.9821283293319427,0.9946482274446138,0.9318681318681319,0.02386159423143787,0.885100266560805,0.9786359971754588,-0.6277945496735778,0.09205242265616817,-0.8082139827693263,-0.44737511657782936,0.002094451619107701,0.0009577797017979156,0.00021723789846027396,0.003971665339755128,0.33157911165855525,0.05915469377034221,0.21563804235218864,0.44752018096492185,0.33232766640900707,0.0632259492238206,0.20840708304196054,0.4562482497760536,0.22502252333863465,0.006769346747894981,0.21175484751389714,0.23829019916337216,1.921936598799246,0.17848698978675714,1.5721085271082336,2.2717646704902585,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,-0.004078346361751401,0.01130652969409615,-0.02623873735231252,0.01808204462880972
expensive_high_k_sampler,aligned,32,5,-0.5357708116321283,0.11531183533929473,-0.7617778558883589,-0.3097637673758976,-0.5330049570931763,0.11792365263212365,-0.7641310691775506,-0.301878845008802,-0.5384823861302446,0.1143048497684038,-0.7625157749345775,-0.31444899732591164,-0.5336310417216267,0.11499597708700607,-0.7590190151791518,-0.3082430682641015,0.9883882783882783,0.00319391024820518,0.9821283293319427,0.9946482274446138,0.9318681318681319,0.02386159423143787,0.885100266560805,0.9786359971754588,-0.6277945496735778,0.09205242265616817,-0.8082139827693263,-0.44737511657782936,0.002094451619107701,0.0009577797017979156,0.00021723789846027396,0.003971665339755128,0.33157911165855525,0.05915469377034221,0.21563804235218864,0.44752018096492185,0.33232766640900707,0.0632259492238206,0.20840708304196054,0.4562482497760536,0.22502252333863465,0.006769346747894981,0.21175484751389714,0.23829019916337216,1.921936598799246,0.17848698978675714,1.5721085271082336,2.2717646704902585,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,-0.004078346361751401,0.01130652969409615,-0.02623873735231252,0.01808204462880972
expensive_high_k_sampler,aligned,64,5,-0.5081970198028312,0.12203201535819212,-0.7473753748657264,-0.2690186647399359,-0.5071309800410375,0.1258432390636703,-0.7537791963036953,-0.26048276377837976,-0.5103480008440504,0.1209960216015502,-0.7474958454557191,-0.2732001562323817,-0.5061025681837235,0.12237021298139371,-0.7459437784077508,-0.2662613579596961,0.9883882783882783,0.00319391024820518,0.9821283293319427,0.9946482274446138,0.9318681318681319,0.02386159423143787,0.885100266560805,0.9786359971754588,-0.6277945496735778,0.09205242265616817,-0.8082139827693263,-0.44737511657782936,0.002094451619107701,0.0009577797017979156,0.00021723789846027396,0.003971665339755128,0.33157911165855525,0.05915469377034221,0.21563804235218864,0.44752018096492185,0.33232766640900707,0.0632259492238206,0.20840708304196054,0.4562482497760536,0.22502252333863465,0.006769346747894981,0.21175484751389714,0.23829019916337216,1.921936598799246,0.17848698978675714,1.5721085271082336,2.2717646704902585,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.8,-0.004078346361751401,0.01130652969409615,-0.02623873735231252,0.01808204462880972
high_diversity_aligned,aligned,1,5,-0.8751730697787148,0.031264103388180434,-0.9364495864284851,-0.8138965531289445,-0.8748555847673728,0.03106389596068445,-0.9357397020698136,-0.813971467464932,-0.8975380785582974,0.03332576079468862,-0.962855369473284,-0.8322207876433108,-0.8751730697787146,0.03126410338818044,-0.9364495864284849,-0.8138965531289443,0.9951007326007325,0.0011678966035654993,0.9928116973200775,0.9973897678813876,0.968131868131868,0.006118422376736286,0.9561399806312609,0.9801237556324751,-0.5170045679773457,0.049171609759780265,-0.6133791521683732,-0.4206299837863182,0.0023887022541612957,0.0015564208725364662,-0.0006618266007965834,0.005439231109119175,0.5405153203936063,0.037907665815874306,0.4662176606565125,0.6148129801307001,0.5426644080684448,0.036423062680527266,0.4712765170079665,0.6140522991289232,0.5543790014017143,0.004828968279777864,0.5449143974908633,0.5638436053125652,1.6535379333643765,0.005278912139998794,1.6431914556924276,1.6638844110363253,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.0023994982621285076,0.008622726255577938,-0.01929973117160918,0.014500734647352164
high_diversity_aligned,aligned,2,5,-0.7249827603186005,0.03754744564948834,-0.7985744015030728,-0.6513911191341283,-0.7232050740443586,0.0377265707087742,-0.7971477938937598,-0.6492623541949575,-0.7099323934481198,0.030402919372041603,-0.7695210204421964,-0.6503437664540431,-0.7246340887289545,0.0375212741367233,-0.7981744346909864,-0.6510937427669227,0.9951007326007325,0.0011678966035654993,0.9928116973200775,0.9973897678813876,0.968131868131868,0.006118422376736286,0.9561399806312609,0.9801237556324751,-0.5170045679773457,0.049171609759780265,-0.6133791521683732,-0.4206299837863182,0.0023887022541612957,0.0015564208725364662,-0.0006618266007965834,0.005439231109119175,0.5405153203936063,0.037907665815874306,0.4662176606565125,0.6148129801307001,0.5426644080684448,0.036423062680527266,0.4712765170079665,0.6140522991289232,0.5543790014017143,0.004828968279777864,0.5449143974908633,0.5638436053125652,1.6535379333643765,0.005278912139998794,1.6431914556924276,1.6638844110363253,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.0023994982621285076,0.008622726255577938,-0.01929973117160918,0.014500734647352164
high_diversity_aligned,aligned,4,5,-0.6073243215616657,0.044446695220395106,-0.6944382434254687,-0.5202103996978628,-0.6042248916131964,0.0445000762156636,-0.6914434383051845,-0.5170063449212082,-0.6185222456608981,0.04723560433420082,-0.7111023289439158,-0.5259421623778804,-0.6067455993028437,0.04437743075743947,-0.693723765313845,-0.5197674332918423,0.9951007326007325,0.0011678966035654993,0.9928116973200775,0.9973897678813876,0.968131868131868,0.006118422376736286,0.9561399806312609,0.9801237556324751,-0.5170045679773457,0.049171609759780265,-0.6133791521683732,-0.4206299837863182,0.0023887022541612957,0.0015564208725364662,-0.0006618266007965834,0.005439231109119175,0.5405153203936063,0.037907665815874306,0.4662176606565125,0.6148129801307001,0.5426644080684448,0.036423062680527266,0.4712765170079665,0.6140522991289232,0.5543790014017143,0.004828968279777864,0.5449143974908633,0.5638436053125652,1.6535379333643765,0.005278912139998794,1.6431914556924276,1.6638844110363253,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.0023994982621285076,0.008622726255577938,-0.01929973117160918,0.014500734647352164
high_diversity_aligned,aligned,8,5,-0.515185724949392,0.0500568958455638,-0.6132954379845696,-0.4170760119142143,-0.5108964216820493,0.04987931541821128,-0.6086580834752569,-0.4131347598888418,-0.5168677867574615,0.04830901547282199,-0.6115517172127808,-0.42218385630214217,-0.5144504488202257,0.04995513465781153,-0.612360713592385,-0.4165401840480665,0.9951007326007325,0.0011678966035654993,0.9928116973200775,0.9973897678813876,0.968131868131868,0.006118422376736286,0.9561399806312609,0.9801237556324751,-0.5170045679773457,0.049171609759780265,-0.6133791521683732,-0.4206299837863182,0.0023887022541612957,0.0015564208725364662,-0.0006618266007965834,0.005439231109119175,0.5405153203936063,0.037907665815874306,0.4662176606565125,0.6148129801307001,0.5426644080684448,0.036423062680527266,0.4712765170079665,0.6140522991289232,0.5543790014017143,0.004828968279777864,0.5449143974908633,0.5638436053125652,1.6535379333643765,0.005278912139998794,1.6431914556924276,1.6638844110363253,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.0023994982621285076,0.008622726255577938,-0.01929973117160918,0.014500734647352164
high_diversity_aligned,aligned,16,5,-0.4426253269176194,0.05424710832098885,-0.5489477054922006,-0.3363029483430382,-0.4376666905263475,0.05366796989577674,-0.5428539786454497,-0.3324794024072453,-0.438448415472922,0.05880215321091833,-0.5536985179797282,-0.32319831296611584,-0.44162680465282894,0.05403443732428334,-0.5475323557333112,-0.3357212535723468,0.9951007326007325,0.0011678966035654993,0.9928116973200775,0.9973897678813876,0.968131868131868,0.006118422376736286,0.9561399806312609,0.9801237556324751,-0.5170045679773457,0.049171609759780265,-0.6133791521683732,-0.4206299837863182,0.0023887022541612957,0.0015564208725364662,-0.0006618266007965834,0.005439231109119175,0.5405153203936063,0.037907665815874306,0.4662176606565125,0.6148129801307001,0.5426644080684448,0.036423062680527266,0.4712765170079665,0.6140522991289232,0.5543790014017143,0.004828968279777864,0.5449143974908633,0.5638436053125652,1.6535379333643765,0.005278912139998794,1.6431914556924276,1.6638844110363253,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.0023994982621285076,0.008622726255577938,-0.01929973117160918,0.014500734647352164
high_diversity_aligned,aligned,32,5,-0.38320855095467843,0.05736117240895114,-0.4956343829872153,-0.27078271892214156,-0.3787329124129206,0.05610396898630249,-0.48869467101582564,-0.2687711538100156,-0.37856033385456234,0.05773847898917823,-0.4917256731954743,-0.2653949945136504,-0.3816287813730227,0.05680635805605659,-0.49296719725578036,-0.270290365490265,0.9951007326007325,0.0011678966035654993,0.9928116973200775,0.9973897678813876,0.968131868131868,0.006118422376736286,0.9561399806312609,0.9801237556324751,-0.5170045679773457,0.049171609759780265,-0.6133791521683732,-0.4206299837863182,0.0023887022541612957,0.0015564208725364662,-0.0006618266007965834,0.005439231109119175,0.5405153203936063,0.037907665815874306,0.4662176606565125,0.6148129801307001,0.5426644080684448,0.036423062680527266,0.4712765170079665,0.6140522991289232,0.5543790014017143,0.004828968279777864,0.5449143974908633,0.5638436053125652,1.6535379333643765,0.005278912139998794,1.6431914556924276,1.6638844110363253,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.0023994982621285076,0.008622726255577938,-0.01929973117160918,0.014500734647352164
high_diversity_aligned,aligned,64,5,-0.3346577493851083,0.06050928683190913,-0.4532537723058539,-0.21606172646436267,-0.33219117669892784,0.058526874476376195,-0.4469017428003217,-0.21748061059753399,-0.33201572881736185,0.06258755103791967,-0.45468507473224684,-0.20934638290247684,-0.332269047130947,0.05941952116906912,-0.4487291686009378,-0.21580892566095622,0.9951007326007325,0.0011678966035654993,0.9928116973200775,0.9973897678813876,0.968131868131868,0.006118422376736286,0.9561399806312609,0.9801237556324751,-0.5170045679773457,0.049171609759780265,-0.6133791521683732,-0.4206299837863182,0.0023887022541612957,0.0015564208725364662,-0.0006618266007965834,0.005439231109119175,0.5405153203936063,0.037907665815874306,0.4662176606565125,0.6148129801307001,0.5426644080684448,0.036423062680527266,0.4712765170079665,0.6140522991289232,0.5543790014017143,0.004828968279777864,0.5449143974908633,0.5638436053125652,1.6535379333643765,0.005278912139998794,1.6431914556924276,1.6638844110363253,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.0023994982621285076,0.008622726255577938,-0.01929973117160918,0.014500734647352164
high_diversity_misaligned,misaligned_tail,1,5,-0.877450399696215,0.02957829365885435,-0.9354227899917189,-0.819478009400711,-0.27278494900616906,0.020535385454878343,-0.3130335649063783,-0.23253633310595984,-0.8868824468756957,0.03349233427112799,-0.9525262158052832,-0.8212386779461083,-0.877450399696215,0.029578293658854414,-0.935422789991719,-0.8194780094007109,-0.5618589743589743,0.049038673161115695,-0.6579730076043919,-0.4657449411135566,-0.0945054945054945,0.08144851530169016,-0.2541416510910667,0.06513066208007767,-1.1419205042158675,0.035003202725990605,-1.2105255209023633,-1.0733154875293718,1.0080486387724752,0.053814096389220425,0.9025749479890363,1.1135223295559142,-0.4137173469104889,0.06356407941256424,-0.5383006532695587,-0.2891340405514191,0.3539448633612026,0.02599796998857313,0.30298977851244613,0.4048999482099591,0.6366489311175041,0.005707822199917673,0.6254618051755073,0.6478360570595009,1.6462877913761111,0.002801578046673266,1.6407967993047534,1.6517787834474689,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.011498806751263645,0.002897293294098719,0.005820216242180743,0.017177397260346547
high_diversity_misaligned,misaligned_tail,2,5,-0.9748686318188515,0.023195106821289977,-1.0203302058061392,-0.9294070578315639,-0.1469916781030959,0.012646560916925021,-0.17177848202856077,-0.12220487417763103,-0.9931134163785075,0.027712922530293484,-1.0474297464442313,-0.9387970863127837,-0.7073080053551084,0.036733150236557474,-0.7793036568574601,-0.6353123538527568,-0.5618589743589743,0.049038673161115695,-0.6579730076043919,-0.4657449411135566,-0.0945054945054945,0.08144851530169016,-0.2541416510910667,0.06513066208007767,-1.1419205042158675,0.035003202725990605,-1.2105255209023633,-1.0733154875293718,1.0080486387724752,0.053814096389220425,0.9025749479890363,1.1135223295559142,-0.4137173469104889,0.06356407941256424,-0.5383006532695587,-0.2891340405514191,0.3539448633612026,0.02599796998857313,0.30298977851244613,0.4048999482099591,0.6366489311175041,0.005707822199917673,0.6254618051755073,0.6478360570595009,1.6462877913761111,0.002801578046673266,1.6407967993047534,1.6517787834474689,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.011498806751263645,0.002897293294098719,0.005820216242180743,0.017177397260346547
