conditioning,regime,scorer,N,K,n_rows,exact_selected_real,exact_selected_real_se,exact_selected_real_ci_low,exact_selected_real_ci_high,exact_selected_score,exact_selected_score_se,exact_selected_score_ci_low,exact_selected_score_ci_high,mc_selected_real,mc_selected_real_se,mc_selected_real_ci_low,mc_selected_real_ci_high,oracle_selected_real,oracle_selected_real_se,oracle_selected_real_ci_low,oracle_selected_real_ci_high,score_utility_correlation,score_utility_correlation_se,score_utility_correlation_ci_low,score_utility_correlation_ci_high,tail_rank_correlation,tail_rank_correlation_se,tail_rank_correlation_ci_low,tail_rank_correlation_ci_high,top_score_tail_real_utility,top_score_tail_real_utility_se,top_score_tail_real_utility_ci_low,top_score_tail_real_utility_ci_high,high_n_regret,high_n_regret_se,high_n_regret_ci_low,high_n_regret_ci_high,real_change_high_minus_low,real_change_high_minus_low_se,real_change_high_minus_low_ci_low,real_change_high_minus_low_ci_high,score_change_high_minus_low,score_change_high_minus_low_se,score_change_high_minus_low_ci_low,score_change_high_minus_low_ci_high
image,id,diffusion_likelihood_proxy,8,4,3,-0.9287749701818137,0.08966691560887317,-1.1045188953799974,-0.7530310449836298,-0.3876789763868538,0.1480751577806848,-0.6779009526420818,-0.09745700013162567,-0.9341646714996484,0.08864592264067848,-1.107907487251702,-0.7604218557475949,-0.9237660296524165,0.08883335365724974,-1.0978762034465355,-0.7496558558582975,0.8899071358748776,0.10990963060828202,0.6744882183285437,1.1053260534212115,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9336746940761055,0.0909738044236155,-1.1119800742829824,-0.7553693138692286,0.009674401642278544,0.009674400411323789,-0.009287074735935564,0.028635878020492653,0.18994112462506754,0.04172994784232775,0.10815192977737023,0.2717303194727648,0.09645438141977487,0.003817230064384144,0.08897274797287844,0.10393601486667131
image,id,diffusion_likelihood_proxy,16,4,3,-0.8956911767319271,0.08506953417345338,-1.062424399893495,-0.7289579535703592,-0.3717205707063893,0.14746556653350051,-0.6607477700718454,-0.08269337134093324,-0.8909934066773905,0.08077077635859864,-1.0493012193435831,-0.7326855940111979,-0.8868474168864884,0.08464763902159256,-1.052753740745157,-0.7209410930278197,0.8899071358748776,0.10990963060828202,0.6744882183285437,1.1053260534212115,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9336746940761055,0.0909738044236155,-1.1119800742829824,-0.7553693138692286,0.009674401642278544,0.009674400411323789,-0.009287074735935564,0.028635878020492653,0.18994112462506754,0.04172994784232775,0.10815192977737023,0.2717303194727648,0.09645438141977487,0.003817230064384144,0.08897274797287844,0.10393601486667131
image,id,diffusion_likelihood_proxy,32,4,3,-0.8647987613038922,0.0798214065918988,-1.0212458434193419,-0.7083516791884426,-0.35662552921458435,0.14572825623539987,-0.6422476629657926,-0.07100339546337608,-0.8639908695853998,0.07946519170729795,-1.0197397833562747,-0.708241955814525,-0.8551243596616137,0.08033421796053941,-1.0125765335904617,-0.6976721857327657,0.8899071358748776,0.10990963060828202,0.6744882183285437,1.1053260534212115,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9336746940761055,0.0909738044236155,-1.1119800742829824,-0.7553693138692286,0.009674401642278544,0.009674400411323789,-0.009287074735935564,0.028635878020492653,0.18994112462506754,0.04172994784232775,0.10815192977737023,0.2717303194727648,0.09645438141977487,0.003817230064384144,0.08897274797287844,0.10393601486667131
image,id,learned_behavior_cloning_critic,1,4,3,-1.0547398859289598,0.10243231342339405,-1.255503531091931,-0.8539762407659888,-0.6633823997155263,0.21467477548609576,-1.084137228057496,-0.24262757137355662,-1.054566732626407,0.10727392151205156,-1.2648197552704046,-0.8443137099824094,-1.0547398859289598,0.10243231342339405,-1.255503531091931,-0.8539762407659888,0.8899071358748776,0.10990963060828202,0.6744882183285437,1.1053260534212115,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9336746940761055,0.0909738044236155,-1.1119800742829824,-0.7553693138692286,0.009674401642278544,0.009674400411323789,-0.009287074735935564,0.028635878020492653,0.18994112462506754,0.04172994784232775,0.10815192977737023,0.2717303194727648,0.14132109476733015,0.005536569567971974,0.13046961781620459,0.15217257171845572
image,id,learned_behavior_cloning_critic,2,4,3,-1.0106165436526149,0.10025315338143741,-1.2071091136168022,-0.8141239736884277,-0.6246886278184242,0.215866244034746,-1.0477786916044605,-0.2015985640323878,-1.004795837935429,0.10149333215595724,-1.203719113632066,-0.8058725622387919,-1.008074577976337,0.0993103508241135,-1.202719288883637,-0.8134298670690369,0.8899071358748776,0.10990963060828202,0.6744882183285437,1.1053260534212115,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9336746940761055,0.0909738044236155,-1.1119800742829824,-0.7553693138692286,0.009674401642278544,0.009674400411323789,-0.009287074735935564,0.028635878020492653,0.18994112462506754,0.04172994784232775,0.10815192977737023,0.2717303194727648,0.14132109476733015,0.005536569567971974,0.13046961781620459,0.15217257171845572
image,id,learned_behavior_cloning_critic,4,4,3,-0.9680461793683097,0.09479377851484674,-1.153838571215876,-0.7822537875207434,-0.593625309237977,0.2166483632564276,-1.0182482985301258,-0.16900231994582815,-0.9547945872562412,0.0904620972241737,-1.1320970397815824,-0.7774921347309001,-0.9648233771786757,0.09384996559802525,-1.1487659297011281,-0.7808808246562232,0.8899071358748776,0.10990963060828202,0.6744882183285437,1.1053260534212115,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9336746940761055,0.0909738044236155,-1.1119800742829824,-0.7553693138692286,0.009674401642278544,0.009674400411323789,-0.009287074735935564,0.028635878020492653,0.18994112462506754,0.04172994784232775,0.10815192977737023,0.2717303194727648,0.14132109476733015,0.005536569567971974,0.13046961781620459,0.15217257171845572
image,id,learned_behavior_cloning_critic,8,4,3,-0.9287749701818137,0.08966691560887317,-1.1045188953799974,-0.7530310449836298,-0.5676083294605833,0.21700320084487715,-0.9929267876464543,-0.14228987127471232,-0.9341646714996484,0.08864592264067848,-1.107907487251702,-0.7604218557475949,-0.9237660296524165,0.08883335365724974,-1.0978762034465355,-0.7496558558582975,0.8899071358748776,0.10990963060828202,0.6744882183285437,1.1053260534212115,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9336746940761055,0.0909738044236155,-1.1119800742829824,-0.7553693138692286,0.009674401642278544,0.009674400411323789,-0.009287074735935564,0.028635878020492653,0.18994112462506754,0.04172994784232775,0.10815192977737023,0.2717303194727648,0.14132109476733015,0.005536569567971974,0.13046961781620459,0.15217257171845572
image,id,learned_behavior_cloning_critic,16,4,3,-0.8956911767319271,0.08506953417345338,-1.062424399893495,-0.7289579535703592,-0.5441991541983743,0.21612002172233918,-0.9677866131121731,-0.12061169528457544,-0.8909934066773905,0.08077077635859864,-1.0493012193435831,-0.7326855940111979,-0.8868474168864884,0.08464763902159256,-1.052753740745157,-0.7209410930278197,0.8899071358748776,0.10990963060828202,0.6744882183285437,1.1053260534212115,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9336746940761055,0.0909738044236155,-1.1119800742829824,-0.7553693138692286,0.009674401642278544,0.009674400411323789,-0.009287074735935564,0.028635878020492653,0.18994112462506754,0.04172994784232775,0.10815192977737023,0.2717303194727648,0.14132109476733015,0.005536569567971974,0.13046961781620459,0.15217257171845572
image,id,learned_behavior_cloning_critic,32,4,3,-0.8647987613038922,0.0798214065918988,-1.0212458434193419,-0.7083516791884426,-0.522061304948196,0.21357705282067538,-0.9406646364009285,-0.1034579734954636,-0.8639908695853998,0.07946519170729795,-1.0197397833562747,-0.708241955814525,-0.8551243596616137,0.08033421796053941,-1.0125765335904617,-0.6976721857327657,0.8899071358748776,0.10990963060828202,0.6744882183285437,1.1053260534212115,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9336746940761055,0.0909738044236155,-1.1119800742829824,-0.7553693138692286,0.009674401642278544,0.009674400411323789,-0.009287074735935564,0.028635878020492653,0.18994112462506754,0.04172994784232775,0.10815192977737023,0.2717303194727648,0.14132109476733015,0.005536569567971974,0.13046961781620459,0.15217257171845572
image,id,oracle_real_utility_selector,1,4,3,-1.0547398859289598,0.10243231342339405,-1.255503531091931,-0.8539762407659888,-1.0547398859289598,0.10243231342339405,-1.255503531091931,-0.8539762407659888,-1.054566732626407,0.10727392151205156,-1.2648197552704046,-0.8443137099824094,-1.0547398859289598,0.10243231342339405,-1.255503531091931,-0.8539762407659888,0.9999999999999997,7.850462293418875e-17,0.9999999999999996,0.9999999999999998,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,-0.9313655317331649,0.09057188443487724,-1.1088831632374483,-0.7538479002288817,0.0,0.0,0.0,0.0,0.1996155262673461,0.050904458047638095,0.09984462184144535,0.2993864306932469,0.1996155262673461,0.050904458047638095,0.09984462184144535,0.2993864306932469
image,id,oracle_real_utility_selector,2,4,3,-1.008074577976337,0.0993103508241135,-1.202719288883637,-0.8134298670690369,-1.008074577976337,0.0993103508241135,-1.202719288883637,-0.8134298670690369,-1.0032083101926614,0.10092101173995258,-1.2010098584863125,-0.8054067618990104,-1.008074577976337,0.0993103508241135,-1.202719288883637,-0.8134298670690369,0.9999999999999997,7.850462293418875e-17,0.9999999999999996,0.9999999999999998,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,-0.9313655317331649,0.09057188443487724,-1.1088831632374483,-0.7538479002288817,0.0,0.0,0.0,0.0,0.1996155262673461,0.050904458047638095,0.09984462184144535,0.2993864306932469,0.1996155262673461,0.050904458047638095,0.09984462184144535,0.2993864306932469
image,id,oracle_real_utility_selector,4,4,3,-0.9648233771786757,0.09384996559802525,-1.1487659297011281,-0.7808808246562232,-0.9648233771786757,0.09384996559802525,-1.1487659297011281,-0.7808808246562232,-0.9503089023234462,0.08916172706821192,-1.1250626761765317,-0.7755551284703608,-0.9648233771786757,0.09384996559802525,-1.1487659297011281,-0.7808808246562232,0.9999999999999997,7.850462293418875e-17,0.9999999999999996,0.9999999999999998,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,-0.9313655317331649,0.09057188443487724,-1.1088831632374483,-0.7538479002288817,0.0,0.0,0.0,0.0,0.1996155262673461,0.050904458047638095,0.09984462184144535,0.2993864306932469,0.1996155262673461,0.050904458047638095,0.09984462184144535,0.2993864306932469
image,id,oracle_real_utility_selector,8,4,3,-0.9237660296524165,0.08883335365724974,-1.0978762034465355,-0.7496558558582975,-0.9237660296524165,0.08883335365724974,-1.0978762034465355,-0.7496558558582975,-0.9272829588777539,0.08752879871054867,-1.0988362519604853,-0.7557296657950227,-0.9237660296524165,0.08883335365724974,-1.0978762034465355,-0.7496558558582975,0.9999999999999997,7.850462293418875e-17,0.9999999999999996,0.9999999999999998,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,-0.9313655317331649,0.09057188443487724,-1.1088831632374483,-0.7538479002288817,0.0,0.0,0.0,0.0,0.1996155262673461,0.050904458047638095,0.09984462184144535,0.2993864306932469,0.1996155262673461,0.050904458047638095,0.09984462184144535,0.2993864306932469
image,id,oracle_real_utility_selector,16,4,3,-0.8868474168864884,0.08464763902159256,-1.052753740745157,-0.7209410930278197,-0.8868474168864884,0.08464763902159256,-1.052753740745157,-0.7209410930278197,-0.8822549846680623,0.08020844275335856,-1.0394606437206877,-0.7250493256154369,-0.8868474168864884,0.08464763902159256,-1.052753740745157,-0.7209410930278197,0.9999999999999997,7.850462293418875e-17,0.9999999999999996,0.9999999999999998,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,-0.9313655317331649,0.09057188443487724,-1.1088831632374483,-0.7538479002288817,0.0,0.0,0.0,0.0,0.1996155262673461,0.050904458047638095,0.09984462184144535,0.2993864306932469,0.1996155262673461,0.050904458047638095,0.09984462184144535,0.2993864306932469
image,id,oracle_real_utility_selector,32,4,3,-0.8551243596616137,0.08033421796053941,-1.0125765335904617,-0.6976721857327657,-0.8551243596616137,0.08033421796053941,-1.0125765335904617,-0.6976721857327657,-0.8529542167274458,0.08044046096716505,-1.0106146231228892,-0.6952938103320023,-0.8551243596616137,0.08033421796053941,-1.0125765335904617,-0.6976721857327657,0.9999999999999997,7.850462293418875e-17,0.9999999999999996,0.9999999999999998,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,-0.9313655317331649,0.09057188443487724,-1.1088831632374483,-0.7538479002288817,0.0,0.0,0.0,0.0,0.1996155262673461,0.050904458047638095,0.09984462184144535,0.2993864306932469,0.1996155262673461,0.050904458047638095,0.09984462184144535,0.2993864306932469
image,observation_noise,calibrated_critic,1,4,3,-1.054634001115818,0.1023837100259683,-1.2553023853703082,-0.8539656168613277,-1.0542992947918555,0.10271230309130919,-1.2556117096199835,-0.8529868799637275,-1.0545281219911573,0.10725569498824594,-1.2647454213049325,-0.8443108226773821,-1.054634001115818,0.10238371002596833,-1.2553023853703082,-0.8539656168613277,0.9982893450635384,0.0013606462274755662,0.995622527461986,1.0009561626650907,0.9642857142857143,0.0357142857142857,0.8942870005521409,1.0342844280192875,-0.9305914933065121,0.09038310300550108,-1.1077391200082682,-0.7534438666047562,1.5923557062258453e-05,1.592355592006102e-05,-1.52860390468707e-05,4.7133153171387606e-05,0.20005614986026854,0.05152531413697942,0.0990683898596764,0.30104390986086066,0.20287981270575753,0.0485334953453244,0.10775590978507937,0.2980037156264357
image,observation_noise,calibrated_critic,2,4,3,-1.0077647140860713,0.09916182819080212,-1.202118325981192,-0.8134111021909505,-1.0077213689918645,0.0993379353439064,-1.2024201445644895,-0.8130225934192394,-1.002930020725164,0.10075404656680316,-1.2004043232927695,-0.8054557181575583,-1.0077462542308524,0.09917969401996322,-1.202134882507683,-0.813357625954022,0.9982893450635384,0.0013606462274755662,0.995622527461986,1.0009561626650907,0.9642857142857143,0.0357142857142857,0.8942870005521409,1.0342844280192875,-0.9305914933065121,0.09038310300550108,-1.1077391200082682,-0.7534438666047562,1.5923557062258453e-05,1.592355592006102e-05,-1.52860390468707e-05,4.7133153171387606e-05,0.20005614986026854,0.05152531413697942,0.0990683898596764,0.30104390986086066,0.20287981270575753,0.0485334953453244,0.10775590978507937,0.2980037156264357
image,observation_noise,calibrated_critic,4,4,3,-0.9643341636650838,0.09361830004182801,-1.1478226600409314,-0.7808456672892363,-0.964557858092919,0.09366448133080359,-1.1481368681319184,-0.7809788480539198,-0.9497835786682383,0.08894770674742536,-1.1241178804006222,-0.7754492769358543,-0.9642809471020423,0.09366942378540674,-1.147869644174059,-0.7806922500300256,0.9982893450635384,0.0013606462274755662,0.995622527461986,1.0009561626650907,0.9642857142857143,0.0357142857142857,0.8942870005521409,1.0342844280192875,-0.9305914933065121,0.09038310300550108,-1.1077391200082682,-0.7534438666047562,1.5923557062258453e-05,1.592355592006102e-05,-1.52860390468707e-05,4.7133153171387606e-05,0.20005614986026854,0.05152531413697942,0.0990683898596764,0.30104390986086066,0.20287981270575753,0.0485334953453244,0.10775590978507937,0.2980037156264357
image,observation_noise,calibrated_critic,8,4,3,-0.9231941686758307,0.08858650564980278,-1.096820529265698,-0.7495678080859633,-0.923295365130893,0.08887673509704354,-1.0974905649846054,-0.7491001652771807,-0.9267562970929054,0.08734130158294216,-1.0979421025583231,-0.7555704916274876,-0.923099116193098,0.08867426280993762,-1.0968974776562153,-0.7493007547299808,0.9982893450635384,0.0013606462274755662,0.995622527461986,1.0009561626650907,0.9642857142857143,0.0357142857142857,0.8942870005521409,1.0342844280192875,-0.9305914933065121,0.09038310300550108,-1.1077391200082682,-0.7534438666047562,1.5923557062258453e-05,1.592355592006102e-05,-1.52860390468707e-05,4.7133153171387606e-05,0.20005614986026854,0.05152531413697942,0.0990683898596764,0.30104390986086066,0.20287981270575753,0.0485334953453244,0.10775590978507937,0.2980037156264357
image,observation_noise,calibrated_critic,16,4,3,-0.8862789487244056,0.08446792216740238,-1.0518330340214468,-0.7207248634273645,-0.8853620513512429,0.08572341269947271,-1.0533768528740728,-0.7173472498284129,-0.8817891489564474,0.07998209586396772,-1.038551176257854,-0.7250271216550408,-0.8861990207874166,0.08453666998825739,-1.0518878493373491,-0.7205101922374841,0.9982893450635384,0.0013606462274755662,0.995622527461986,1.0009561626650907,0.9642857142857143,0.0357142857142857,0.8942870005521409,1.0342844280192875,-0.9305914933065121,0.09038310300550108,-1.1077391200082682,-0.7534438666047562,1.5923557062258453e-05,1.592355592006102e-05,-1.52860390468707e-05,4.7133153171387606e-05,0.20005614986026854,0.05152531413697942,0.0990683898596764,0.30104390986086066,0.20287981270575753,0.0485334953453244,0.10775590978507937,0.2980037156264357
image,observation_noise,calibrated_critic,32,4,3,-0.8545778512555495,0.08022123392279777,-1.011808580539596,-0.6973471219715031,-0.8514194820860981,0.0832723364489231,-1.0146302624344894,-0.6882087017377068,-0.8523788172154316,0.08038102877657505,-1.0099227386577962,-0.6948348957730669,-0.8545619276984873,0.08023396405071627,-1.0118176075747725,-0.697306247822202,0.9982893450635384,0.0013606462274755662,0.995622527461986,1.0009561626650907,0.9642857142857143,0.0357142857142857,0.8942870005521409,1.0342844280192875,-0.9305914933065121,0.09038310300550108,-1.1077391200082682,-0.7534438666047562,1.5923557062258453e-05,1.592355592006102e-05,-1.52860390468707e-05,4.7133153171387606e-05,0.20005614986026854,0.05152531413697942,0.0990683898596764,0.30104390986086066,0.20287981270575753,0.0485334953453244,0.10775590978507937,0.2980037156264357
image,observation_noise,diffusion_likelihood_proxy,1,4,3,-1.054634001115818,0.10238371002596831,-1.2553023853703082,-0.8539656168613277,-0.4529808840778203,0.14650731457957417,-0.7401299441254656,-0.165831824030175,-1.0545281219911573,0.10725569498824594,-1.2647454213049325,-0.8443108226773821,-1.054634001115818,0.10238371002596833,-1.2553023853703082,-0.8539656168613277,0.8995601173020527,0.10025665408580932,0.7030606860833759,1.0960595485207294,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9328738206585753,0.09078093755510135,-1.1108011887493534,-0.754946452567797,0.009518584376975059,0.00951857550921347,-0.009137480805208344,0.028174649559158462,0.19055348904035563,0.04247946962918907,0.10729525848478202,0.2738117195959292,0.09644795557242147,0.003791431024796612,0.08901688731395233,0.10387902383089062
image,observation_noise,diffusion_likelihood_proxy,2,4,3,-1.0101918434995731,0.10008201619361948,-1.2063489907392217,-0.8140346962599245,-0.42654095784863305,0.14730500945435077,-0.7152534711214926,-0.13782844457577348,-1.0044827986244504,0.10136574890058442,-1.2031560157355266,-0.8058095815133745,-1.0077462542308524,0.09917969401996322,-1.202134882507683,-0.813357625954022,0.8995601173020527,0.10025665408580932,0.7030606860833759,1.0960595485207294,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9328738206585753,0.09078093755510135,-1.1108011887493534,-0.754946452567797,0.009518584376975059,0.00951857550921347,-0.009137480805208344,0.028174649559158462,0.19055348904035563,0.04247946962918907,0.10729525848478202,0.2738117195959292,0.09644795557242147,0.003791431024796612,0.08901688731395233,0.10387902383089062
image,observation_noise,diffusion_likelihood_proxy,4,4,3,-0.9673671981877621,0.09455941891726452,-1.152700253664636,-0.7820341427108881,-0.4053329923661055,0.14782220223027442,-0.6950591848528398,-0.11560679987937122,-0.9541828272454452,0.09025768053866683,-1.131084630429354,-0.7772810240615365,-0.9642809471020423,0.09366942378540674,-1.147869644174059,-0.7806922500300256,0.8995601173020527,0.10025665408580932,0.7030606860833759,1.0960595485207294,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9328738206585753,0.09078093755510135,-1.1108011887493534,-0.754946452567797,0.009518584376975059,0.00951857550921347,-0.009137480805208344,0.028174649559158462,0.19055348904035563,0.04247946962918907,0.10729525848478202,0.2738117195959292,0.09644795557242147,0.003791431024796612,0.08901688731395233,0.10387902383089062
image,observation_noise,diffusion_likelihood_proxy,8,4,3,-0.9279903168043383,0.0894562610149511,-1.103321366585257,-0.7526592670234197,-0.3875867814143277,0.14804957072231875,-0.677758607956688,-0.09741495487196733,-0.933437875579215,0.08843226203705475,-1.106761924243251,-0.760113826915179,-0.923099116193098,0.08867426280993762,-1.0968974776562153,-0.7493007547299808,0.8995601173020527,0.10025665408580932,0.7030606860833759,1.0960595485207294,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9328738206585753,0.09078093755510135,-1.1108011887493534,-0.754946452567797,0.009518584376975059,0.00951857550921347,-0.009137480805208344,0.028174649559158462,0.19055348904035563,0.04247946962918907,0.10729525848478202,0.2738117195959292,0.09644795557242147,0.003791431024796612,0.08901688731395233,0.10387902383089062
image,observation_noise,diffusion_likelihood_proxy,16,4,3,-0.8949008033378169,0.08488498804836274,-1.0612723227407208,-0.728529283934913,-0.37162553638016876,0.14743400488144462,-0.6605908760443027,-0.08266019671603486,-0.8902237661034986,0.08059281290222732,-1.048182776804639,-0.7322647554023581,-0.8861990207874166,0.08453666998825739,-1.0518878493373491,-0.7205101922374841,0.8995601173020527,0.10025665408580932,0.7030606860833759,1.0960595485207294,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9328738206585753,0.09078093755510135,-1.1108011887493534,-0.754946452567797,0.009518584376975059,0.00951857550921347,-0.009137480805208344,0.028174649559158462,0.19055348904035563,0.04247946962918907,0.10729525848478202,0.2738117195959292,0.09644795557242147,0.003791431024796612,0.08901688731395233,0.10387902383089062
image,observation_noise,diffusion_likelihood_proxy,32,4,3,-0.8640805120754623,0.07964984198628082,-1.020191333742879,-0.7079696904080457,-0.3565329285053988,0.14568842590241463,-0.6420769962384637,-0.0709888607723339,-0.8632574030858774,0.07933065204646583,-1.0187426239670292,-0.7077721822047256,-0.8545619276984873,0.08023396405071627,-1.0118176075747725,-0.697306247822202,0.8995601173020527,0.10025665408580932,0.7030606860833759,1.0960595485207294,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9328738206585753,0.09078093755510135,-1.1108011887493534,-0.754946452567797,0.009518584376975059,0.00951857550921347,-0.009137480805208344,0.028174649559158462,0.19055348904035563,0.04247946962918907,0.10729525848478202,0.2738117195959292,0.09644795557242147,0.003791431024796612,0.08901688731395233,0.10387902383089062
image,observation_noise,learned_behavior_cloning_critic,1,4,3,-1.054634001115818,0.10238371002596831,-1.2553023853703082,-0.8539656168613277,-0.6632332790313383,0.21468644741800344,-1.0840109839394771,-0.24245557412319962,-1.0545281219911573,0.10725569498824594,-1.2647454213049325,-0.8443108226773821,-1.054634001115818,0.10238371002596833,-1.2553023853703082,-0.8539656168613277,0.8996823069403712,0.10031769305962851,0.7030632415313556,1.0963013723493868,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9328738206585753,0.09078093755510135,-1.1108011887493534,-0.754946452567797,0.00951857846513308,0.00951857846513308,-0.009137492510546298,0.02817464944081246,0.19055349495219762,0.042479468631086696,0.10729526635286872,0.2738117235515265,0.14131135344410076,0.005499164782647035,0.13053318852506154,0.15208951836313997
image,observation_noise,learned_behavior_cloning_critic,2,4,3,-1.0101917845129291,0.1000819801242779,-1.2063488610579673,-0.814034707967891,-0.6245496458974288,0.21586069930823734,-1.0476288422192042,-0.20147044957565352,-1.0044827986244504,0.10136574890058442,-1.2031560157355266,-0.8058095815133745,-1.0077462542308524,0.09917969401996322,-1.202134882507683,-0.813357625954022,0.8996823069403712,0.10031769305962851,0.7030632415313556,1.0963013723493868,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9328738206585753,0.09078093755510135,-1.1108011887493534,-0.754946452567797,0.00951857846513308,0.00951857846513308,-0.009137492510546298,0.02817464944081246,0.19055349495219762,0.042479468631086696,0.10729526635286872,0.2738117235515265,0.14131135344410076,0.005499164782647035,0.13053318852506154,0.15208951836313997
image,observation_noise,learned_behavior_cloning_critic,4,4,3,-0.9673669990502342,0.09455928478346126,-1.1526997916296846,-0.7820342064707837,-0.5934893402886113,0.21662548728784348,-1.0180674935062237,-0.1689111870709989,-0.9541828272454452,0.09025768053866683,-1.131084630429354,-0.7772810240615365,-0.9642809471020423,0.09366942378540674,-1.147869644174059,-0.7806922500300256,0.8996823069403712,0.10031769305962851,0.7030632415313556,1.0963013723493868,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9328738206585753,0.09078093755510135,-1.1108011887493534,-0.754946452567797,0.00951857846513308,0.00951857846513308,-0.009137492510546298,0.02817464944081246,0.19055349495219762,0.042479468631086696,0.10729526635286872,0.2738117235515265,0.14131135344410076,0.005499164782647035,0.13053318852506154,0.15208951836313997
image,observation_noise,learned_behavior_cloning_critic,8,4,3,-0.9279900215736605,0.08945603734987276,-1.103320632979081,-0.75265941016824,-0.5674694290127316,0.21696608428409833,-0.9927151400762461,-0.14222371794921707,-0.933437875579215,0.08843226203705475,-1.106761924243251,-0.760113826915179,-0.923099116193098,0.08867426280993762,-1.0968974776562153,-0.7493007547299808,0.8996823069403712,0.10031769305962851,0.7030632415313556,1.0963013723493868,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9328738206585753,0.09078093755510135,-1.1108011887493534,-0.754946452567797,0.00951857846513308,0.00951857846513308,-0.009137492510546298,0.02817464944081246,0.19055349495219762,0.042479468631086696,0.10729526635286872,0.2738117235515265,0.14131135344410076,0.005499164782647035,0.13053318852506154,0.15208951836313997
image,observation_noise,learned_behavior_cloning_critic,16,4,3,-0.8949006738689285,0.08488488229530305,-1.061271985999644,-0.7285293617382128,-0.5440561983836703,0.2160741059989518,-0.9675536641333058,-0.12055873263403477,-0.8902237661034986,0.08059281290222732,-1.048182776804639,-0.7322647554023581,-0.8861990207874166,0.08453666998825739,-1.0518878493373491,-0.7205101922374841,0.8996823069403712,0.10031769305962851,0.7030632415313556,1.0963013723493868,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9328738206585753,0.09078093755510135,-1.1108011887493534,-0.754946452567797,0.00951857846513308,0.00951857846513308,-0.009137492510546298,0.02817464944081246,0.19055349495219762,0.042479468631086696,0.10729526635286872,0.2738117235515265,0.14131135344410076,0.005499164782647035,0.13053318852506154,0.15208951836313997
image,observation_noise,learned_behavior_cloning_critic,32,4,3,-0.8640805061636203,0.07964983686104687,-1.0201913177857629,-0.7079696945414776,-0.5219219255872375,0.21351885652012026,-0.9404111943868484,-0.10343265678762659,-0.8632574030858774,0.07933065204646583,-1.0187426239670292,-0.7077721822047256,-0.8545619276984873,0.08023396405071627,-1.0118176075747725,-0.697306247822202,0.8996823069403712,0.10031769305962851,0.7030632415313556,1.0963013723493868,0.8928571428571428,0.10714285714285714,0.6828610016564227,1.1028532840578629,-0.9328738206585753,0.09078093755510135,-1.1108011887493534,-0.754946452567797,0.00951857846513308,0.00951857846513308,-0.009137492510546298,0.02817464944081246,0.19055349495219762,0.042479468631086696,0.10729526635286872,0.2738117235515265,0.14131135344410076,0.005499164782647035,0.13053318852506154,0.15208951836313997
image,observation_noise,oracle_real_utility_selector,1,4,3,-1.054634001115818,0.10238371002596833,-1.2553023853703082,-0.8539656168613277,-1.054634001115818,0.10238371002596833,-1.2553023853703082,-0.8539656168613277,-1.0545281219911573,0.10725569498824594,-1.2647454213049325,-0.8443108226773821,-1.054634001115818,0.10238371002596833,-1.2553023853703082,-0.8539656168613277,0.9999999999999997,7.850462293418875e-17,0.9999999999999996,0.9999999999999998,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,-0.9305766862543784,0.09039691774584864,-1.1077513893496713,-0.7534019831590855,0.0,0.0,0.0,0.0,0.20007207341733077,0.0515137417818918,0.09910699481592668,0.3010371520187349,0.20007207341733077,0.0515137417818918,0.09910699481592668,0.3010371520187349
