seed,regime,scorer,N,exact_selected_real,exact_selected_score,mc_selected_real,oracle_selected_real,score_utility_correlation,tail_rank_correlation,top_score_tail_real_utility,high_n_regret,real_change_high_minus_low,score_change_high_minus_low
1,id_high_diversity,calibrated_critic,16,-0.5030574551838648,-0.5447593164427414,-0.5045760516894797,-0.4225309839949798,0.8874358974358973,0.37252747252747254,-0.5407945591061615,0.15332115381509226,0.37588735293516795,0.46023794792759015
1,id_high_diversity,calibrated_critic,32,-0.48486279330556403,-0.49639847814474763,-0.47187189249209,-0.36869338693422515,0.8874358974358973,0.37252747252747254,-0.5407945591061615,0.15332115381509226,0.37588735293516795,0.46023794792759015
1,id_high_diversity,calibrated_critic,64,-0.48140692721011524,-0.46108984542635295,-0.47694366500840496,-0.328085773395023,0.8874358974358973,0.37252747252747254,-0.5407945591061615,0.15332115381509226,0.37588735293516795,0.46023794792759015
1,id_high_diversity,diffusion_likelihood_proxy,1,-0.8572942801452832,-0.29101254549325506,-0.854561905281068,-0.8572942801452832,0.35510073260073255,0.5362637362637364,-0.7245559194010517,0.21414106033882643,0.3150674464114339,0.23137938778311193
1,id_high_diversity,diffusion_likelihood_proxy,2,-0.796925903291616,-0.20495205630271612,-0.8027372153225609,-0.7064153618421871,0.35510073260073255,0.5362637362637364,-0.7245559194010517,0.21414106033882643,0.3150674464114339,0.23137938778311193
1,id_high_diversity,diffusion_likelihood_proxy,4,-0.7524966537339515,-0.1464150262920739,-0.7552110292183313,-0.5856599508127195,0.35510073260073255,0.5362637362637364,-0.7245559194010517,0.21414106033882643,0.3150674464114339,0.23137938778311193
1,id_high_diversity,diffusion_likelihood_proxy,8,-0.6998453276433986,-0.10755185620589718,-0.6919485973173962,-0.4925817158102831,0.35510073260073255,0.5362637362637364,-0.7245559194010517,0.21414106033882643,0.3150674464114339,0.23137938778311193
1,id_high_diversity,diffusion_likelihood_proxy,16,-0.6324084714561256,-0.08254007198308418,-0.6325800224444115,-0.4225309839949798,0.35510073260073255,0.5362637362637364,-0.7245559194010517,0.21414106033882643,0.3150674464114339,0.23137938778311193
1,id_high_diversity,diffusion_likelihood_proxy,32,-0.5721787712678267,-0.06783665880492953,-0.5719925913224011,-0.36869338693422515,0.35510073260073255,0.5362637362637364,-0.7245559194010517,0.21414106033882643,0.3150674464114339,0.23137938778311193
1,id_high_diversity,diffusion_likelihood_proxy,64,-0.5422268337338494,-0.05963315771014314,-0.5388731021875385,-0.328085773395023,0.35510073260073255,0.5362637362637364,-0.7245559194010517,0.21414106033882643,0.3150674464114339,0.23137938778311193
1,id_high_diversity,learned_behavior_cloning_critic,1,-0.8572942801452832,-0.40982923334756666,-0.854561905281068,-0.8572942801452832,0.35634615384615376,0.543956043956044,-0.7245559194010517,0.2203355194410713,0.308872987309189,0.33875085794175036
1,id_high_diversity,learned_behavior_cloning_critic,2,-0.7967365234818087,-0.2842973094379858,-0.8033089616100952,-0.7064153618421871,0.35634615384615376,0.543956043956044,-0.7245559194010517,0.2203355194410713,0.308872987309189,0.33875085794175036
1,id_high_diversity,learned_behavior_cloning_critic,4,-0.7519322445287363,-0.19867030745534706,-0.7555508413476383,-0.5856599508127195,0.35634615384615376,0.543956043956044,-0.7245559194010517,0.2203355194410713,0.308872987309189,0.33875085794175036
1,id_high_diversity,learned_behavior_cloning_critic,8,-0.6998745982523766,-0.1416674148052292,-0.6906425041701226,-0.4925817158102831,0.35634615384615376,0.543956043956044,-0.7245559194010517,0.2203355194410713,0.308872987309189,0.33875085794175036
1,id_high_diversity,learned_behavior_cloning_critic,16,-0.6349363309649338,-0.10487039832075429,-0.6341347153027583,-0.4225309839949798,0.35634615384615376,0.543956043956044,-0.7245559194010517,0.2203355194410713,0.308872987309189,0.33875085794175036
1,id_high_diversity,learned_behavior_cloning_critic,32,-0.5785601827565761,-0.08317073107698779,-0.5770379137622573,-0.36869338693422515,0.35634615384615376,0.543956043956044,-0.7245559194010517,0.2203355194410713,0.308872987309189,0.33875085794175036
1,id_high_diversity,learned_behavior_cloning_critic,64,-0.5484212928360943,-0.0710783754058163,-0.5419098407905653,-0.328085773395023,0.35634615384615376,0.543956043956044,-0.7245559194010517,0.2203355194410713,0.308872987309189,0.33875085794175036
1,id_high_diversity,learned_value_critic_from_pilot_rollouts,1,-0.8572942801452834,-0.844959251873374,-0.854561905281068,-0.8572942801452832,0.8518772893772892,0.34065934065934067,-0.5365901814898137,0.18126955450271187,0.34793895224754845,0.5740064223812851
1,id_high_diversity,learned_value_critic_from_pilot_rollouts,2,-0.7255436479898447,-0.6876578847107686,-0.7166409765554607,-0.7064153618421871,0.8518772893772892,0.34065934065934067,-0.5365901814898137,0.18126955450271187,0.34793895224754845,0.5740064223812851
1,id_high_diversity,learned_value_critic_from_pilot_rollouts,4,-0.6228112635131146,-0.5634185834897498,-0.6388634672579757,-0.5856599508127195,0.8518772893772892,0.34065934065934067,-0.5365901814898137,0.18126955450271187,0.34793895224754845,0.5740064223812851
1,id_high_diversity,learned_value_critic_from_pilot_rollouts,8,-0.5500266156169014,-0.4627440707681386,-0.5371821509669733,-0.4925817158102831,0.8518772893772892,0.34065934065934067,-0.5365901814898137,0.18126955450271187,0.34793895224754845,0.5740064223812851
1,id_high_diversity,learned_value_critic_from_pilot_rollouts,16,-0.508670706888062,-0.3825802772066238,-0.5085079779097152,-0.4225309839949798,0.8518772893772892,0.34065934065934067,-0.5365901814898137,0.18126955450271187,0.34793895224754845,0.5740064223812851
1,id_high_diversity,learned_value_critic_from_pilot_rollouts,32,-0.4965366801163672,-0.3191778689535052,-0.48922366083450547,-0.36869338693422515,0.8518772893772892,0.34065934065934067,-0.5365901814898137,0.18126955450271187,0.34793895224754845,0.5740064223812851
1,id_high_diversity,learned_value_critic_from_pilot_rollouts,64,-0.5093553278977349,-0.27095282949208876,-0.5134702579512174,-0.328085773395023,0.8518772893772892,0.34065934065934067,-0.5365901814898137,0.18126955450271187,0.34793895224754845,0.5740064223812851
1,id_high_diversity,misaligned_tail_scorer,1,-0.8572942801452834,-0.3225196545021583,-0.854561905281068,-0.8572942801452832,-0.49407509157509144,-0.11648351648351649,-1.096061676382117,0.8412399873420092,-0.3120314805917488,0.4213080670010404
1,id_high_diversity,misaligned_tail_scorer,2,-0.9327316124956688,-0.16743457587977284,-0.9217520626600685,-0.7064153618421871,-0.49407509157509144,-0.11648351648351649,-1.096061676382117,0.8412399873420092,-0.3120314805917488,0.4213080670010404
1,id_high_diversity,misaligned_tail_scorer,4,-1.0184637726525747,-0.06557336749446137,-1.0297159574039214,-0.5856599508127195,-0.49407509157509144,-0.11648351648351649,-1.096061676382117,0.8412399873420092,-0.3120314805917488,0.4213080670010404
1,id_high_diversity,misaligned_tail_scorer,8,-1.0831274497863927,0.0011005901963653335,-1.0856067657867885,-0.4925817158102831,-0.49407509157509144,-0.11648351648351649,-1.096061676382117,0.8412399873420092,-0.3120314805917488,0.4213080670010404
1,id_high_diversity,misaligned_tail_scorer,16,-1.1226740777412971,0.04665600256539147,-1.1259946246243029,-0.4225309839949798,-0.49407509157509144,-0.11648351648351649,-1.096061676382117,0.8412399873420092,-0.3120314805917488,0.4213080670010404
1,id_high_diversity,misaligned_tail_scorer,32,-1.1499368727257147,0.07762746377283972,-1.1628233350524855,-0.36869338693422515,-0.49407509157509144,-0.11648351648351649,-1.096061676382117,0.8412399873420092,-0.3120314805917488,0.4213080670010404
1,id_high_diversity,misaligned_tail_scorer,64,-1.1693257607370322,0.09878841249888212,-1.1879578407569995,-0.328085773395023,-0.49407509157509144,-0.11648351648351649,-1.096061676382117,0.8412399873420092,-0.3120314805917488,0.4213080670010404
1,id_high_diversity,oracle_real_utility_selector,1,-0.8572942801452832,-0.8572942801452832,-0.854561905281068,-0.8572942801452832,0.9999999999999998,1.0,-0.49292926628613926,0.0,0.5292085067502603,0.5292085067502603
1,id_high_diversity,oracle_real_utility_selector,2,-0.7064153618421871,-0.7064153618421871,-0.697396516472504,-0.7064153618421871,0.9999999999999998,1.0,-0.49292926628613926,0.0,0.5292085067502603,0.5292085067502603
1,id_high_diversity,oracle_real_utility_selector,4,-0.5856599508127195,-0.5856599508127195,-0.5958130287569514,-0.5856599508127195,0.9999999999999998,1.0,-0.49292926628613926,0.0,0.5292085067502603,0.5292085067502603
1,id_high_diversity,oracle_real_utility_selector,8,-0.4925817158102831,-0.4925817158102831,-0.4836230802061259,-0.4925817158102831,0.9999999999999998,1.0,-0.49292926628613926,0.0,0.5292085067502603,0.5292085067502603
1,id_high_diversity,oracle_real_utility_selector,16,-0.4225309839949798,-0.4225309839949798,-0.4219712446367758,-0.4225309839949798,0.9999999999999998,1.0,-0.49292926628613926,0.0,0.5292085067502603,0.5292085067502603
1,id_high_diversity,oracle_real_utility_selector,32,-0.36869338693422515,-0.36869338693422515,-0.3677052567711141,-0.36869338693422515,0.9999999999999998,1.0,-0.49292926628613926,0.0,0.5292085067502603,0.5292085067502603
1,id_high_diversity,oracle_real_utility_selector,64,-0.328085773395023,-0.328085773395023,-0.3265543680932582,-0.328085773395023,0.9999999999999998,1.0,-0.49292926628613926,0.0,0.5292085067502603,0.5292085067502603
1,id_high_diversity,random_sample_selection,1,-0.8572942801452832,0.007032635920636135,-0.854561905281068,-0.8572942801452832,-0.03303113553113553,-0.14065934065934066,-0.903184192393773,0.6399081901498829,-0.11069968339962255,1.8671024900584787
1,id_high_diversity,random_sample_selection,2,-0.8646210506443193,0.534917441812126,-0.8603249001354474,-0.7064153618421871,-0.03303113553113553,-0.14065934065934066,-0.903184192393773,0.6399081901498829,-0.11069968339962255,1.8671024900584787
1,id_high_diversity,random_sample_selection,4,-0.880797048915063,0.9642773851687345,-0.893603911725535,-0.5856599508127195,-0.03303113553113553,-0.14065934065934066,-0.903184192393773,0.6399081901498829,-0.11069968339962255,1.8671024900584787
1,id_high_diversity,random_sample_selection,8,-0.9016257520689029,1.3030720069767372,-0.903300344263306,-0.4925817158102831,-0.03303113553113553,-0.14065934065934066,-0.903184192393773,0.6399081901498829,-0.11069968339962255,1.8671024900584787
1,id_high_diversity,random_sample_selection,16,-0.92109539596496,1.558271863989221,-0.9287959286650205,-0.4225309839949798,-0.03303113553113553,-0.14065934065934066,-0.903184192393773,0.6399081901498829,-0.11069968339962255,1.8671024900584787
1,id_high_diversity,random_sample_selection,32,-0.9404712939947559,1.7444220014044434,-0.9266731084768607,-0.36869338693422515,-0.03303113553113553,-0.14065934065934066,-0.903184192393773,0.6399081901498829,-0.11069968339962255,1.8671024900584787
1,id_high_diversity,random_sample_selection,64,-0.9679939635449057,1.8741351259791148,-0.9736788983383295,-0.328085773395023,-0.03303113553113553,-0.14065934065934066,-0.903184192393773,0.6399081901498829,-0.11069968339962255,1.8671024900584787
1,low_diversity_collapsed,calibrated_critic,1,-0.7114856532309174,-0.711483582613437,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,calibrated_critic,2,-0.7114856532309174,-0.711483582613437,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,calibrated_critic,4,-0.7114856532309174,-0.711483582613437,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,calibrated_critic,8,-0.7114856532309174,-0.711483582613437,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,calibrated_critic,16,-0.7114856532309174,-0.711483582613437,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,calibrated_critic,32,-0.7114856532309174,-0.711483582613437,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,calibrated_critic,64,-0.7114856532309174,-0.711483582613437,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,diffusion_likelihood_proxy,1,-0.7114856532309174,-0.001629099391374848,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,diffusion_likelihood_proxy,2,-0.7114856532309174,-0.001629099391374848,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,diffusion_likelihood_proxy,4,-0.7114856532309174,-0.001629099391374848,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,diffusion_likelihood_proxy,8,-0.7114856532309174,-0.001629099391374848,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,diffusion_likelihood_proxy,16,-0.7114856532309174,-0.001629099391374848,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,diffusion_likelihood_proxy,32,-0.7114856532309174,-0.001629099391374848,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,diffusion_likelihood_proxy,64,-0.7114856532309174,-0.001629099391374848,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,learned_behavior_cloning_critic,1,-0.7114856532309174,-0.000977459634824949,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,learned_behavior_cloning_critic,2,-0.7114856532309174,-0.000977459634824949,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,learned_behavior_cloning_critic,4,-0.7114856532309174,-0.000977459634824949,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,learned_behavior_cloning_critic,8,-0.7114856532309174,-0.000977459634824949,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,learned_behavior_cloning_critic,16,-0.7114856532309174,-0.000977459634824949,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,learned_behavior_cloning_critic,32,-0.7114856532309174,-0.000977459634824949,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
1,low_diversity_collapsed,learned_behavior_cloning_critic,64,-0.7114856532309174,-0.000977459634824949,-0.7114856532309174,-0.7114856532309174,,,-0.7114856532309174,0.0,0.0,0.0
