seed,episode_idx,env_seed,regime,sampler,K,candidates,sample_runtime_seconds,rollout_runtime_seconds,runtime_per_candidate_ms
3,0,43300,fetch_high_temp_misaligned,ddim_eps,1,8,0.11359750002156943,4.122380700020585,529.4972750052693
3,0,43300,fetch_high_temp_misaligned,consistency_1step,1,8,0.021184800018090755,3.5886849999660626,451.23372499801917
3,0,43300,fetch_high_temp_misaligned,ddim_eps,8,8,0.15488869999535382,4.185100700007752,542.4986750003882
3,0,43300,fetch_high_temp_misaligned,ddpm_eps,8,8,0.030843499989714473,3.0421939000370912,384.1296750033507
3,1,43301,fetch_high_temp_misaligned,ddim_eps,1,8,0.08573069999692962,4.810702799994033,612.0541874988703
3,1,43301,fetch_high_temp_misaligned,consistency_1step,1,8,0.04511649999767542,2.5496251999866217,324.34271249803714
3,1,43301,fetch_high_temp_misaligned,ddim_eps,8,8,0.21609120001085103,1.324772399966605,192.607949997182
3,1,43301,fetch_high_temp_misaligned,ddpm_eps,8,8,0.2297192999976687,1.3481669000466354,197.23577500553802
3,2,43302,fetch_high_temp_misaligned,ddim_eps,1,8,0.1678719000192359,2.5182514000334777,335.7654125065892
3,2,43302,fetch_high_temp_misaligned,consistency_1step,1,8,0.01788310002302751,5.510878500004765,691.095200003474
3,2,43302,fetch_high_temp_misaligned,ddim_eps,8,8,0.08985350001603365,1.9131392000126652,250.37408750358736
3,2,43302,fetch_high_temp_misaligned,ddpm_eps,8,8,0.08937439997680485,3.6635207000072114,469.11188749800203
4,0,41400,fetch_aligned,ddim_eps,1,8,0.007562900020275265,1.3681453000172041,171.96352500468493
4,0,41400,fetch_aligned,consistency_1step,1,8,0.0073225999949499965,1.347760000033304,169.38532500353176
4,0,41400,fetch_aligned,ddim_eps,8,8,0.015367100015282631,1.1726015000022016,148.49607500218553
4,0,41400,fetch_aligned,ddpm_eps,8,8,0.012583000003360212,1.264748600020539,159.6664500029874
4,1,41401,fetch_aligned,ddim_eps,1,8,0.009627700026612729,2.2306385000119917,280.03327500482555
4,1,41401,fetch_aligned,consistency_1step,1,8,0.009224300039932132,2.5440046999719925,319.1536250014906
4,1,41401,fetch_aligned,ddim_eps,8,8,0.019138899981044233,2.321759100013878,292.6122499993653
4,1,41401,fetch_aligned,ddpm_eps,8,8,0.02052050002384931,1.5244190999655984,193.11744999868097
4,2,41402,fetch_aligned,ddim_eps,1,8,0.009271999995689839,1.6092639999696985,202.31699999567354
4,2,41402,fetch_aligned,consistency_1step,1,8,0.008770600019488484,1.9759055000031367,248.08451250282815
4,2,41402,fetch_aligned,ddim_eps,8,8,0.019445299985818565,1.968689999950584,248.51691249205032
4,2,41402,fetch_aligned,ddpm_eps,8,8,0.027246199955698103,3.670314499991946,462.1950874934555
4,0,42400,fetch_low_diversity,ddim_eps,1,8,0.01273290003882721,2.832633199985139,355.6707625029958
4,0,42400,fetch_low_diversity,consistency_1step,1,8,0.006666100001893938,1.8972698000143282,237.99198750202777
4,0,42400,fetch_low_diversity,ddim_eps,8,8,0.02014239999698475,1.8607597000082023,235.1127625006484
4,0,42400,fetch_low_diversity,ddpm_eps,8,8,0.01780440000584349,1.71557549998397,216.6724874987267
4,1,42401,fetch_low_diversity,ddim_eps,1,8,0.01402039994718507,2.9014662000117823,364.4358249948709
4,1,42401,fetch_low_diversity,consistency_1step,1,8,0.014588400023058057,2.123892600007821,267.31012500385987
4,1,42401,fetch_low_diversity,ddim_eps,8,8,0.020811300026252866,1.4819980000029318,187.85116250364808
4,1,42401,fetch_low_diversity,ddpm_eps,8,8,0.023858600005041808,1.2133186000282876,154.64715000416618
4,2,42402,fetch_low_diversity,ddim_eps,1,8,0.010724599997047335,1.2654210000182502,159.5182000019122
4,2,42402,fetch_low_diversity,consistency_1step,1,8,0.0050487000262364745,1.201016000006348,150.75808750407305
4,2,42402,fetch_low_diversity,ddim_eps,8,8,0.018648600031156093,1.4226048000273295,180.1566750073107
4,2,42402,fetch_low_diversity,ddpm_eps,8,8,0.02987369999755174,1.4532072000438347,185.3851125051733
4,0,43400,fetch_high_temp_misaligned,ddim_eps,1,8,0.010772100009489805,2.1369354999624193,268.46344999648863
4,0,43400,fetch_high_temp_misaligned,consistency_1step,1,8,0.006051100033801049,1.9107371999998577,239.59853750420734
4,0,43400,fetch_high_temp_misaligned,ddim_eps,8,8,0.031108800030779094,1.447891499963589,184.875037499296
4,0,43400,fetch_high_temp_misaligned,ddpm_eps,8,8,0.01722639997024089,1.8671247999882326,235.54389999480918
4,1,43401,fetch_high_temp_misaligned,ddim_eps,1,8,0.007962899981066585,1.8823832999914885,236.29327499656938
4,1,43401,fetch_high_temp_misaligned,consistency_1step,1,8,0.006085400003939867,1.3998496999847703,175.74188749858877
4,1,43401,fetch_high_temp_misaligned,ddim_eps,8,8,0.01760859997011721,1.2060557999648154,152.95804999186657
4,1,43401,fetch_high_temp_misaligned,ddpm_eps,8,8,0.017102700017858297,1.3920514000346884,176.14426250656834
4,2,43402,fetch_high_temp_misaligned,ddim_eps,1,8,0.009095899993553758,1.271342399995774,160.05478749866597
4,2,43402,fetch_high_temp_misaligned,consistency_1step,1,8,0.0041262999875471,1.0714669000008143,134.44914999854518
4,2,43402,fetch_high_temp_misaligned,ddim_eps,8,8,0.021338500024285167,1.1965688999625854,152.23842499835882
4,2,43402,fetch_high_temp_misaligned,ddpm_eps,8,8,0.01204990001861006,1.824660899990704,229.58885000116425
