sampler,regime,scorer,N,K,n_rows,exact_selected_real,exact_selected_real_se,exact_selected_real_ci_low,exact_selected_real_ci_high,exact_selected_normalized_progress,exact_selected_normalized_progress_se,exact_selected_normalized_progress_ci_low,exact_selected_normalized_progress_ci_high,exact_selected_final_progress,exact_selected_final_progress_se,exact_selected_final_progress_ci_low,exact_selected_final_progress_ci_high,exact_selected_success,exact_selected_success_se,exact_selected_success_ci_low,exact_selected_success_ci_high,exact_selected_negative_final_distance,exact_selected_negative_final_distance_se,exact_selected_negative_final_distance_ci_low,exact_selected_negative_final_distance_ci_high
consistency_1step,fetch_low_diversity,anti_oracle_negative_control,8,1,12,-0.0018599757648302725,0.00012944926931085838,-0.002113691670504581,-0.0016062598591559641,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,diffusion_internal_score,1,1,12,-0.0014387601598501608,8.308365171214964e-05,-0.0016016011249100435,-0.001275919194790278,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.323939858352352e-15,-2.921865053672379e-14,-4.429261811187916e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,diffusion_internal_score,2,1,12,-0.0014458724136567145,8.387738960190665e-05,-0.001610269076393686,-0.001281475750919743,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,diffusion_internal_score,4,1,12,-0.0014539835980632307,9.238386653058931e-05,-0.001635052649215741,-0.0012729145469107205,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,diffusion_internal_score,8,1,12,-0.0014357752894008046,0.00010591640846333794,-0.0016433676353607802,-0.001228182943440829,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,goal_progress_heuristic,1,1,12,-0.0014387601598501608,8.308365171214965e-05,-0.0016016011249100437,-0.0012759191947902778,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.323939858352352e-15,-2.921865053672379e-14,-4.429261811187916e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,goal_progress_heuristic,2,1,12,-0.0014320146170237191,9.21696469812546e-05,-0.0016126638055747491,-0.0012513654284726891,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,goal_progress_heuristic,4,1,12,-0.0014337982259464976,9.979015673845485e-05,-0.0016293833391654762,-0.001238213112727519,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,goal_progress_heuristic,8,1,12,-0.0014223998843336083,0.00010119443213263747,-0.0016207373267495605,-0.001224062441917656,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,1,1,12,-0.0014387601598501608,8.308365171214964e-05,-0.0016016011249100435,-0.001275919194790278,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.323939858352352e-15,-2.921865053672379e-14,-4.429261811187916e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,2,1,12,-0.0012990838566742618,6.859233452125986e-05,-0.0014335223619514545,-0.0011646453513970692,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,4,1,12,-0.0012094841450920662,6.309305589628073e-05,-0.0013331442623233489,-0.0010858240278607835,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,8,1,12,-0.0011579313564577425,6.53891059804341e-05,-0.001286091649160666,-0.001029771063754819,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,misaligned_speed_scorer,1,1,12,-0.0014387601598501605,8.308365171214964e-05,-0.0016016011249100435,-0.0012759191947902776,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.323939858352352e-15,-2.921865053672379e-14,-4.429261811187916e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,misaligned_speed_scorer,2,1,12,-0.0014996289900374067,0.00010650533615741652,-0.0017083756130672747,-0.0012908823670075386,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,misaligned_speed_scorer,4,1,12,-0.0015672524413786124,0.0001291457386218287,-0.00182037343783422,-0.0013141314449230048,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,misaligned_speed_scorer,8,1,12,-0.0016160665847236005,0.00014468495319092746,-0.0018996438820826818,-0.0013324892873645192,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,oracle_real_utility_selector,1,1,12,-0.0014387601598501608,8.308365171214966e-05,-0.0016016011249100437,-0.0012759191947902778,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.323939858352352e-15,-2.921865053672379e-14,-4.429261811187916e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,oracle_real_utility_selector,2,1,12,-0.0012825867163120239,6.943724398045915e-05,-0.0014186812136994444,-0.0011464922189246033,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,oracle_real_utility_selector,4,1,12,-0.001174463870653297,6.305367698048967e-05,-0.001298046806627879,-0.001050880934678715,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,oracle_real_utility_selector,8,1,12,-0.001102065723193923,6.103515407610053e-05,-0.0012216924269739331,-0.000982439019413913,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,random_sample_selection,1,1,12,-0.0014387601598501605,8.308365171214965e-05,-0.0016016011249100435,-0.0012759191947902776,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.323939858352352e-15,-2.921865053672379e-14,-4.429261811187916e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,random_sample_selection,2,1,12,-0.0014374851412165069,8.71948890410045e-05,-0.0016083839833728418,-0.001266586299060172,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,random_sample_selection,4,1,12,-0.0014299109744231597,9.421107410457169e-05,-0.0016145612866129543,-0.0012452606622333651,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,random_sample_selection,8,1,12,-0.001423984168498832,0.00010333569533877617,-0.0016265184096802368,-0.0012214499273174272,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,uncertainty_aware_critic,1,1,12,-0.0014387601598501605,8.308365171214964e-05,-0.0016016011249100435,-0.0012759191947902776,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.323939858352352e-15,-2.921865053672379e-14,-4.429261811187916e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,uncertainty_aware_critic,2,1,12,-0.001383494735154674,7.73953677549994e-05,-0.0015351868685247053,-0.0012318026017846427,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,uncertainty_aware_critic,4,1,12,-0.0013308217983553198,7.319756897274305e-05,-0.0014742863972977828,-0.0011873571994128569,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
consistency_1step,fetch_low_diversity,uncertainty_aware_critic,8,1,12,-0.0012823292877811702,6.971337355886719e-05,-0.0014189649891973369,-0.0011456935863650036,0.0,0.0,0.0,0.0,-1.6823956173955854e-14,6.3239398583523536e-15,-2.92186505367238e-14,-4.429261811187913e-15,0.0,0.0,0.0,0.0,-0.16443665869212296,0.01753403059372653,-0.19880272715965042,-0.1300705902245955
ddim_eps,fetch_aligned,anti_oracle_negative_control,1,1,12,-0.02951224447480239,0.0019294368482193347,-0.03329387120775676,-0.025730617741848018,0.0,0.0,0.0,0.0,-0.012576621684193441,0.01091619006029616,-0.03397196105076803,0.008818717682381148,0.0,0.0,0.0,0.0,-0.17980473499427782,0.021049318273278748,-0.22106064070902498,-0.13854882927953066
ddim_eps,fetch_aligned,anti_oracle_negative_control,1,8,12,-0.02727544885922113,0.0011212492234636193,-0.029473056954903324,-0.025077840763538934,0.0,0.0,0.0,0.0,-0.0034072070187090987,0.0032411318931254715,-0.009759708798379145,0.0029452947609609477,0.0,0.0,0.0,0.0,-0.17843370661258495,0.02124994364884498,-0.22008283083782676,-0.13678458238734315
ddim_eps,fetch_aligned,anti_oracle_negative_control,2,1,12,-0.03284469670966684,0.002462872365222087,-0.03767183784402111,-0.02801755557531257,0.0,0.0,0.0,0.0,-0.01929097370408769,0.016238184186008735,-0.051117229882992665,0.012535282474817281,0.0,0.0,0.0,0.0,-0.18109545072299768,0.02129169979341065,-0.22282641548772145,-0.13936448595827391
ddim_eps,fetch_aligned,anti_oracle_negative_control,2,8,12,-0.030356995826913303,0.0014419197256458991,-0.03318310655777714,-0.027530885096049465,0.0,0.0,0.0,0.0,-0.006224079587498595,0.005994417336951188,-0.017972921676225422,0.0055247625012282316,0.0,0.0,0.0,0.0,-0.17921201078427665,0.02162505009690446,-0.22159633013808377,-0.13682769143046952
ddim_eps,fetch_aligned,anti_oracle_negative_control,4,1,12,-0.03609361833259059,0.002952271968212744,-0.04187996506285475,-0.030307271602326432,0.0,0.0,0.0,0.0,-0.02603277560794205,0.02084029650464823,-0.06687900618418854,0.01481345496830445,0.0,0.0,0.0,0.0,-0.18249126840578267,0.021675161790265223,-0.2249738048737812,-0.14000873193778413
ddim_eps,fetch_aligned,anti_oracle_negative_control,4,8,12,-0.0331471156054246,0.001988431927140367,-0.037044370568329286,-0.029249860642519908,0.0,0.0,0.0,0.0,-0.010804690617318861,0.010584131239844911,-0.031549206655060155,0.009939825420422429,0.0,0.0,0.0,0.0,-0.18048914870805474,0.022294756536781965,-0.22418606856423634,-0.13679222885187314
ddim_eps,fetch_aligned,anti_oracle_negative_control,8,1,12,-0.03872380375420363,0.0032361411021040987,-0.045066523763217424,-0.03238108374518984,0.0,0.0,0.0,0.0,-0.03176827529888302,0.023982378456393127,-0.07877287333702283,0.015236322739256791,0.0,0.0,0.0,0.0,-0.1838076631774773,0.022164466922285093,-0.2272492200816854,-0.14036610627326918
ddim_eps,fetch_aligned,anti_oracle_negative_control,8,8,12,-0.03553868315120377,0.0027544934417069017,-0.040937391092601076,-0.03013997520980647,0.0,0.0,0.0,0.0,-0.016910180042780134,0.016806094794802034,-0.04984952056135818,0.016029160475797912,0.0,0.0,0.0,0.0,-0.18220185827171154,0.02328344310148003,-0.22783656818669995,-0.13656714835672312
ddim_eps,fetch_aligned,diffusion_internal_score,1,1,12,-0.029512244474802385,0.0019294368482193347,-0.03329387120775675,-0.025730617741848014,0.0,0.0,0.0,0.0,-0.012576621684193443,0.010916190060296158,-0.03397196105076803,0.008818717682381143,0.0,0.0,0.0,0.0,-0.17980473499427782,0.021049318273278748,-0.22106064070902498,-0.13854882927953066
ddim_eps,fetch_aligned,diffusion_internal_score,1,8,12,-0.02727544885922113,0.001121249223463619,-0.029473056954903324,-0.025077840763538934,0.0,0.0,0.0,0.0,-0.003407207018709098,0.0032411318931254702,-0.009759708798379141,0.002945294760960946,0.0,0.0,0.0,0.0,-0.17843370661258495,0.02124994364884498,-0.22008283083782676,-0.13678458238734315
ddim_eps,fetch_aligned,diffusion_internal_score,2,1,12,-0.028441007192253256,0.00195422282482043,-0.03227121354666743,-0.024610800837839085,0.0,0.0,0.0,0.0,-0.011803196654181917,0.011151511972250644,-0.0336597584929604,0.010053365184596567,0.0,0.0,0.0,0.0,-0.17956210416133112,0.020924943557554473,-0.2205742399126713,-0.13854996840999093
ddim_eps,fetch_aligned,diffusion_internal_score,2,8,12,-0.027700851178861497,0.0013358809347205035,-0.030319129698547387,-0.025082572659175607,0.0,0.0,0.0,0.0,-0.004545223606191343,0.004398754512710695,-0.013166624027937338,0.004076176815554652,0.0,0.0,0.0,0.0,-0.17875286214529282,0.021405088231216188,-0.2207060641643787,-0.13679966012620692
ddim_eps,fetch_aligned,diffusion_internal_score,4,1,12,-0.0269563280752447,0.0015997531801221225,-0.030091786692437478,-0.023820869458051924,0.0,0.0,0.0,0.0,-0.008160995100375393,0.00810891728723558,-0.02405418093697136,0.007732190736220574,0.0,0.0,0.0,0.0,-0.1788850651129202,0.02083528399797366,-0.2197214713566123,-0.13804865886922812
ddim_eps,fetch_aligned,diffusion_internal_score,4,8,12,-0.02794066956548627,0.0013923358307951167,-0.030669597648229352,-0.02521174148274319,0.0,0.0,0.0,0.0,-0.004249764717471504,0.0041920681427063235,-0.012466067297913611,0.003966537862970604,0.0,0.0,0.0,0.0,-0.1786796583524266,0.021376925672210372,-0.22057766277014862,-0.1367816539347046
ddim_eps,fetch_aligned,diffusion_internal_score,8,1,12,-0.02599719223046648,0.001264616703936464,-0.0284757954244297,-0.02351858903650326,0.0,0.0,0.0,0.0,-0.005092526315694766,0.005092309594745465,-0.015073269719523635,0.004888217088134102,0.0,0.0,0.0,0.0,-0.17836164654552852,0.020821397763763003,-0.21917083627028683,-0.13755245682077022
ddim_eps,fetch_aligned,diffusion_internal_score,8,8,12,-0.02772347032994583,0.0013898117560320266,-0.03044745131705897,-0.024999489342832693,0.0,0.0,0.0,0.0,-0.001972497791139409,0.0019677280694863084,-0.005829173938701101,0.0018841783564222834,0.0,0.0,0.0,0.0,-0.17805062711123254,0.021083489065790526,-0.21937350634862599,-0.1367277478738391
ddim_eps,fetch_aligned,goal_progress_heuristic,1,1,12,-0.029512244474802385,0.0019294368482193347,-0.03329387120775675,-0.025730617741848014,0.0,0.0,0.0,0.0,-0.012576621684193441,0.01091619006029616,-0.03397196105076803,0.008818717682381148,0.0,0.0,0.0,0.0,-0.17980473499427782,0.021049318273278748,-0.22106064070902498,-0.13854882927953066
ddim_eps,fetch_aligned,goal_progress_heuristic,1,8,12,-0.02727544885922113,0.001121249223463619,-0.029473056954903324,-0.025077840763538934,0.0,0.0,0.0,0.0,-0.0034072070187090987,0.0032411318931254715,-0.009759708798379145,0.0029452947609609477,0.0,0.0,0.0,0.0,-0.17843370661258495,0.02124994364884498,-0.22008283083782676,-0.13678458238734315
ddim_eps,fetch_aligned,goal_progress_heuristic,2,1,12,-0.030362631842886015,0.002499815044506677,-0.0352621792981305,-0.025463084387641537,0.0,0.0,0.0,0.0,-0.017727785969903747,0.01506526113656204,-0.0472551552152563,0.011799583275448805,0.0,0.0,0.0,0.0,-0.1807866591699133,0.021223152124183024,-0.22238327297172675,-0.13919004536809984
ddim_eps,fetch_aligned,goal_progress_heuristic,2,8,12,-0.02745543473501695,0.0013802900678045623,-0.030160753556132243,-0.02475011591390166,0.0,0.0,0.0,0.0,-0.006312483255793161,0.006041837571022582,-0.01815426729543838,0.005529300783852058,0.0,0.0,0.0,0.0,-0.17923236951787755,0.02163170440024179,-0.22162973106656805,-0.13683500796918704
ddim_eps,fetch_aligned,goal_progress_heuristic,4,1,12,-0.03053781805052914,0.002933478461775278,-0.03628733018503264,-0.02478830591602564,0.0,0.0,0.0,0.0,-0.021210946041929413,0.01771573826664093,-0.05593315500408367,0.013511262920224844,0.0,0.0,0.0,0.0,-0.18147044545781607,0.021374215019679108,-0.2233631370942022,-0.13957775382142995
ddim_eps,fetch_aligned,goal_progress_heuristic,4,8,12,-0.028018009367012712,0.0020128168562829336,-0.03196305791280239,-0.024072960821223028,0.0,0.0,0.0,0.0,-0.010972189702164153,0.010611037084636827,-0.03176944022667122,0.009825060822342916,0.0,0.0,0.0,0.0,-0.1805213376775748,0.022299146611472413,-0.2242268619220391,-0.1368158134331105
ddim_eps,fetch_aligned,goal_progress_heuristic,8,1,12,-0.029832856655853657,0.0029913192663199775,-0.03569573468410159,-0.023969978627605724,0.0,0.0,0.0,0.0,-0.020532535049999915,0.017352447066353697,-0.054542706343690864,0.013477636243691037,0.0,0.0,0.0,0.0,-0.1813181981335316,0.02132451549083311,-0.22311348048333096,-0.13952291578373222
ddim_eps,fetch_aligned,goal_progress_heuristic,8,8,12,-0.028837548130159152,0.0030137736311304057,-0.034744435904731245,-0.022930660355587055,0.0,0.0,0.0,0.0,-0.017125364426588605,0.01679734604098194,-0.05004755770276967,0.015796828849592454,0.0,0.0,0.0,0.0,-0.18223903931403942,0.02328294571926665,-0.22787277437780307,-0.13660530425027578
ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,1,1,12,-0.029512244474802385,0.0019294368482193334,-0.03329387120775675,-0.025730617741848018,0.0,0.0,0.0,0.0,-0.012576621684193443,0.010916190060296158,-0.03397196105076803,0.008818717682381143,0.0,0.0,0.0,0.0,-0.17980473499427782,0.021049318273278748,-0.22106064070902498,-0.13854882927953066
ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,1,8,12,-0.02727544885922113,0.0011212492234636193,-0.029473056954903324,-0.025077840763538934,0.0,0.0,0.0,0.0,-0.0034072070187090974,0.0032411318931254702,-0.009759708798379141,0.0029452947609609464,0.0,0.0,0.0,0.0,-0.17843370661258495,0.02124994364884498,-0.22008283083782676,-0.13678458238734315
ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,2,1,12,-0.02629585187452087,0.0014610234089082025,-0.029159405136550885,-0.023432298612490857,0.0,0.0,0.0,0.0,-0.005934936110645469,0.005715759309062125,-0.017137618500706775,0.005267746279415837,0.0,0.0,0.0,0.0,-0.17852629085527197,0.02084697327792103,-0.2193856076666661,-0.13766697404387784
ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,2,8,12,-0.024222199073053115,0.0008543549317351557,-0.025896703969268197,-0.022547694176838034,0.0,0.0,0.0,0.0,-0.0006292430621333359,0.0004994475178196524,-0.0016081422092277813,0.0003496560849611093,0.0,0.0,0.0,0.0,-0.17766197315611923,0.02089606836769164,-0.2186175145752815,-0.13670643173695696
ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,4,1,12,-0.024364689378979346,0.001196426032881542,-0.026709641313593303,-0.02201973744436539,0.0,0.0,0.0,0.0,-0.002110112182172284,0.0021066333842270444,-0.00623903774388702,0.0020188133795424517,0.0,0.0,0.0,0.0,-0.1778583178336333,0.020826032711064174,-0.21867659188817212,-0.13704004377909446
ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,4,8,12,-0.0219812398725364,0.0008039836317572806,-0.023557018834940383,-0.020405460910132418,0.0,0.0,0.0,0.0,-0.0002233051291551262,0.0001735563190513696,-0.0005634692637851534,0.000116859005474901,0.0,0.0,0.0,0.0,-0.1775579928127671,0.02085660075732916,-0.21843617913706306,-0.13667980648847114
ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,8,1,12,-0.02335373955908161,0.0011204558567409454,-0.025549792684560833,-0.021157686433602385,0.0,0.0,0.0,0.0,-0.0007138404865120371,0.0007138396365970712,-0.0021129404649794566,0.0006852594919553826,0.0,0.0,0.0,0.0,-0.1776221716420431,0.020831809008265846,-0.21845176703106123,-0.136792576253025
ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,8,8,12,-0.020409170623142344,0.0008048927651361237,-0.021986731454226003,-0.018831609792058685,0.0,0.0,0.0,0.0,-0.0002642831047715894,0.00025954515515001525,-0.0007729822612274797,0.0002444160516843009,0.0,0.0,0.0,0.0,-0.17757476351294912,0.02086799949770953,-0.21847529095785972,-0.13667423606803852
ddim_eps,fetch_aligned,misaligned_speed_scorer,1,1,12,-0.029512244474802385,0.0019294368482193353,-0.03329387120775676,-0.025730617741848014,0.0,0.0,0.0,0.0,-0.012576621684193441,0.01091619006029616,-0.03397196105076803,0.008818717682381148,0.0,0.0,0.0,0.0,-0.17980473499427782,0.021049318273278748,-0.22106064070902498,-0.13854882927953066
ddim_eps,fetch_aligned,misaligned_speed_scorer,1,8,12,-0.027275448859221132,0.0011212492234636186,-0.029473056954903327,-0.025077840763538937,0.0,0.0,0.0,0.0,-0.0034072070187090974,0.0032411318931254702,-0.009759708798379141,0.0029452947609609464,0.0,0.0,0.0,0.0,-0.17843370661258495,0.02124994364884498,-0.22008283083782676,-0.13678458238734315
ddim_eps,fetch_aligned,misaligned_speed_scorer,2,1,12,-0.031244292184270106,0.0020296163263692126,-0.03522226708638825,-0.02726631728215196,0.0,0.0,0.0,0.0,-0.013828056157838478,0.011963747811219451,-0.037276570987948496,0.00962045867227154,0.0,0.0,0.0,0.0,-0.18003847538507442,0.021084266303240527,-0.2213628779798773,-0.13871407279027154
ddim_eps,fetch_aligned,misaligned_speed_scorer,2,8,12,-0.02835193880704349,0.0010050316753388113,-0.030321764694029512,-0.02638211292005747,0.0,0.0,0.0,0.0,-0.0013431460924317785,0.0012022592593527138,-0.003699530940842897,0.0010132387559793402,0.0,0.0,0.0,0.0,-0.17786084772822916,0.020985559084665196,-0.21899178772961028,-0.13672990772684804
ddim_eps,fetch_aligned,misaligned_speed_scorer,4,1,12,-0.03330813102589112,0.002500625879339174,-0.03820926768820471,-0.028406994363577538,0.0,0.0,0.0,0.0,-0.017334313986554335,0.01609253412404458,-0.048875101289663526,0.014206473316554856,0.0,0.0,0.0,0.0,-0.18055813499486847,0.021054146014503474,-0.2218235029085428,-0.13929276708119415
ddim_eps,fetch_aligned,misaligned_speed_scorer,4,8,12,-0.02964165238119414,0.0010586299562965614,-0.03171652896849061,-0.027566775793897668,0.0,0.0,0.0,0.0,-0.00014710290296706202,0.0001036344990193749,-0.00035022278860088833,5.60169826667643e-05,0.0,0.0,0.0,0.0,-0.17753676488056372,0.020847210089566887,-0.21839654583425483,-0.1366769839268726
ddim_eps,fetch_aligned,misaligned_speed_scorer,8,1,12,-0.03528667336961718,0.0031243926106227014,-0.04141037036000075,-0.02916297637923361,0.0,0.0,0.0,0.0,-0.021583972554594266,0.02130917178010295,-0.06334918178397331,0.020181236674784775,0.0,0.0,0.0,0.0,-0.18117441074736282,0.02104092653446859,-0.2224138689562744,-0.13993495253845123
ddim_eps,fetch_aligned,misaligned_speed_scorer,8,8,12,-0.03101824147251554,0.0012261876366552271,-0.03342152507864807,-0.02861495786638301,0.0,0.0,0.0,0.0,-4.766045051167962e-06,4.358555064307235e-06,-1.3308656001844799e-05,3.776565899508874e-06,0.0,0.0,0.0,0.0,-0.1775024688986714,0.020836017656558726,-0.21834031308676716,-0.13666462471057567
ddim_eps,fetch_aligned,oracle_real_utility_selector,1,1,12,-0.02951224447480239,0.0019294368482193343,-0.03329387120775676,-0.025730617741848018,0.0,0.0,0.0,0.0,-0.012576621684193443,0.010916190060296158,-0.03397196105076803,0.008818717682381143,0.0,0.0,0.0,0.0,-0.17980473499427782,0.021049318273278748,-0.22106064070902498,-0.13854882927953066
ddim_eps,fetch_aligned,oracle_real_utility_selector,1,8,12,-0.027275448859221132,0.0011212492234636193,-0.029473056954903327,-0.025077840763538937,0.0,0.0,0.0,0.0,-0.0034072070187090974,0.0032411318931254702,-0.009759708798379141,0.0029452947609609464,0.0,0.0,0.0,0.0,-0.17843370661258495,0.02124994364884498,-0.22008283083782676,-0.13678458238734315
ddim_eps,fetch_aligned,oracle_real_utility_selector,2,1,12,-0.026179792239937938,0.001469008011001759,-0.029058995034502204,-0.023300589445373672,0.0,0.0,0.0,0.0,-0.005862269664299184,0.005643139473231891,-0.01692261979157002,0.005198080462971652,0.0,0.0,0.0,0.0,-0.17851401926555796,0.0208468718621023,-0.2193731373055999,-0.13765490122551602
