seed,episode_idx,within_regime,regime,negative_control,harmful_high_N,scorer_family,static_action,static_decision,static_selected_N,static_selected_K,static_false_admit,adaptive_action,adaptive_decision,adaptive_selected_N,adaptive_selected_K,adaptive_checked_N,adaptive_stopping_savings,adaptive_false_admit,fixed_high_minus_low_latency_adjusted,fixed_high_minus_low_real,static_utility_gain_lcb,adaptive_utility_gain_lcb,adaptive_tail_utility_lcb,effective_sample_diversity,duplicate_collapse_rate,lambda_cost,runtime_per_step_ms
3,94,4,nominal_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.34325740747289935,0.3638654074728993,-0.27725954296508193,-1.578392361436592,-1.8868824566298064,1.657966959048177,0.0,0.0007,0.02
3,95,0,weak_tail_alignment,False,False,weakly_aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.0638034280582147,0.08441142805821467,-1.3288729042764291,-1.63447796283607,-1.6964624535930821,1.639830990161174,0.0,0.0007,0.02
3,96,1,weak_tail_alignment,False,False,weakly_aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.18096166875755992,0.20156966875755988,-0.7803048326279941,-2.157264912956522,-2.223500468453022,1.6553737357330387,0.0,0.0007,0.02
3,97,2,weak_tail_alignment,False,False,weakly_aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.1632670253285149,0.18387502532851485,-0.7471322518160326,-2.385552809831189,-2.478076574102329,1.6528530956722434,0.0,0.0007,0.02
3,98,3,weak_tail_alignment,False,False,weakly_aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.29848473266847275,0.3190927326684727,-0.6606113797972274,-2.4600670926573462,-2.6622352069683743,1.6617016363423345,0.0,0.0007,0.02
3,99,4,weak_tail_alignment,False,False,weakly_aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.2572779252887114,0.27788592528871137,-0.6206051115043343,-3.651639695474337,-3.8307261405789967,1.6562096371856487,0.0,0.0007,0.02
3,100,0,hidden_obstacle_tail,True,False,hidden-tail-misaligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.4256551069099552,0.4462631069099552,-0.7928899754959717,-1.6192460660350996,-1.7811344737036567,1.6426218921855726,0.0,0.0007,0.02
3,101,1,hidden_obstacle_tail,True,False,hidden-tail-misaligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.35201630964068054,0.3726243096406805,-0.8088254916608966,-3.810940372552875,-4.089314267291188,1.6432553570757187,0.0,0.0007,0.02
3,102,2,hidden_obstacle_tail,True,False,hidden-tail-misaligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.4498012710938162,0.47040927109381614,-1.0092795832503534,-1.3843144279648687,-1.5784055203612892,1.6464511102730717,0.0,0.0007,0.02
3,103,3,hidden_obstacle_tail,True,False,hidden-tail-misaligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.2823361376608191,0.30294413766081907,-0.8705334142836325,-1.4107363880531287,-1.602803522871458,1.6503131521780965,0.0,0.0007,0.02
3,104,4,hidden_obstacle_tail,True,False,hidden-tail-misaligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.4966488277541864,0.5172568277541864,-0.8520323889961967,-0.7225290933174399,-0.74872711730227,1.6545354298470543,0.0,0.0007,0.02
3,105,0,duplicate_artifact,True,True,duplicated-high-score-artifact,block_high_N,high_N_blocked,4,2,False,stop_early,latency_limited,1,2,16,0.8333333333333334,False,-0.1998875128354718,-0.17927951283547183,-0.1405892782622059,0.0,0.0,1.5403708354834138,0.33333333333333337,0.0007,0.02
3,106,1,duplicate_artifact,True,True,duplicated-high-score-artifact,block_high_N,high_N_blocked,4,2,False,stop_early,latency_limited,1,2,16,0.8333333333333334,False,-0.22086553567510997,-0.20025753567510995,-0.15591558279009482,0.0,0.0,1.553593281233981,0.32291666666666663,0.0007,0.02
3,107,2,duplicate_artifact,True,True,duplicated-high-score-artifact,block_high_N,high_N_blocked,4,2,False,stop_early,latency_limited,1,2,16,0.8333333333333334,False,-0.29828793443526824,-0.2776799344352683,-0.2193066257330412,0.0,0.0,1.5447853984344788,0.32291666666666663,0.0007,0.02
3,108,3,duplicate_artifact,True,True,duplicated-high-score-artifact,block_high_N,high_N_blocked,4,2,False,stop_early,latency_limited,1,2,16,0.8333333333333334,False,-0.1961650574299051,-0.17555705742990513,-0.1360021529354536,0.0,0.0,1.544106493474174,0.32291666666666663,0.0007,0.02
3,109,4,duplicate_artifact,True,True,duplicated-high-score-artifact,block_high_N,high_N_blocked,4,2,False,stop_early,latency_limited,1,2,16,0.8333333333333334,False,-0.20899967387366702,-0.18839167387366706,-0.1470623844001685,0.0,0.0,1.5395813959130473,0.33333333333333337,0.0007,0.02
3,110,0,diversity_collapse,True,True,collapsed-aligned,increase_diversity,stop_early_low_diversity,4,2,False,increase_diversity,stop_early_low_diversity,1,2,16,0.8333333333333334,False,-0.02060799999999996,0.0,,,,1.0,0.9895833333333334,0.0007,0.02
3,111,1,diversity_collapse,True,True,collapsed-aligned,increase_diversity,stop_early_low_diversity,4,2,False,increase_diversity,stop_early_low_diversity,1,2,16,0.8333333333333334,False,-0.02060799999999996,0.0,,,,1.0,0.9895833333333334,0.0007,0.02
3,112,2,diversity_collapse,True,True,collapsed-aligned,increase_diversity,stop_early_low_diversity,4,2,False,increase_diversity,stop_early_low_diversity,1,2,16,0.8333333333333334,False,-0.02060799999999996,0.0,,,,1.0,0.9895833333333334,0.0007,0.02
3,113,3,diversity_collapse,True,True,collapsed-aligned,increase_diversity,stop_early_low_diversity,4,2,False,increase_diversity,stop_early_low_diversity,1,2,16,0.8333333333333334,False,-0.020607999999999516,4.440892098500626e-16,,,,1.0,0.9895833333333334,0.0007,0.02
3,114,4,diversity_collapse,True,True,collapsed-aligned,increase_diversity,stop_early_low_diversity,4,2,False,increase_diversity,stop_early_low_diversity,1,2,16,0.8333333333333334,False,-0.02060800000000018,-2.220446049250313e-16,,,,1.0,0.9895833333333334,0.0007,0.02
3,115,0,latency_spike,True,True,aligned-latency-spike,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-1.6220301374814174,0.056049862518582794,-0.0860970816804566,-0.30362846882424893,-0.35954776134490385,1.6968231155135542,0.0,0.012,0.095
3,116,1,latency_spike,True,True,aligned-latency-spike,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-1.6462371372042366,0.03184286279576343,-0.045028732298272214,-0.14979555857196306,-0.1659613557058318,1.6565788363995426,0.0,0.012,0.095
3,117,2,latency_spike,True,True,aligned-latency-spike,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-1.6434664660682536,0.0346135339317466,-0.027002874106729843,-0.21898936490335041,-0.24111623149759961,1.6419936566431264,0.0,0.012,0.095
3,118,3,latency_spike,True,True,aligned-latency-spike,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-1.6405744298838363,0.037505570116163955,-0.03809239641448477,-0.21151390488685295,-0.2325361185006812,1.7343812748578065,0.0,0.012,0.095
3,119,4,latency_spike,True,True,aligned-latency-spike,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-1.642819048184975,0.03526095181502531,-0.04186445921499407,-0.32449220318106503,-0.360256277611191,1.65768396155246,0.0,0.012,0.095
3,120,0,calibration_drift,True,True,calibration-drift-tail,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.04969814514900417,-0.02909014514900421,-0.3513116466112468,-1.0407517670192254,-1.1940109514499808,1.6536200891712889,0.0,0.0007,0.02
3,121,1,calibration_drift,True,True,calibration-drift-tail,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.060965920804294305,-0.040357920804294345,-0.3642883467340303,-0.38313473534030196,-0.4146471388508244,1.6495784660661068,0.0,0.0007,0.02
3,122,2,calibration_drift,True,True,calibration-drift-tail,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.06109356511016362,-0.04048556511016366,-0.4103816220821648,-1.427115195665526,-1.4335644986218972,1.6573006405577582,0.0,0.0007,0.02
3,123,3,calibration_drift,True,True,calibration-drift-tail,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.09426144817996729,-0.07365344817996733,-0.46787176563325755,-1.369712320206409,-1.4017904105462153,1.6454294499557354,0.0,0.0007,0.02
3,124,4,calibration_drift,True,True,calibration-drift-tail,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.04893852703641377,-0.02833052703641381,-0.2907446446250149,-1.4494692476110136,-1.5617150611302897,1.6471933549852722,0.0,0.0007,0.02
3,125,0,missing_utility,True,True,utility-missing-likelihood-proxy,audit_rollouts,alignment_audit_failed,4,2,False,audit_rollouts,alignment_audit_failed,1,2,16,0.8333333333333334,False,-0.03215520702442598,-0.01154720702442602,,,,1.652810689159595,0.0,0.0007,0.02
3,126,1,missing_utility,True,False,utility-missing-likelihood-proxy,audit_rollouts,alignment_audit_failed,4,2,False,audit_rollouts,alignment_audit_failed,1,2,16,0.8333333333333334,False,0.44054401485987515,0.4611520148598751,,,,1.652933763682463,0.0,0.0007,0.02
3,127,2,missing_utility,True,True,utility-missing-likelihood-proxy,audit_rollouts,alignment_audit_failed,4,2,False,audit_rollouts,alignment_audit_failed,1,2,16,0.8333333333333334,False,-0.1825056453781777,-0.16189764537817775,,,,1.6579178792333538,0.0,0.0007,0.02
3,128,3,missing_utility,True,True,utility-missing-likelihood-proxy,audit_rollouts,alignment_audit_failed,4,2,False,audit_rollouts,alignment_audit_failed,1,2,16,0.8333333333333334,False,-0.047771702077231026,-0.027163702077231067,,,,1.6523505385105435,0.0,0.0007,0.02
3,129,4,missing_utility,True,False,utility-missing-likelihood-proxy,audit_rollouts,alignment_audit_failed,4,2,False,audit_rollouts,alignment_audit_failed,1,2,16,0.8333333333333334,False,0.02534673363206874,0.0459547336320687,,,,1.6552304125213773,0.0,0.0007,0.02
3,130,0,recovery_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.2627361255999836,0.28334412559998357,-0.20977798844706658,-1.3594535404424604,-1.5642883964376275,1.6615871546448868,0.0,0.0007,0.02
3,131,1,recovery_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.18506664720352228,0.20567464720352224,-0.12580579360911354,-0.5548061623846937,-0.6507078318428996,1.6519647991523245,0.0,0.0007,0.02
3,132,2,recovery_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.3604583000679744,0.3810663000679744,-0.40796556906354353,-1.3014549042972343,-1.5735434202280443,1.6627271344972996,0.0,0.0007,0.02
3,133,3,recovery_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.3298425450213269,0.3504505450213269,-0.2991096746892795,-0.7500368088901281,-0.8922787735066509,1.6511824960396067,0.0,0.0007,0.02
3,134,4,recovery_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.36943662371968977,0.39004462371968973,-0.26512277765476855,-1.5015608461053989,-1.76922900712382,1.650641289924721,0.0,0.0007,0.02
4,135,0,nominal_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.3188686784113921,0.33947667841139206,-0.3211811132055876,-1.6260207467254486,-1.9427486070307085,1.6496306371511873,0.0,0.0007,0.02
4,136,1,nominal_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.27892160159494894,0.2995296015949489,-0.2692202445959504,-1.4934576794432126,-1.7594894657191764,1.6527028989966488,0.0,0.0007,0.02
4,137,2,nominal_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.2717294236137855,0.29233742361378545,-0.26739186189317155,-0.8220320977851194,-0.9926651750524909,1.6539047891851049,0.0,0.0007,0.02
4,138,3,nominal_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.4202624001782216,0.44087040017822154,-0.3909800817253759,-1.52616968855946,-1.805072095616325,1.648802878863717,0.0,0.0007,0.02
4,139,4,nominal_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.32161823334765516,0.3422262333476551,-0.21763194080605996,-1.1401209248260822,-1.342861198698421,1.6660452809372215,0.0,0.0007,0.02
4,140,0,weak_tail_alignment,False,False,weakly_aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.15309396458447555,0.1737019645844755,-1.0196898552804776,-1.2278212360174352,-1.3439635275383313,1.6620033507815508,0.0,0.0007,0.02
4,141,1,weak_tail_alignment,False,False,weakly_aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.18110390548152422,0.20171190548152418,-0.7539666252334354,-1.052366180997913,-1.177164845174945,1.6581954010406246,0.0,0.0007,0.02
4,142,2,weak_tail_alignment,False,False,weakly_aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.05623243718574078,0.07684043718574074,-0.7618606178093397,-1.531009144305758,-1.602830564262252,1.6518924446035903,0.0,0.0007,0.02
4,143,3,weak_tail_alignment,False,False,weakly_aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.2938401448759176,0.31444814487591755,-1.0664373384784953,-2.845236970405332,-3.167826936104773,1.6531026865553808,0.0,0.0007,0.02
4,144,4,weak_tail_alignment,False,False,weakly_aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.21217901765288372,0.23278701765288368,-0.7616946936349618,-1.950220861787093,-2.165304506645926,1.6568480954416276,0.0,0.0007,0.02
4,145,0,hidden_obstacle_tail,True,True,hidden-tail-misaligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.15707926565725971,-0.13647126565725975,-1.5056212244241813,-1.770574056123741,-2.019832087494758,1.6574303784755897,0.0,0.0007,0.02
4,146,1,hidden_obstacle_tail,True,False,hidden-tail-misaligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.39336116246733677,0.4139691624673367,-1.036260992197392,-2.975681468216613,-3.1531540829300417,1.654213371579166,0.0,0.0007,0.02
4,147,2,hidden_obstacle_tail,True,False,hidden-tail-misaligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.24519164461057863,0.2657996446105786,-0.975254691806648,-4.404084702993429,-4.923384406112225,1.649130376281788,0.0,0.0007,0.02
4,148,3,hidden_obstacle_tail,True,False,hidden-tail-misaligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.4294094304371069,0.45001743043710685,-1.151241993678548,-1.3404201912478146,-1.4749359057693574,1.6601662071800638,0.0,0.0007,0.02
4,149,4,hidden_obstacle_tail,True,False,hidden-tail-misaligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.22271584027816993,0.2433238402781699,-1.0820168917005324,-3.472299694790262,-3.7644064501117684,1.652396753378931,0.0,0.0007,0.02
4,150,0,duplicate_artifact,True,True,duplicated-high-score-artifact,block_high_N,high_N_blocked,4,2,False,stop_early,latency_limited,1,2,16,0.8333333333333334,False,-0.23280839360468913,-0.21220039360468912,-0.16634888597889808,0.0,0.0,1.5049358933146404,0.32291666666666663,0.0007,0.02
4,151,1,duplicate_artifact,True,True,duplicated-high-score-artifact,block_high_N,high_N_blocked,4,2,False,stop_early,latency_limited,1,2,16,0.8333333333333334,False,-0.2385102485369806,-0.2179022485369806,-0.171082198419037,0.0,0.0,1.5169737105515946,0.33333333333333337,0.0007,0.02
4,152,2,duplicate_artifact,True,True,duplicated-high-score-artifact,block_high_N,high_N_blocked,4,2,False,stop_early,latency_limited,1,2,16,0.8333333333333334,False,-0.23262125752011292,-0.2120132575201129,-0.16585889215001737,0.0,0.0,1.535334178032074,0.33333333333333337,0.0007,0.02
4,153,3,duplicate_artifact,True,True,duplicated-high-score-artifact,block_high_N,high_N_blocked,4,2,False,stop_early,latency_limited,1,2,16,0.8333333333333334,False,-0.25689569060695516,-0.2362876906069552,-0.1863426502816888,0.0,0.0,1.544056603807986,0.33333333333333337,0.0007,0.02
4,154,4,duplicate_artifact,True,True,duplicated-high-score-artifact,block_high_N,high_N_blocked,4,2,False,stop_early,latency_limited,1,2,16,0.8333333333333334,False,-0.18758690329458338,-0.16697890329458343,-0.13004374296238963,0.0,0.0,1.5334873542940741,0.32291666666666663,0.0007,0.02
4,155,0,diversity_collapse,True,True,collapsed-aligned,increase_diversity,stop_early_low_diversity,4,2,False,increase_diversity,stop_early_low_diversity,1,2,16,0.8333333333333334,False,-0.02060800000000018,-2.220446049250313e-16,,,,1.0,0.9895833333333334,0.0007,0.02
4,156,1,diversity_collapse,True,True,collapsed-aligned,increase_diversity,stop_early_low_diversity,4,2,False,increase_diversity,stop_early_low_diversity,1,2,16,0.8333333333333334,False,-0.02060799999999996,0.0,,,,1.0,0.9895833333333334,0.0007,0.02
4,157,2,diversity_collapse,True,True,collapsed-aligned,increase_diversity,stop_early_low_diversity,4,2,False,increase_diversity,stop_early_low_diversity,1,2,16,0.8333333333333334,False,-0.02060800000000018,-2.220446049250313e-16,,,,1.0,0.9895833333333334,0.0007,0.02
4,158,3,diversity_collapse,True,True,collapsed-aligned,increase_diversity,stop_early_low_diversity,4,2,False,increase_diversity,stop_early_low_diversity,1,2,16,0.8333333333333334,False,-0.02060799999999996,0.0,,,,1.0,0.9895833333333334,0.0007,0.02
4,159,4,diversity_collapse,True,True,collapsed-aligned,increase_diversity,stop_early_low_diversity,4,2,False,increase_diversity,stop_early_low_diversity,1,2,16,0.8333333333333334,False,-0.020608000000000404,-4.440892098500626e-16,,,,1.0,0.9895833333333334,0.0007,0.02
4,160,0,latency_spike,True,True,aligned-latency-spike,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-1.6347780431555439,0.04330195684445637,-0.06656260305184925,-0.12224106994652345,-0.13759126570745325,1.6738195543061236,0.0,0.012,0.095
4,161,1,latency_spike,True,True,aligned-latency-spike,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-1.6387302054339634,0.0393497945660366,-0.057014958874878896,-0.17117614122003244,-0.1917468182923815,1.6773920378321618,0.0,0.012,0.095
4,162,2,latency_spike,True,True,aligned-latency-spike,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-1.6274547881985222,0.05062521180147783,-0.08380137660420246,-0.22545370224455474,-0.2481295832419828,1.6761729431156456,0.0,0.012,0.095
4,163,3,latency_spike,True,True,aligned-latency-spike,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-1.6227429832438927,0.05533701675610758,-0.08667984235388945,-0.1511545155247084,-0.1664695060885734,1.6704606027746636,0.0,0.012,0.095
4,164,4,latency_spike,True,True,aligned-latency-spike,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-1.6397530229347588,0.03832697706524124,-0.05552032680081345,-0.09141039072503401,-0.09525751075520034,1.6961082345528138,0.0,0.012,0.095
4,165,0,calibration_drift,True,True,calibration-drift-tail,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.09481523611421272,-0.07420723611421276,-0.4766371403997386,-1.7551547911741732,-1.7590595326254705,1.6530225068719395,0.0,0.0007,0.02
4,166,1,calibration_drift,True,True,calibration-drift-tail,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.059715492379479373,-0.039107492379479414,-0.3147625253783651,-1.9371692544004337,-2.153842350724994,1.6553993831460585,0.0,0.0007,0.02
4,167,2,calibration_drift,True,True,calibration-drift-tail,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.0711509951386573,-0.05054299513865734,-0.2884177057027606,-1.8967689763046676,-2.142655255937229,1.652558511179319,0.0,0.0007,0.02
4,168,3,calibration_drift,True,True,calibration-drift-tail,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.08676068116512514,-0.06615268116512518,-0.34894551868766066,-1.4717383721129995,-1.7350743802977426,1.6470584955116503,0.0,0.0007,0.02
4,169,4,calibration_drift,True,True,calibration-drift-tail,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,-0.09144998953431682,-0.07084198953431686,-0.4311935101221872,-1.8569074308829898,-2.057944571705918,1.6426488469182903,0.0,0.0007,0.02
4,170,0,missing_utility,True,True,utility-missing-likelihood-proxy,audit_rollouts,alignment_audit_failed,4,2,False,audit_rollouts,alignment_audit_failed,1,2,16,0.8333333333333334,False,-0.13482482495041626,-0.1142168249504163,,,,1.6657649299699935,0.0,0.0007,0.02
4,171,1,missing_utility,True,False,utility-missing-likelihood-proxy,audit_rollouts,alignment_audit_failed,4,2,False,audit_rollouts,alignment_audit_failed,1,2,16,0.8333333333333334,False,0.49099942780748695,0.5116074278074869,,,,1.664882781464921,0.0,0.0007,0.02
4,172,2,missing_utility,True,False,utility-missing-likelihood-proxy,audit_rollouts,alignment_audit_failed,4,2,False,audit_rollouts,alignment_audit_failed,1,2,16,0.8333333333333334,False,0.23329030320531574,0.2538983032053157,,,,1.6581104425029234,0.0,0.0007,0.02
4,173,3,missing_utility,True,True,utility-missing-likelihood-proxy,audit_rollouts,alignment_audit_failed,4,2,False,audit_rollouts,alignment_audit_failed,1,2,16,0.8333333333333334,False,-0.04796446604217497,-0.02735646604217501,,,,1.656708530180032,0.0,0.0007,0.02
4,174,4,missing_utility,True,False,utility-missing-likelihood-proxy,audit_rollouts,alignment_audit_failed,4,2,False,audit_rollouts,alignment_audit_failed,1,2,16,0.8333333333333334,False,0.190792097737702,0.21140009773770196,,,,1.6662531883394545,0.0,0.0007,0.02
4,175,0,recovery_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.2741926371751988,0.2948006371751988,-0.20462188664030645,-1.178638492043923,-1.3866538232338872,1.6531839803378008,0.0,0.0007,0.02
4,176,1,recovery_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.3519979548793837,0.37260595487938364,-0.31228293529455875,-1.0035143151376607,-1.1396726805628663,1.6427782353717706,0.0,0.0007,0.02
4,177,2,recovery_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.2903070306294593,0.31091503062945924,-0.2595711770990675,-1.3379015970667203,-1.5711557502268643,1.6564095760704294,0.0,0.0007,0.02
4,178,3,recovery_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.31557033743592244,0.3361783374359224,-0.26451906754390464,-1.9631025517562766,-2.3308705645862084,1.6548174947732568,0.0,0.0007,0.02
4,179,4,recovery_aligned,False,False,aligned,block_high_N,high_N_blocked,4,2,False,block_high_N,high_N_blocked,1,2,16,0.8333333333333334,False,0.2827597216686548,0.3033677216686548,-0.18703936843596425,-0.6666335859101291,-0.7793364827417484,1.6642036848942487,0.0,0.0007,0.02
