seed,episode_idx,within_regime,regime,negative_control,harmful_high_N,lambda_cost,runtime_per_step_ms,runtime_overhead_ms,scorer_family,policy,score_source,N,K,expected_real_utility,runtime_ms,latency_adjusted_utility
1,35,0,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,audit_then_sample,score,4,2,1.259827141666723,0.16,1.2597151416667232
1,35,0,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,adaptive_ats,score,1,2,1.1216186505965058,0.04,1.1215906505965059
1,36,1,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_low_N,score,4,16,1.3391014918311575,1.28,1.3382054918311574
1,36,1,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_high_N,score,96,16,1.4740502781483298,30.72,1.4525462781483298
1,36,1,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,oracle_high_N,oracle,96,16,1.7820576996928135,30.72,1.7605536996928135
1,36,1,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,audit_then_sample,score,4,2,1.3391014918311575,0.16,1.3389894918311576
1,36,1,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,adaptive_ats,score,1,2,1.1759414717314818,0.04,1.1759134717314819
1,37,2,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_low_N,score,4,16,1.2241840219165137,1.28,1.2232880219165136
1,37,2,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_high_N,score,96,16,1.2205993184724546,30.72,1.1990953184724547
1,37,2,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,oracle_high_N,oracle,96,16,1.741745036446029,30.72,1.720241036446029
1,37,2,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,audit_then_sample,score,4,2,1.2241840219165137,0.16,1.2240720219165138
1,37,2,missing_utility,True,True,0.0007,0.02,0.0,utility-missing-likelihood-proxy,adaptive_ats,score,1,2,1.1708167957281808,0.04,1.1707887957281808
1,38,3,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_low_N,score,4,16,1.2837093708976115,1.28,1.2828133708976115
1,38,3,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_high_N,score,96,16,1.6412807975113761,30.72,1.6197767975113762
1,38,3,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,oracle_high_N,oracle,96,16,1.794843105699674,30.72,1.7733391056996741
1,38,3,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,audit_then_sample,score,4,2,1.2837093708976115,0.16,1.2835973708976116
1,38,3,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,adaptive_ats,score,1,2,1.1782557569043912,0.04,1.1782277569043913
1,39,4,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_low_N,score,4,16,1.2347540208419858,1.28,1.2338580208419858
1,39,4,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,fixed_high_N,score,96,16,1.4179145539421052,30.72,1.3964105539421052
1,39,4,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,oracle_high_N,oracle,96,16,1.7282684576595537,30.72,1.7067644576595538
1,39,4,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,audit_then_sample,score,4,2,1.2347540208419858,0.16,1.234642020841986
1,39,4,missing_utility,True,False,0.0007,0.02,0.0,utility-missing-likelihood-proxy,adaptive_ats,score,1,2,1.1149205153854518,0.04,1.1148925153854519
1,40,0,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.4521356988181566,1.28,1.4512396988181566
1,40,0,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.7484675015877067,30.72,1.7269635015877067
1,40,0,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.748562415047245,30.72,1.727058415047245
1,40,0,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.4521356988181566,0.16,1.4520236988181567
1,40,0,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.1565190607693783,0.04,1.1564910607693784
1,41,1,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.4352644276762583,1.28,1.4343684276762583
1,41,1,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.8487614013420517,30.72,1.8272574013420517
1,41,1,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.8495720228531523,30.72,1.8280680228531523
1,41,1,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.4352644276762583,0.16,1.4351524276762584
1,41,1,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.1310333364792333,0.04,1.1310053364792334
1,42,2,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.4133760113350333,1.28,1.4124800113350333
1,42,2,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.6787153187991122,30.72,1.6572113187991122
1,42,2,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.678810842854081,30.72,1.6573068428540811
1,42,2,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.4133760113350333,0.16,1.4132640113350334
1,42,2,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.1445892353433729,0.04,1.144561235343373
1,43,3,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.3779284686497406,1.28,1.3770324686497406
1,43,3,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.8569438563723644,30.72,1.8354398563723644
1,43,3,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.8569499660433193,30.72,1.8354459660433193
1,43,3,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.3779284686497406,0.16,1.3778164686497407
1,43,3,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.009175038597832,0.04,1.009147038597832
1,44,4,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.3399254293916834,1.28,1.3390294293916833
1,44,4,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.6830777051204227,30.72,1.6615737051204227
1,44,4,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.683077761195383,30.72,1.6615737611953831
1,44,4,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.3399254293916834,0.16,1.3398134293916835
1,44,4,recovery_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.0486226257601754,0.04,1.0485946257601755
2,45,0,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.3121744052007487,1.28,1.3112784052007487
2,45,0,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.7285788917092582,30.72,1.7070748917092582
2,45,0,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.7285813398864733,30.72,1.7070773398864734
2,45,0,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.3121744052007487,0.16,1.3120624052007488
2,45,0,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.000524641657973,0.04,1.000496641657973
2,46,1,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.3786640433960657,1.28,1.3777680433960657
2,46,1,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.763275197434567,30.72,1.741771197434567
2,46,1,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.763295773100236,30.72,1.7417917731002361
2,46,1,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.3786640433960657,0.16,1.3785520433960659
2,46,1,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.0298056879932036,0.04,1.0297776879932037
2,47,2,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.399478632536803,1.28,1.398582632536803
2,47,2,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.780587468268302,30.72,1.759083468268302
2,47,2,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.780589385694974,30.72,1.759085385694974
2,47,2,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.399478632536803,0.16,1.399366632536803
2,47,2,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.0810172429377571,0.04,1.0809892429377572
2,48,3,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.4704626578353117,1.28,1.4695666578353117
2,48,3,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.862938986325837,30.72,1.841434986325837
2,48,3,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.8645661162726173,30.72,1.8430621162726173
2,48,3,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.4704626578353117,0.16,1.4703506578353118
2,48,3,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.1830473063681752,0.04,1.1830193063681753
2,49,4,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_low_N,score,4,16,1.4829227584094362,1.28,1.4820267584094362
2,49,4,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,fixed_high_N,score,96,16,1.9011208603719256,30.72,1.8796168603719257
2,49,4,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,oracle_high_N,oracle,96,16,1.9030153867823947,30.72,1.8815113867823947
2,49,4,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,audit_then_sample,score,4,2,1.4829227584094362,0.16,1.4828107584094363
2,49,4,nominal_aligned,False,False,0.0007,0.02,0.0,aligned,adaptive_ats,score,1,2,1.1560367850676991,0.04,1.1560087850676992
2,50,0,weak_tail_alignment,False,True,0.0007,0.02,0.0,weakly_aligned,fixed_low_N,score,4,16,1.2245766975850891,1.28,1.2236806975850891
2,50,0,weak_tail_alignment,False,True,0.0007,0.02,0.0,weakly_aligned,fixed_high_N,score,96,16,1.1504002577194097,30.72,1.1288962577194097
2,50,0,weak_tail_alignment,False,True,0.0007,0.02,0.0,weakly_aligned,oracle_high_N,oracle,96,16,1.7914558589285983,30.72,1.7699518589285983
2,50,0,weak_tail_alignment,False,True,0.0007,0.02,0.0,weakly_aligned,audit_then_sample,score,4,2,1.2245766975850891,0.16,1.2244646975850892
2,50,0,weak_tail_alignment,False,True,0.0007,0.02,0.0,weakly_aligned,adaptive_ats,score,1,2,1.0561726290354911,0.04,1.0561446290354912
2,51,1,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_low_N,score,4,16,1.1811868373692525,1.28,1.1802908373692524
2,51,1,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_high_N,score,96,16,1.2310106072908793,30.72,1.2095066072908793
2,51,1,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,oracle_high_N,oracle,96,16,1.7390652802454483,30.72,1.7175612802454483
2,51,1,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,audit_then_sample,score,4,2,1.1811868373692525,0.16,1.1810748373692526
2,51,1,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,adaptive_ats,score,1,2,0.9528859697647287,0.04,0.9528579697647287
2,52,2,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_low_N,score,4,16,1.2449305500149233,1.28,1.2440345500149232
2,52,2,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_high_N,score,96,16,1.456127435604794,30.72,1.434623435604794
2,52,2,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,oracle_high_N,oracle,96,16,1.7603404912736749,30.72,1.738836491273675
2,52,2,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,audit_then_sample,score,4,2,1.2449305500149233,0.16,1.2448185500149234
2,52,2,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,adaptive_ats,score,1,2,1.0794091072831824,0.04,1.0793811072831825
2,53,3,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_low_N,score,4,16,1.2533389667748973,1.28,1.2524429667748973
2,53,3,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_high_N,score,96,16,1.295308989443872,30.72,1.273804989443872
2,53,3,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,oracle_high_N,oracle,96,16,1.7132476108287553,30.72,1.6917436108287554
2,53,3,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,audit_then_sample,score,4,2,1.2533389667748973,0.16,1.2532269667748974
2,53,3,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,adaptive_ats,score,1,2,1.0923131116716054,0.04,1.0922851116716055
2,54,4,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_low_N,score,4,16,1.2330104928535284,1.28,1.2321144928535284
2,54,4,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,fixed_high_N,score,96,16,1.3137299847618489,30.72,1.292225984761849
2,54,4,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,oracle_high_N,oracle,96,16,1.7808382653878132,30.72,1.7593342653878132
2,54,4,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,audit_then_sample,score,4,2,1.2330104928535284,0.16,1.2328984928535285
2,54,4,weak_tail_alignment,False,False,0.0007,0.02,0.0,weakly_aligned,adaptive_ats,score,1,2,1.0403732974778084,0.04,1.0403452974778085
2,55,0,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,fixed_low_N,score,4,16,1.0746614915419852,1.28,1.0737654915419852
2,55,0,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,fixed_high_N,score,96,16,1.682515406844092,30.72,1.661011406844092
2,55,0,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,oracle_high_N,oracle,96,16,1.7010875546543853,30.72,1.6795835546543854
2,55,0,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,audit_then_sample,score,4,2,1.0746614915419852,0.16,1.0745494915419853
2,55,0,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,adaptive_ats,score,1,2,0.8686820570705523,0.04,0.8686540570705523
2,56,1,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,fixed_low_N,score,4,16,1.1808795967600159,1.28,1.1799835967600159
2,56,1,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,fixed_high_N,score,96,16,1.5419765906200795,30.72,1.5204725906200796
2,56,1,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,oracle_high_N,oracle,96,16,1.63293613461552,30.72,1.61143213461552
2,56,1,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,audit_then_sample,score,4,2,1.1808795967600159,0.16,1.180767596760016
2,56,1,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,adaptive_ats,score,1,2,0.787380204833811,0.04,0.787352204833811
2,57,2,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,fixed_low_N,score,4,16,1.156945215362492,1.28,1.156049215362492
2,57,2,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,fixed_high_N,score,96,16,1.5538940173588631,30.72,1.5323900173588632
2,57,2,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,oracle_high_N,oracle,96,16,1.79946073514348,30.72,1.77795673514348
2,57,2,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,audit_then_sample,score,4,2,1.156945215362492,0.16,1.156833215362492
2,57,2,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,adaptive_ats,score,1,2,0.8857297287452358,0.04,0.8857017287452358
2,58,3,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,fixed_low_N,score,4,16,1.3198760440299284,1.28,1.3189800440299284
2,58,3,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,fixed_high_N,score,96,16,1.6776385503710836,30.72,1.6561345503710836
2,58,3,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,oracle_high_N,oracle,96,16,1.81463356541843,30.72,1.79312956541843
2,58,3,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,audit_then_sample,score,4,2,1.3198760440299284,0.16,1.3197640440299285
2,58,3,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,adaptive_ats,score,1,2,0.9917838913022177,0.04,0.9917558913022176
2,59,4,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,fixed_low_N,score,4,16,1.0676764261286176,1.28,1.0667804261286176
2,59,4,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,fixed_high_N,score,96,16,1.4992976032295677,30.72,1.4777936032295678
2,59,4,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,oracle_high_N,oracle,96,16,1.5664846319939314,30.72,1.5449806319939314
2,59,4,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,audit_then_sample,score,4,2,1.0676764261286176,0.16,1.0675644261286177
2,59,4,hidden_obstacle_tail,True,False,0.0007,0.02,0.0,hidden-tail-misaligned,adaptive_ats,score,1,2,0.7777340060396929,0.04,0.7777060060396929
2,60,0,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,fixed_low_N,score,4,16,0.7802846731149142,1.28,0.7793886731149142
2,60,0,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,fixed_high_N,score,96,16,0.5882812214835069,30.72,0.566777221483507
2,60,0,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,oracle_high_N,oracle,96,16,1.8921809686980189,30.72,1.870676968698019
2,60,0,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,audit_then_sample,score,4,2,0.7802846731149142,0.16,0.7801726731149142
2,60,0,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,adaptive_ats,score,1,2,1.0155292542812078,0.04,1.0155012542812079
2,61,1,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,fixed_low_N,score,4,16,0.4408902516514117,1.28,0.4399942516514117
2,61,1,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,fixed_high_N,score,96,16,0.24023592408707795,30.72,0.21873192408707795
2,61,1,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,oracle_high_N,oracle,96,16,1.6828350740199927,30.72,1.6613310740199927
2,61,1,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,audit_then_sample,score,4,2,0.4408902516514117,0.16,0.4407782516514117
2,61,1,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,adaptive_ats,score,1,2,0.7520974861550419,0.04,0.7520694861550419
2,62,2,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,fixed_low_N,score,4,16,0.46897628535158414,1.28,0.46808028535158414
2,62,2,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,fixed_high_N,score,96,16,0.25894025338290216,30.72,0.23743625338290217
2,62,2,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,oracle_high_N,oracle,96,16,1.6141222655574101,30.72,1.5926182655574102
2,62,2,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,audit_then_sample,score,4,2,0.46897628535158414,0.16,0.46886428535158414
2,62,2,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,adaptive_ats,score,1,2,0.7831816879218217,0.04,0.7831536879218217
2,63,3,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,fixed_low_N,score,4,16,0.6799209154317606,1.28,0.6790249154317606
2,63,3,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,fixed_high_N,score,96,16,0.5198815581238332,30.72,0.49837755812383316
2,63,3,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,oracle_high_N,oracle,96,16,1.6549704334536286,30.72,1.6334664334536286
2,63,3,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,audit_then_sample,score,4,2,0.6799209154317606,0.16,0.6798089154317606
2,63,3,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,adaptive_ats,score,1,2,0.8735897155337521,0.04,0.8735617155337521
2,64,4,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,fixed_low_N,score,4,16,0.7227666696395315,1.28,0.7218706696395315
2,64,4,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,fixed_high_N,score,96,16,0.5327164132356665,30.72,0.5112124132356666
2,64,4,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,oracle_high_N,oracle,96,16,1.7863968495627807,30.72,1.7648928495627807
2,64,4,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,audit_then_sample,score,4,2,0.7227666696395315,0.16,0.7226546696395315
2,64,4,duplicate_artifact,True,True,0.0007,0.02,0.0,duplicated-high-score-artifact,adaptive_ats,score,1,2,0.9776054027322046,0.04,0.9775774027322046
2,65,0,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,fixed_low_N,score,4,16,1.7540542593096822,1.28,1.7531582593096822
2,65,0,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,fixed_high_N,score,96,16,1.7540542593096815,30.72,1.7325502593096815
2,65,0,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,oracle_high_N,oracle,96,16,1.754054259309682,30.72,1.732550259309682
2,65,0,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,audit_then_sample,score,4,2,1.7540542593096822,0.16,1.7539422593096823
2,65,0,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,adaptive_ats,score,1,2,1.7540542593096828,0.04,1.754026259309683
2,66,1,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,fixed_low_N,score,4,16,1.3700466080787488,1.28,1.3691506080787488
2,66,1,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,fixed_high_N,score,96,16,1.3700466080787488,30.72,1.3485426080787488
2,66,1,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,oracle_high_N,oracle,96,16,1.3700466080787488,30.72,1.3485426080787488
2,66,1,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,audit_then_sample,score,4,2,1.3700466080787488,0.16,1.369934608078749
2,66,1,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,adaptive_ats,score,1,2,1.3700466080787495,0.04,1.3700186080787495
2,67,2,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,fixed_low_N,score,4,16,1.3157156000447532,1.28,1.3148196000447532
2,67,2,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,fixed_high_N,score,96,16,1.3157156000447534,30.72,1.2942116000447534
2,67,2,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,oracle_high_N,oracle,96,16,1.3157156000447536,30.72,1.2942116000447537
2,67,2,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,audit_then_sample,score,4,2,1.3157156000447532,0.16,1.3156036000447533
2,67,2,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,adaptive_ats,score,1,2,1.3157156000447525,0.04,1.3156876000447526
2,68,3,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,fixed_low_N,score,4,16,1.2456191054281522,1.28,1.2447231054281522
2,68,3,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,fixed_high_N,score,96,16,1.2456191054281525,30.72,1.2241151054281525
2,68,3,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,oracle_high_N,oracle,96,16,1.2456191054281527,30.72,1.2241151054281527
2,68,3,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,audit_then_sample,score,4,2,1.2456191054281522,0.16,1.2455071054281524
2,68,3,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,adaptive_ats,score,1,2,1.2456191054281525,0.04,1.2455911054281525
2,69,4,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,fixed_low_N,score,4,16,1.6629749343560318,1.28,1.6620789343560318
2,69,4,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,fixed_high_N,score,96,16,1.6629749343560314,30.72,1.6414709343560314
2,69,4,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,oracle_high_N,oracle,96,16,1.6629749343560316,30.72,1.6414709343560316
2,69,4,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,audit_then_sample,score,4,2,1.6629749343560318,0.16,1.662862934356032
2,69,4,diversity_collapse,True,True,0.0007,0.02,0.0,collapsed-aligned,adaptive_ats,score,1,2,1.662974934356031,0.04,1.662946934356031
2,70,0,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,fixed_low_N,score,4,16,1.1237305642403892,7.58,1.0327705642403893
2,70,0,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,fixed_high_N,score,96,16,1.1792404955366969,147.42000000000002,-0.5897995044633033
2,70,0,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,oracle_high_N,oracle,96,16,1.1792529202313542,147.42000000000002,-0.589787079768646
2,70,0,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,audit_then_sample,score,4,2,1.1237305642403892,2.26,1.0966105642403892
2,70,0,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,adaptive_ats,score,1,2,1.0567539451370127,1.69,1.0364739451370126
2,71,1,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,fixed_low_N,score,4,16,1.0713044533662335,7.58,0.9803444533662334
2,71,1,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,fixed_high_N,score,96,16,1.1145998831048232,147.42000000000002,-0.654440116895177
2,71,1,latency_spike,True,True,0.012,0.095,1.5,aligned-latency-spike,oracle_high_N,oracle,96,16,1.1145998831412716,147.42000000000002,-0.6544401168587286
