conditioning,regime,scorer,N,K,n_rows,exact_selected_real,exact_selected_real_se,exact_selected_real_ci_low,exact_selected_real_ci_high,exact_selected_score,exact_selected_score_se,exact_selected_score_ci_low,exact_selected_score_ci_high,mc_selected_real,mc_selected_real_se,mc_selected_real_ci_low,mc_selected_real_ci_high,oracle_selected_real,oracle_selected_real_se,oracle_selected_real_ci_low,oracle_selected_real_ci_high,score_utility_correlation,score_utility_correlation_se,score_utility_correlation_ci_low,score_utility_correlation_ci_high,tail_rank_correlation,tail_rank_correlation_se,tail_rank_correlation_ci_low,tail_rank_correlation_ci_high,top_score_tail_real_utility,top_score_tail_real_utility_se,top_score_tail_real_utility_ci_low,top_score_tail_real_utility_ci_high,high_n_regret,high_n_regret_se,high_n_regret_ci_low,high_n_regret_ci_high,real_change_high_minus_low,real_change_high_minus_low_se,real_change_high_minus_low_ci_low,real_change_high_minus_low_ci_high,score_change_high_minus_low,score_change_high_minus_low_se,score_change_high_minus_low_ci_low,score_change_high_minus_low_ci_high
image,id,diffusion_likelihood_proxy,4,4,9,-0.8846293342633156,0.06931471121122913,-1.0204836718361194,-0.7487749966905118,-0.367209567363864,0.05841457823446544,-0.4817000368755136,-0.2527190978522144,-0.8813636392148162,0.06853472765992398,-1.0156892371185282,-0.7470380413111042,-0.8416764326496318,0.06435065597083733,-0.9678014007340003,-0.7155514645652632,0.5728250244379276,0.19070598806151895,0.199048156201225,0.9466018926746302,0.015873015873015876,0.21071017542997394,-0.39711133914584956,0.4288573708918813,-0.8647082255262428,0.07086460553243765,-1.0036003001484584,-0.7258161509040272,0.10186113316292857,0.03393347134371104,0.035352751458832946,0.16836951486702417,0.057232864546426065,0.04206600653537474,-0.025214993236334943,0.13968072232918707,0.08330901828125542,0.011413443681366394,0.060939079726201044,0.10567895683630979
image,id,diffusion_likelihood_proxy,8,4,9,-0.8712495242855242,0.06857713374990167,-1.0056582365983175,-0.7368408119727307,-0.3511619308262017,0.057204187645330175,-0.4632800783759199,-0.23904378327648346,-0.8739166539013641,0.06820141112399129,-1.0075889633991963,-0.7402443444035318,-0.8110225404548292,0.06338063731826894,-0.9352463069158317,-0.6867987739938268,0.5728250244379276,0.19070598806151895,0.199048156201225,0.9466018926746302,0.015873015873015876,0.21071017542997394,-0.39711133914584956,0.4288573708918813,-0.8647082255262428,0.07086460553243765,-1.0036003001484584,-0.7258161509040272,0.10186113316292857,0.03393347134371104,0.035352751458832946,0.16836951486702417,0.057232864546426065,0.04206600653537474,-0.025214993236334943,0.13968072232918707,0.08330901828125542,0.011413443681366394,0.060939079726201044,0.10567895683630979
image,id,diffusion_likelihood_proxy,16,4,9,-0.8693974933384052,0.06743359198395567,-1.0015649049751272,-0.7372300817016832,-0.3386609474192018,0.05595374771749212,-0.4483282777455265,-0.228993617092877,-0.8696107093355576,0.06674420387970262,-1.0004269451165733,-0.738794473554542,-0.7898858520040686,0.06237303231701857,-0.9121347489519779,-0.6676369550561593,0.5728250244379276,0.19070598806151895,0.199048156201225,0.9466018926746302,0.015873015873015876,0.21071017542997394,-0.39711133914584956,0.4288573708918813,-0.8647082255262428,0.07086460553243765,-1.0036003001484584,-0.7258161509040272,0.10186113316292857,0.03393347134371104,0.035352751458832946,0.16836951486702417,0.057232864546426065,0.04206600653537474,-0.025214993236334943,0.13968072232918707,0.08330901828125542,0.011413443681366394,0.060939079726201044,0.10567895683630979
image,id,diffusion_likelihood_proxy,32,4,9,-0.8768448608179529,0.06852122364884373,-1.0111439913463007,-0.742545730289605,-0.3297300200670723,0.0547150807622249,-0.4369696077722335,-0.22249043236191116,-0.8749081679123069,0.0687188862130486,-1.0095947099475882,-0.7402216258770256,-0.7749837276550244,0.061673332613892774,-0.8958612383848138,-0.6541062169252351,0.5728250244379276,0.19070598806151895,0.199048156201225,0.9466018926746302,0.015873015873015876,0.21071017542997394,-0.39711133914584956,0.4288573708918813,-0.8647082255262428,0.07086460553243765,-1.0036003001484584,-0.7258161509040272,0.10186113316292857,0.03393347134371104,0.035352751458832946,0.16836951486702417,0.057232864546426065,0.04206600653537474,-0.025214993236334943,0.13968072232918707,0.08330901828125542,0.011413443681366394,0.060939079726201044,0.10567895683630979
image,id,learned_behavior_cloning_critic,1,4,9,-0.934077725364379,0.06713187982321771,-1.0656537920323568,-0.8025016586964012,-0.6047995642692744,0.08844986288579491,-0.7781581099629384,-0.4314410185756104,-0.9321560008933878,0.06755067274012319,-1.0645528865954808,-0.7997591151912947,-0.9340777253643792,0.06713187982321768,-1.065653792032357,-0.8025016586964014,0.5728657543173672,0.19071738647847478,0.19906654559395043,0.946664963040784,0.015873015873015876,0.21071017542997394,-0.39711133914584956,0.4288573708918813,-0.8647082255262428,0.07086460553243765,-1.0036003001484584,-0.7258161509040272,0.10186113316207433,0.03393347134403157,0.03535275145735049,0.1683695148667982,0.057232864547280285,0.04206600653555608,-0.025214993235836147,0.13968072233039672,0.12214088129919093,0.01668523196228575,0.0894384275794143,0.15484333501896758
image,id,learned_behavior_cloning_critic,2,4,9,-0.9060567684178653,0.06871263217284036,-1.0407310527595806,-0.7713824840761501,-0.5671220634594341,0.08717154679872695,-0.7379751556615867,-0.39626897125728144,-0.9001094693043551,0.06854762791602421,-1.034460351245415,-0.7657585873632953,-0.8825765435794186,0.06552670888426476,-1.0110065330180182,-0.754146554140819,0.5728657543173672,0.19071738647847478,0.19906654559395043,0.946664963040784,0.015873015873015876,0.21071017542997394,-0.39711133914584956,0.4288573708918813,-0.8647082255262428,0.07086460553243765,-1.0036003001484584,-0.7258161509040272,0.10186113316207433,0.03393347134403157,0.03535275145735049,0.1683695148667982,0.057232864547280285,0.04206600653555608,-0.025214993235836147,0.13968072233039672,0.12214088129919093,0.01668523196228575,0.0894384275794143,0.15484333501896758
image,id,learned_behavior_cloning_critic,4,4,9,-0.8846293156911327,0.06931471174661652,-1.0204836543132765,-0.7487749770689889,-0.5376312915432474,0.08561064012852167,-0.7054250628885693,-0.3698375201979255,-0.8813636392148162,0.06853472765992398,-1.0156892371185282,-0.7470380413111042,-0.8416764326496318,0.06435065597083733,-0.9678014007340003,-0.7155514645652632,0.5728657543173672,0.19071738647847478,0.19906654559395043,0.946664963040784,0.015873015873015876,0.21071017542997394,-0.39711133914584956,0.4288573708918813,-0.8647082255262428,0.07086460553243765,-1.0036003001484584,-0.7258161509040272,0.10186113316207433,0.03393347134403157,0.03535275145735049,0.1683695148667982,0.057232864547280285,0.04206600653555608,-0.025214993235836147,0.13968072233039672,0.12214088129919093,0.01668523196228575,0.0894384275794143,0.15484333501896758
image,id,learned_behavior_cloning_critic,8,4,9,-0.8712495134441511,0.0685771343304513,-1.0056582268948009,-0.7368407999935013,-0.5140974114530272,0.08383815270940549,-0.6784171712938312,-0.34977765161222335,-0.8739166539013641,0.06820141112399129,-1.0075889633991963,-0.7402443444035318,-0.8110225404548292,0.06338063731826894,-0.9352463069158317,-0.6867987739938268,0.5728657543173672,0.19071738647847478,0.19906654559395043,0.946664963040784,0.015873015873015876,0.21071017542997394,-0.39711133914584956,0.4288573708918813,-0.8647082255262428,0.07086460553243765,-1.0036003001484584,-0.7258161509040272,0.10186113316207433,0.03393347134403157,0.03535275145735049,0.1683695148667982,0.057232864547280285,0.04206600653555608,-0.025214993235836147,0.13968072233039672,0.12214088129919093,0.01668523196228575,0.0894384275794143,0.15484333501896758
image,id,learned_behavior_cloning_critic,16,4,9,-0.8693974925953459,0.06743359205074294,-1.0015649043629686,-0.7372300808277233,-0.49576044116843954,0.08200137399876203,-0.6564801808888123,-0.33504070144806675,-0.8696107093355576,0.06674420387970262,-1.0004269451165733,-0.738794473554542,-0.7898858520040686,0.06237303231701857,-0.9121347489519779,-0.6676369550561593,0.5728657543173672,0.19071738647847478,0.19906654559395043,0.946664963040784,0.015873015873015876,0.21071017542997394,-0.39711133914584956,0.4288573708918813,-0.8647082255262428,0.07086460553243765,-1.0036003001484584,-0.7258161509040272,0.10186113316207433,0.03393347134403157,0.03535275145735049,0.1683695148667982,0.057232864547280285,0.04206600653555608,-0.025214993235836147,0.13968072233039672,0.12214088129919093,0.01668523196228575,0.0894384275794143,0.15484333501896758
image,id,learned_behavior_cloning_critic,32,4,9,-0.8768448608170987,0.06852122364895431,-1.0111439913456632,-0.742545730288534,-0.4826586829700836,0.08017961697528377,-0.639807844535856,-0.3255095214043111,-0.8749081679123069,0.0687188862130486,-1.0095947099475882,-0.7402216258770256,-0.7749837276550244,0.061673332613892774,-0.8958612383848138,-0.6541062169252351,0.5728657543173672,0.19071738647847478,0.19906654559395043,0.946664963040784,0.015873015873015876,0.21071017542997394,-0.39711133914584956,0.4288573708918813,-0.8647082255262428,0.07086460553243765,-1.0036003001484584,-0.7258161509040272,0.10186113316207433,0.03393347134403157,0.03535275145735049,0.1683695148667982,0.057232864547280285,0.04206600653555608,-0.025214993235836147,0.13968072233039672,0.12214088129919093,0.01668523196228575,0.0894384275794143,0.15484333501896758
image,id,oracle_real_utility_selector,1,4,9,-0.9340777253643792,0.06713187982321768,-1.065653792032357,-0.8025016586964014,-0.9340777253643792,0.06713187982321768,-1.065653792032357,-0.8025016586964014,-0.9321560008933878,0.06755067274012319,-1.0645528865954808,-0.7997591151912947,-0.9340777253643792,0.06713187982321768,-1.065653792032357,-0.8025016586964014,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,3.925231146709437e-17,0.9999999999999997,0.9999999999999999,-0.8106204146277078,0.06377920741685623,-0.9356253641272559,-0.6856154651281597,0.0,0.0,0.0,0.0,0.1590939977093547,0.022743259079304762,0.1145180290228538,0.2036699663958556,0.1590939977093547,0.022743259079304762,0.1145180290228538,0.2036699663958556
image,id,oracle_real_utility_selector,2,4,9,-0.8825765435794186,0.06552670888426476,-1.0110065330180182,-0.754146554140819,-0.8825765435794186,0.06552670888426476,-1.0110065330180182,-0.754146554140819,-0.8762128741730338,0.06479145533842226,-1.003201793142277,-0.7492239552037908,-0.8825765435794186,0.06552670888426476,-1.0110065330180182,-0.754146554140819,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,3.925231146709437e-17,0.9999999999999997,0.9999999999999999,-0.8106204146277078,0.06377920741685623,-0.9356253641272559,-0.6856154651281597,0.0,0.0,0.0,0.0,0.1590939977093547,0.022743259079304762,0.1145180290228538,0.2036699663958556,0.1590939977093547,0.022743259079304762,0.1145180290228538,0.2036699663958556
image,id,oracle_real_utility_selector,4,4,9,-0.8416764326496318,0.06435065597083733,-0.9678014007340003,-0.7155514645652632,-0.8416764326496318,0.06435065597083733,-0.9678014007340003,-0.7155514645652632,-0.8385784484314658,0.06320718741022843,-0.9624622593195871,-0.7146946375433445,-0.8416764326496318,0.06435065597083733,-0.9678014007340003,-0.7155514645652632,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,3.925231146709437e-17,0.9999999999999997,0.9999999999999999,-0.8106204146277078,0.06377920741685623,-0.9356253641272559,-0.6856154651281597,0.0,0.0,0.0,0.0,0.1590939977093547,0.022743259079304762,0.1145180290228538,0.2036699663958556,0.1590939977093547,0.022743259079304762,0.1145180290228538,0.2036699663958556
image,id,oracle_real_utility_selector,8,4,9,-0.8110225404548292,0.06338063731826894,-0.9352463069158317,-0.6867987739938268,-0.8110225404548292,0.06338063731826894,-0.9352463069158317,-0.6867987739938268,-0.8091091984775632,0.06293062363017263,-0.9324509543173468,-0.6857674426377797,-0.8110225404548292,0.06338063731826894,-0.9352463069158317,-0.6867987739938268,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,3.925231146709437e-17,0.9999999999999997,0.9999999999999999,-0.8106204146277078,0.06377920741685623,-0.9356253641272559,-0.6856154651281597,0.0,0.0,0.0,0.0,0.1590939977093547,0.022743259079304762,0.1145180290228538,0.2036699663958556,0.1590939977093547,0.022743259079304762,0.1145180290228538,0.2036699663958556
image,id,oracle_real_utility_selector,16,4,9,-0.7898858520040686,0.06237303231701857,-0.9121347489519779,-0.6676369550561593,-0.7898858520040686,0.06237303231701857,-0.9121347489519779,-0.6676369550561593,-0.7899847559771356,0.06147653369193459,-0.9104765479076906,-0.6694929640465805,-0.7898858520040686,0.06237303231701857,-0.9121347489519779,-0.6676369550561593,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,3.925231146709437e-17,0.9999999999999997,0.9999999999999999,-0.8106204146277078,0.06377920741685623,-0.9356253641272559,-0.6856154651281597,0.0,0.0,0.0,0.0,0.1590939977093547,0.022743259079304762,0.1145180290228538,0.2036699663958556,0.1590939977093547,0.022743259079304762,0.1145180290228538,0.2036699663958556
image,id,oracle_real_utility_selector,32,4,9,-0.7749837276550244,0.061673332613892774,-0.8958612383848138,-0.6541062169252351,-0.7749837276550244,0.061673332613892774,-0.8958612383848138,-0.6541062169252351,-0.774156189395852,0.06209558948327933,-0.8958613083818636,-0.6524510704098403,-0.7749837276550244,0.061673332613892774,-0.8958612383848138,-0.6541062169252351,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,3.925231146709437e-17,0.9999999999999997,0.9999999999999999,-0.8106204146277078,0.06377920741685623,-0.9356253641272559,-0.6856154651281597,0.0,0.0,0.0,0.0,0.1590939977093547,0.022743259079304762,0.1145180290228538,0.2036699663958556,0.1590939977093547,0.022743259079304762,0.1145180290228538,0.2036699663958556
image,observation_noise,calibrated_critic,1,4,9,-0.9342898875042032,0.06664277807062473,-1.0649073323523233,-0.8036724426560831,-0.9327697945762429,0.06676823844959531,-1.063633137248632,-0.8019064519038537,-0.9323297141324294,0.06705559446517961,-1.0637562642461047,-0.8009031640187539,-0.9342898875042032,0.06664277807062473,-1.0649073323523233,-0.8036724426560831,0.9587813620071682,0.032961100042966374,0.8941787930321325,1.023383930982204,0.753968253968254,0.13527032181793103,0.48884329502796653,1.0190932129085413,-0.8146030110819213,0.06296746258488824,-0.9380169699461757,-0.691189052217667,0.005232828426176296,0.0027101970409899767,-7.906016517108226e-05,0.010544717017523674,0.15353872605883037,0.023792739429901278,0.10690581368267782,0.20017163843498292,0.16057000237051502,0.02120624272830814,0.11900653037561668,0.20213347436541337
image,observation_noise,calibrated_critic,2,4,9,-0.8833564247433818,0.0650354267977937,-1.0108235189862484,-0.7558893305005151,-0.8811370571939768,0.06507545457637508,-1.0086826044412442,-0.7535915099467094,-0.8773789950631501,0.06426934726755422,-1.003344601017454,-0.7514133891088461,-0.8824230603609452,0.06509659012196514,-1.0100100325163628,-0.7548360882055277,0.9587813620071682,0.032961100042966374,0.8941787930321325,1.023383930982204,0.753968253968254,0.13527032181793103,0.48884329502796653,1.0190932129085413,-0.8146030110819213,0.06296746258488824,-0.9380169699461757,-0.691189052217667,0.005232828426176296,0.0027101970409899767,-7.906016517108226e-05,0.010544717017523674,0.15353872605883037,0.023792739429901278,0.10690581368267782,0.20017163843498292,0.16057000237051502,0.02120624272830814,0.11900653037561668,0.20213347436541337
image,observation_noise,calibrated_critic,4,4,9,-0.8436819743094378,0.0638007843006027,-0.9687292137240275,-0.7186347348948481,-0.8397246182264279,0.06367923350146205,-0.9645336224524099,-0.7149156140004458,-0.8416888606317879,0.06241543388389283,-0.9640208631236589,-0.719356858139917,-0.8414606179534767,0.06397541723854741,-0.9668501316369525,-0.7160711042700009,0.9587813620071682,0.032961100042966374,0.8941787930321325,1.023383930982204,0.753968253968254,0.13527032181793103,0.48884329502796653,1.0190932129085413,-0.8146030110819213,0.06296746258488824,-0.9380169699461757,-0.691189052217667,0.005232828426176296,0.0027101970409899767,-7.906016517108226e-05,0.010544717017523674,0.15353872605883037,0.023792739429901278,0.10690581368267782,0.20017163843498292,0.16057000237051502,0.02120624272830814,0.11900653037561668,0.20213347436541337
image,observation_noise,calibrated_critic,8,4,9,-0.8147420706612452,0.06261280250040391,-0.9374609085331562,-0.6920232327893341,-0.8086637896725869,0.0622994940071064,-0.9307685541815843,-0.6865590251635895,-0.8126878627492019,0.06220086849150353,-0.934599324799661,-0.6907764006987428,-0.8109113976504553,0.06300244238396849,-0.9343939156610933,-0.6874288796398172,0.9587813620071682,0.032961100042966374,0.8941787930321325,1.023383930982204,0.753968253968254,0.13527032181793103,0.48884329502796653,1.0190932129085413,-0.8146030110819213,0.06296746258488824,-0.9380169699461757,-0.691189052217667,0.005232828426176296,0.0027101970409899767,-7.906016517108226e-05,0.010544717017523674,0.15353872605883037,0.023792739429901278,0.10690581368267782,0.20017163843498292,0.16057000237051502,0.02120624272830814,0.11900653037561668,0.20213347436541337
image,observation_noise,calibrated_critic,16,4,9,-0.7952077546790004,0.06132248644316249,-0.9153976195500446,-0.6750178898079562,-0.7873155189451061,0.060831562340933336,-0.9065431902566384,-0.6680878476335738,-0.7949930455314045,0.06037534611279283,-0.9133265494666187,-0.6766595415961902,-0.7900252866704145,0.06191746879279563,-0.9113812955181766,-0.6686692778226524,0.9587813620071682,0.032961100042966374,0.8941787930321325,1.023383930982204,0.753968253968254,0.13527032181793103,0.48884329502796653,1.0190932129085413,-0.8146030110819213,0.06296746258488824,-0.9380169699461757,-0.691189052217667,0.005232828426176296,0.0027101970409899767,-7.906016517108226e-05,0.010544717017523674,0.15353872605883037,0.023792739429901278,0.10690581368267782,0.20017163843498292,0.16057000237051502,0.02120624272830814,0.11900653037561668,0.20213347436541337
image,observation_noise,calibrated_critic,32,4,9,-0.7807511614453728,0.06047255287812293,-0.8992751871396877,-0.662227135751058,-0.7721997922057279,0.05967561331466001,-0.8891618450578004,-0.6552377393536554,-0.7800063062634275,0.060816646244951346,-0.8992047425640453,-0.6608078699628097,-0.7755183330191966,0.06108201720353131,-0.895236886841174,-0.6557997791972192,0.9587813620071682,0.032961100042966374,0.8941787930321325,1.023383930982204,0.753968253968254,0.13527032181793103,0.48884329502796653,1.0190932129085413,-0.8146030110819213,0.06296746258488824,-0.9380169699461757,-0.691189052217667,0.005232828426176296,0.0027101970409899767,-7.906016517108226e-05,0.010544717017523674,0.15353872605883037,0.023792739429901278,0.10690581368267782,0.20017163843498292,0.16057000237051502,0.02120624272830814,0.11900653037561668,0.20213347436541337
image,observation_noise,diffusion_likelihood_proxy,1,4,9,-0.9342898875042034,0.06664277807062477,-1.0649073323523237,-0.8036724426560832,-0.41336841495784304,0.0603186230474785,-0.5315907437279486,-0.2951460861877376,-0.9323297141324294,0.06705559446517961,-1.0637562642461047,-0.8009031640187539,-0.9342898875042032,0.06664277807062473,-1.0649073323523233,-0.8036724426560831,0.5681003584229389,0.19283341403209844,0.1901538119041254,0.9460469049417525,-0.03174603174603175,0.23301457549052693,-0.488446207580354,0.4249541440882905,-0.8585791089292957,0.06935096198398064,-0.9945044967111041,-0.7226537211474873,0.09755203418804577,0.031160025024639482,0.03647950738238559,0.15862456099370595,0.061219520296960955,0.04114788409581047,-0.01942885057085604,0.14186789116477794,0.08328230868612578,0.011424709044515265,0.060890290425026854,0.1056743269472247
image,observation_noise,diffusion_likelihood_proxy,2,4,9,-0.9065424641714481,0.06818358168430808,-1.0401798286096369,-0.7729050997332594,-0.38764872863015676,0.059437185394093824,-0.5041434713450108,-0.27115398591530276,-0.9007529019403204,0.06801536591664063,-1.0340605695322491,-0.7674452343483917,-0.8824230603609452,0.06509659012196514,-1.0100100325163628,-0.7548360882055277,0.5681003584229389,0.19283341403209844,0.1901538119041254,0.9460469049417525,-0.03174603174603175,0.23301457549052693,-0.488446207580354,0.4249541440882905,-0.8585791089292957,0.06935096198398064,-0.9945044967111041,-0.7226537211474873,0.09755203418804577,0.031160025024639482,0.03647950738238559,0.15862456099370595,0.061219520296960955,0.04114788409581047,-0.01942885057085604,0.14186789116477794,0.08328230868612578,0.011424709044515265,0.060890290425026854,0.1056743269472247
image,observation_noise,diffusion_likelihood_proxy,4,4,9,-0.8851234112815693,0.0687582763292902,-1.019887156526031,-0.7503596660371077,-0.3675347616042186,0.05836408369608769,-0.4819262636392318,-0.2531432595692054,-0.8820975275188685,0.06806053639335753,-1.015493727618327,-0.7487013274194101,-0.8414606179534767,0.06397541723854741,-0.9668501316369525,-0.7160711042700009,0.5681003584229389,0.19283341403209844,0.1901538119041254,0.9460469049417525,-0.03174603174603175,0.23301457549052693,-0.488446207580354,0.4249541440882905,-0.8585791089292957,0.06935096198398064,-0.9945044967111041,-0.7226537211474873,0.09755203418804577,0.031160025024639482,0.03647950738238559,0.15862456099370595,0.061219520296960955,0.04114788409581047,-0.01942885057085604,0.14186789116477794,0.08328230868612578,0.011424709044515265,0.060890290425026854,0.1056743269472247
image,observation_noise,diffusion_likelihood_proxy,8,4,9,-0.8712428320664009,0.06792498577517501,-1.0043733578361393,-0.7381123062966624,-0.35149958173329077,0.05714881478416156,-0.4635092004693976,-0.23948996299718395,-0.8730771436321714,0.06745324112807898,-1.005283066883702,-0.7408712203806407,-0.8109113976504553,0.06300244238396849,-0.9343939156610933,-0.6874288796398172,0.5681003584229389,0.19283341403209844,0.1901538119041254,0.9460469049417525,-0.03174603174603175,0.23301457549052693,-0.488446207580354,0.4249541440882905,-0.8585791089292957,0.06935096198398064,-0.9945044967111041,-0.7226537211474873,0.09755203418804577,0.031160025024639482,0.03647950738238559,0.15862456099370595,0.061219520296960955,0.04114788409581047,-0.01942885057085604,0.14186789116477794,0.08328230868612578,0.011424709044515265,0.060890290425026854,0.1056743269472247
image,observation_noise,diffusion_likelihood_proxy,16,4,9,-0.8683772243141326,0.06658385721779632,-0.9988791864127706,-0.7378752622154945,-0.3390130904894539,0.05589336191869084,-0.4485620668249505,-0.2294641141539573,-0.8697929341322052,0.06611727239691584,-0.9993804067861844,-0.7402054614782259,-0.7900252866704145,0.06191746879279563,-0.9113812955181766,-0.6686692778226524,0.5681003584229389,0.19283341403209844,0.1901538119041254,0.9460469049417525,-0.03174603174603175,0.23301457549052693,-0.488446207580354,0.4249541440882905,-0.8585791089292957,0.06935096198398064,-0.9945044967111041,-0.7226537211474873,0.09755203418804577,0.031160025024639482,0.03647950738238559,0.15862456099370595,0.061219520296960955,0.04114788409581047,-0.01942885057085604,0.14186789116477794,0.08328230868612578,0.011424709044515265,0.060890290425026854,0.1056743269472247
image,observation_noise,diffusion_likelihood_proxy,32,4,9,-0.8730703672072423,0.06709267952972174,-1.0045696027117845,-0.7415711317027,-0.3300861062717173,0.0546540036994164,-0.4372059851334923,-0.22296622740994232,-0.8733478827190826,0.06784104329462291,-1.006313884250166,-0.7403818811879992,-0.7755183330191966,0.06108201720353131,-0.895236886841174,-0.6557997791972192,0.5681003584229389,0.19283341403209844,0.1901538119041254,0.9460469049417525,-0.03174603174603175,0.23301457549052693,-0.488446207580354,0.4249541440882905,-0.8585791089292957,0.06935096198398064,-0.9945044967111041,-0.7226537211474873,0.09755203418804577,0.031160025024639482,0.03647950738238559,0.15862456099370595,0.061219520296960955,0.04114788409581047,-0.01942885057085604,0.14186789116477794,0.08328230868612578,0.011424709044515265,0.060890290425026854,0.1056743269472247
image,observation_noise,learned_behavior_cloning_critic,1,4,9,-0.9342898875042034,0.06664277807062477,-1.0649073323523237,-0.8036724426560832,-0.6052790846052232,0.08838152050231586,-0.7785036816886506,-0.43205448752179576,-0.9323297141324294,0.06705559446517961,-1.0637562642461047,-0.8009031640187539,-0.9342898875042032,0.06664277807062473,-1.0649073323523233,-0.8036724426560831,0.567448680351906,0.1930807205709859,0.18901742192373178,0.9458799387800803,-0.035714285714285726,0.2347986062299526,-0.4959110975451947,0.4244825261166232,-0.8585791089292957,0.06935096198398064,-0.9945044967111041,-0.7226537211474873,0.10314643136767404,0.03522724006038411,0.03410230957457461,0.17219055316077347,0.055625123117332684,0.04294084943022016,-0.02853739523145611,0.1397876414661215,0.12210045663405622,0.016701998274967877,0.08936514154526908,0.15483577172284335
image,observation_noise,learned_behavior_cloning_critic,2,4,9,-0.9065829359817081,0.06817889790240338,-1.0402111203760522,-0.7729547515873642,-0.5675932030532681,0.08710129216701079,-0.73830859870751,-0.3968778073990263,-0.9007529019403204,0.06801536591664063,-1.0340605695322491,-0.7674452343483917,-0.8824230603609452,0.06509659012196514,-1.0100100325163628,-0.7548360882055277,0.567448680351906,0.1930807205709859,0.18901742192373178,0.9458799387800803,-0.035714285714285726,0.2347986062299526,-0.4959110975451947,0.4244825261166232,-0.8585791089292957,0.06935096198398064,-0.9945044967111041,-0.7226537211474873,0.10314643136767404,0.03522724006038411,0.03410230957457461,0.17219055316077347,0.055625123117332684,0.04294084943022016,-0.02853739523145611,0.1397876414661215,0.12210045663405622,0.016701998274967877,0.08936514154526908,0.15483577172284335
image,observation_noise,learned_behavior_cloning_critic,4,4,9,-0.885276741351197,0.06878653335167571,-1.0200958693418447,-0.7504576133605494,-0.5381052300529989,0.08553616613575961,-0.7057530350547223,-0.37045742505127555,-0.8822702436080389,0.0680927516263803,-1.0157295844039753,-0.7488109028121023,-0.8414606179534767,0.06397541723854741,-0.9668501316369525,-0.7160711042700009,0.567448680351906,0.1930807205709859,0.18901742192373178,0.9458799387800803,-0.035714285714285726,0.2347986062299526,-0.4959110975451947,0.4244825261166232,-0.8585791089292957,0.06935096198398064,-0.9945044967111041,-0.7226537211474873,0.10314643136767404,0.03522724006038411,0.03410230957457461,0.17219055316077347,0.055625123117332684,0.04294084943022016,-0.02853739523145611,0.1397876414661215,0.12210045663405622,0.016701998274967877,0.08936514154526908,0.15483577172284335
image,observation_noise,learned_behavior_cloning_critic,8,4,9,-0.8718719743524511,0.06804737268356303,-1.0052423740548093,-0.7385015746500929,-0.5145897938689099,0.0837565381761609,-0.6787495921639393,-0.3504299955738805,-0.8737711786862309,0.06755696052871922,-1.0061803882275147,-0.7413619691449472,-0.8109113976504553,0.06300244238396849,-0.9343939156610933,-0.6874288796398172,0.567448680351906,0.1930807205709859,0.18901742192373178,0.9458799387800803,-0.035714285714285726,0.2347986062299526,-0.4959110975451947,0.4244825261166232,-0.8585791089292957,0.06935096198398064,-0.9945044967111041,-0.7226537211474873,0.10314643136767404,0.03522724006038411,0.03410230957457461,0.17219055316077347,0.055625123117332684,0.04294084943022016,-0.02853739523145611,0.1397876414661215,0.12210045663405622,0.016701998274967877,0.08936514154526908,0.15483577172284335
image,observation_noise,learned_behavior_cloning_critic,16,4,9,-0.8704975357870681,0.06703589843581338,-1.0018854823925474,-0.739109589181589,-0.49627427122298173,0.0819121889183636,-0.6568192113978153,-0.33572933104814817,-0.8711819554495377,0.0664409452889035,-1.0014038153145848,-0.7409600955844907,-0.7900252866704145,0.06191746879279563,-0.9113812955181766,-0.6686692778226524,0.567448680351906,0.1930807205709859,0.18901742192373178,0.9458799387800803,-0.035714285714285726,0.2347986062299526,-0.4959110975451947,0.4244825261166232,-0.8585791089292957,0.06935096198398064,-0.9945044967111041,-0.7226537211474873,0.10314643136767404,0.03522724006038411,0.03410230957457461,0.17219055316077347,0.055625123117332684,0.04294084943022016,-0.02853739523145611,0.1397876414661215,0.12210045663405622,0.016701998274967877,0.08936514154526908,0.15483577172284335
image,observation_noise,learned_behavior_cloning_critic,32,4,9,-0.8786647643868706,0.06836721390774546,-1.0126620413693974,-0.7446674874043436,-0.48317862797116706,0.08008883616660474,-0.6401498624214412,-0.3262073935208929,-0.8764735770202532,0.06849304126750656,-1.0107174710961817,-0.7422296829443247,-0.7755183330191966,0.06108201720353131,-0.895236886841174,-0.6557997791972192,0.567448680351906,0.1930807205709859,0.18901742192373178,0.9458799387800803,-0.035714285714285726,0.2347986062299526,-0.4959110975451947,0.4244825261166232,-0.8585791089292957,0.06935096198398064,-0.9945044967111041,-0.7226537211474873,0.10314643136767404,0.03522724006038411,0.03410230957457461,0.17219055316077347,0.055625123117332684,0.04294084943022016,-0.02853739523145611,0.1397876414661215,0.12210045663405622,0.016701998274967877,0.08936514154526908,0.15483577172284335
