family,regime,scorer,seed,N,exact_selected_real,exact_selected_score,mc_selected_real,oracle_selected_real,score_utility_correlation,tail_rank_correlation,top_score_tail_real_utility,high_n_regret,real_change_high_minus_low,score_change_high_minus_low,episode_idx,env_seed,sampler,K,temperature,sample_runtime_seconds,rollout_runtime_seconds,runtime_per_candidate_ms,mean_pairwise_distance,effective_sample_diversity,duplicate_collapse_rate,trajectory_cluster_count,trajectory_cluster_entropy,new_modes_at_high_n,exact_selected_normalized_progress,exact_selected_final_progress,exact_selected_success,exact_selected_negative_final_distance
F_fetch_robotics_benchmark,fetch_aligned,learned_value_critic_from_pilot_rollouts,1,1,-0.024068955481053835,-0.024068099344707564,-0.02482469558715964,-0.024068955481053835,0.7380952380952381,0.9999999999999998,-0.021147801876069548,0.000648856722652906,0.003821085470269884,0.004968628460519292,0,41100,ddim_eps,1,0.9,0.00816209998447448,1.464212199964095,184.04678749357117,5.832408959614749,1.524577836479689,0.0,4.0,0.8749999999971146,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,learned_value_critic_from_pilot_rollouts,1,2,-0.02179739292711163,-0.021696832381288455,-0.020788778622946584,-0.021605887226761822,0.7380952380952381,0.9999999999999998,-0.021147801876069548,0.000648856722652906,0.003821085470269884,0.004968628460519292,0,41100,ddim_eps,1,0.9,0.00816209998447448,1.464212199964095,184.04678749357117,5.832408959614749,1.524577836479689,0.0,4.0,0.8749999999971146,3.0,0.0,-9.562488558665013e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,learned_value_critic_from_pilot_rollouts,1,4,-0.02080310551391592,-0.02016755730773743,-0.020847570578258676,-0.020288133844152595,0.7380952380952381,0.9999999999999998,-0.021147801876069548,0.000648856722652906,0.003821085470269884,0.004968628460519292,0,41100,ddim_eps,1,0.9,0.00816209998447448,1.464212199964095,184.04678749357117,5.832408959614749,1.524577836479689,0.0,4.0,0.8749999999971146,3.0,0.0,-9.56248855866501e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,learned_value_critic_from_pilot_rollouts,1,8,-0.02024787001078395,-0.01909947088418827,-0.019963452816010953,-0.019599013288131045,0.7380952380952381,0.9999999999999998,-0.021147801876069548,0.000648856722652906,0.003821085470269884,0.004968628460519292,0,41100,ddim_eps,1,0.9,0.00816209998447448,1.464212199964095,184.04678749357117,5.832408959614749,1.524577836479689,0.0,4.0,0.8749999999971146,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,uncertainty_aware_critic,1,1,-0.02406895548105383,-0.061981054714940226,-0.02350405629476055,-0.024068955481053835,0.38095238095238093,-0.9999999999999998,-0.021524312496186734,0.002627892454456174,0.0018420497384666126,0.016147014626805567,0,41100,ddim_eps,1,0.9,0.00816209998447448,1.464212199964095,184.04678749357117,5.832408959614749,1.524577836479689,0.0,4.0,0.8749999999971146,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,uncertainty_aware_critic,1,2,-0.022406581155957225,-0.05507461181369146,-0.022023562908174046,-0.021605887226761822,0.38095238095238093,-0.9999999999999998,-0.021524312496186734,0.002627892454456174,0.0018420497384666126,0.016147014626805567,0,41100,ddim_eps,1,0.9,0.00816209998447448,1.464212199964095,184.04678749357117,5.832408959614749,1.524577836479689,0.0,4.0,0.8749999999971146,3.0,0.0,-9.562488558665013e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,uncertainty_aware_critic,1,4,-0.021906430103701108,-0.04956162504424147,-0.021367617448172414,-0.020288133844152595,0.38095238095238093,-0.9999999999999998,-0.021524312496186734,0.002627892454456174,0.0018420497384666126,0.016147014626805567,0,41100,ddim_eps,1,0.9,0.00816209998447448,1.464212199964095,184.04678749357117,5.832408959614749,1.524577836479689,0.0,4.0,0.8749999999971146,3.0,0.0,-9.56248855866501e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,uncertainty_aware_critic,1,8,-0.02222690574258722,-0.04583404008813466,-0.022269767920177628,-0.019599013288131045,0.38095238095238093,-0.9999999999999998,-0.021524312496186734,0.002627892454456174,0.0018420497384666126,0.016147014626805567,0,41100,ddim_eps,1,0.9,0.00816209998447448,1.464212199964095,184.04678749357117,5.832408959614749,1.524577836479689,0.0,4.0,0.8749999999971146,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,misaligned_speed_scorer,1,1,-0.02406895548105383,1.3760638066956636,-0.024221683820090142,-0.024068955481053835,-0.5,-0.9999999999999998,-0.02820770144462729,0.010794064562652472,-0.006324122369729686,0.29431201627936243,0,41100,ddim_eps,1,0.9,0.00816209998447448,1.464212199964095,184.04678749357117,5.832408959614749,1.524577836479689,0.0,4.0,0.8749999999971146,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,misaligned_speed_scorer,1,2,-0.025815902464093217,1.4817682832146568,-0.025456807772319963,-0.021605887226761822,-0.5,-0.9999999999999998,-0.02820770144462729,0.010794064562652472,-0.006324122369729686,0.29431201627936243,0,41100,ddim_eps,1,0.9,0.00816209998447448,1.464212199964095,184.04678749357117,5.832408959614749,1.524577836479689,0.0,4.0,0.8749999999971146,3.0,0.0,-9.562488558665013e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,misaligned_speed_scorer,1,4,-0.028086881054915993,1.589244086357652,-0.02978719615936424,-0.020288133844152595,-0.5,-0.9999999999999998,-0.02820770144462729,0.010794064562652472,-0.006324122369729686,0.29431201627936243,0,41100,ddim_eps,1,0.9,0.00816209998447448,1.464212199964095,184.04678749357117,5.832408959614749,1.524577836479689,0.0,4.0,0.8749999999971146,3.0,0.0,-9.56248855866501e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,misaligned_speed_scorer,1,8,-0.030393077850783518,1.670375822975026,-0.02929981915156191,-0.019599013288131045,-0.5,-0.9999999999999998,-0.02820770144462729,0.010794064562652472,-0.006324122369729686,0.29431201627936243,0,41100,ddim_eps,1,0.9,0.00816209998447448,1.464212199964095,184.04678749357117,5.832408959614749,1.524577836479689,0.0,4.0,0.8749999999971146,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,anti_oracle_negative_control,1,1,-0.02406895548105384,0.02406895548105384,-0.02451406145095969,-0.024068955481053835,-1.0,-0.9999999999999998,-0.031847722530366426,0.012103991085569143,-0.00763404889264635,0.00763404889264635,0,41100,ddim_eps,1,0.9,0.00816209998447448,1.464212199964095,184.04678749357117,5.832408959614749,1.524577836479689,0.0,4.0,0.8749999999971146,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,anti_oracle_negative_control,1,2,-0.02653202373534585,0.02653202373534585,-0.026570355733237117,-0.021605887226761822,-1.0,-0.9999999999999998,-0.031847722530366426,0.012103991085569143,-0.00763404889264635,0.00763404889264635,0,41100,ddim_eps,1,0.9,0.00816209998447448,1.464212199964095,184.04678749357117,5.832408959614749,1.524577836479689,0.0,4.0,0.8749999999971146,3.0,0.0,-9.562488558665013e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,anti_oracle_negative_control,1,4,-0.029248293918209656,0.029248293918209656,-0.029008780638378313,-0.020288133844152595,-1.0,-0.9999999999999998,-0.031847722530366426,0.012103991085569143,-0.00763404889264635,0.00763404889264635,0,41100,ddim_eps,1,0.9,0.00816209998447448,1.464212199964095,184.04678749357117,5.832408959614749,1.524577836479689,0.0,4.0,0.8749999999971146,3.0,0.0,-9.56248855866501e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,anti_oracle_negative_control,1,8,-0.03170300437370019,0.03170300437370019,-0.033635449409486304,-0.019599013288131045,-1.0,-0.9999999999999998,-0.031847722530366426,0.012103991085569143,-0.00763404889264635,0.00763404889264635,0,41100,ddim_eps,1,0.9,0.00816209998447448,1.464212199964095,184.04678749357117,5.832408959614749,1.524577836479689,0.0,4.0,0.8749999999971146,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,oracle_real_utility_selector,1,1,-0.024068955481053835,-0.024068955481053835,-0.02451406145095969,-0.024068955481053835,1.0,0.9999999999999998,-0.01955039739608908,0.0,0.00446994219292279,0.00446994219292279,0,41100,ddim_eps,1,0.9,0.00816209998447448,1.464212199964095,184.04678749357117,5.832408959614749,1.524577836479689,0.0,4.0,0.8749999999971146,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,oracle_real_utility_selector,1,2,-0.021605887226761822,-0.021605887226761822,-0.022130651950837615,-0.021605887226761822,1.0,0.9999999999999998,-0.01955039739608908,0.0,0.00446994219292279,0.00446994219292279,0,41100,ddim_eps,1,0.9,0.00816209998447448,1.464212199964095,184.04678749357117,5.832408959614749,1.524577836479689,0.0,4.0,0.8749999999971146,3.0,0.0,-9.562488558665013e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,oracle_real_utility_selector,1,4,-0.020288133844152595,-0.020288133844152595,-0.019985256036124072,-0.020288133844152595,1.0,0.9999999999999998,-0.01955039739608908,0.0,0.00446994219292279,0.00446994219292279,0,41100,ddim_eps,1,0.9,0.00816209998447448,1.464212199964095,184.04678749357117,5.832408959614749,1.524577836479689,0.0,4.0,0.8749999999971146,3.0,0.0,-9.56248855866501e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,oracle_real_utility_selector,1,8,-0.019599013288131045,-0.019599013288131045,-0.019654932816824754,-0.019599013288131045,1.0,0.9999999999999998,-0.01955039739608908,0.0,0.00446994219292279,0.00446994219292279,0,41100,ddim_eps,1,0.9,0.00816209998447448,1.464212199964095,184.04678749357117,5.832408959614749,1.524577836479689,0.0,4.0,0.8749999999971146,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,random_sample_selection,1,1,-0.022848953455688,-0.294294025928027,-0.02190756750106955,-0.022848953455688003,0.6190476190476191,-0.9999999999999998,-0.016728997826577666,0.003354428832213329,0.003721595201187637,0.8146969377457625,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,random_sample_selection,1,2,-0.02134426208213115,0.0854665320855487,-0.018793250083924778,-0.020101044122131113,0.6190476190476191,-0.9999999999999998,-0.016728997826577666,0.003354428832213329,0.003721595201187637,0.8146969377457625,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.562488558665013e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,random_sample_selection,1,4,-0.01997795620496761,0.36816493557706875,-0.019898944775264903,-0.01775458503776606,0.6190476190476191,-0.9999999999999998,-0.016728997826577666,0.003354428832213329,0.003721595201187637,0.8146969377457625,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.56248855866501e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,random_sample_selection,1,8,-0.019127358254500362,0.5204029118177355,-0.019088009675345262,-0.015772929422287033,0.6190476190476191,-0.9999999999999998,-0.016728997826577666,0.003354428832213329,0.003721595201187637,0.8146969377457625,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,diffusion_internal_score,1,1,-0.022848953455688003,-1.0406523868441582,-0.022041378259660245,-0.022848953455688003,-0.3333333333333333,0.9999999999999998,-0.027029163837434294,0.009428234523599598,-0.0023522104901986286,0.265189101240491,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,diffusion_internal_score,1,2,-0.023490733448417428,-0.9427430303767323,-0.023677109241487023,-0.020101044122131113,-0.3333333333333333,0.9999999999999998,-0.027029163837434294,0.009428234523599598,-0.0023522104901986286,0.265189101240491,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.562488558665013e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,diffusion_internal_score,1,4,-0.024323801845604592,-0.8489596619765507,-0.023301362435024415,-0.01775458503776606,-0.3333333333333333,0.9999999999999998,-0.027029163837434294,0.009428234523599598,-0.0023522104901986286,0.265189101240491,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.56248855866501e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,diffusion_internal_score,1,8,-0.02520116394588663,-0.7754632856036672,-0.025892002820970057,-0.015772929422287033,-0.3333333333333333,0.9999999999999998,-0.027029163837434294,0.009428234523599598,-0.0023522104901986286,0.265189101240491,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,goal_progress_heuristic,1,1,-0.022848953455688003,-0.18407169965127376,-0.02190756750106955,-0.022848953455688003,-0.47619047619047616,-0.9999999999999998,-0.02473758757114554,0.010881506987735889,-0.003805482954334919,0.2853522010817785,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,goal_progress_heuristic,1,2,-0.02458599625155473,-0.032912097417121186,-0.026015729745230518,-0.020101044122131113,-0.47619047619047616,-0.9999999999999998,-0.02473758757114554,0.010881506987735889,-0.003805482954334919,0.2853522010817785,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.562488558665013e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,goal_progress_heuristic,1,4,-0.025455823413505253,0.05756195044116032,-0.026217637379965627,-0.01775458503776606,-0.47619047619047616,-0.9999999999999998,-0.02473758757114554,0.010881506987735889,-0.003805482954334919,0.2853522010817785,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.56248855866501e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,goal_progress_heuristic,1,8,-0.026654436410022922,0.10128050143050475,-0.027979900757473152,-0.015772929422287033,-0.47619047619047616,-0.9999999999999998,-0.02473758757114554,0.010881506987735889,-0.003805482954334919,0.2853522010817785,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,learned_value_critic_from_pilot_rollouts,1,1,-0.022848953455688003,-0.02284827837176067,-0.021199825445812386,-0.022848953455688003,0.9285714285714286,0.9999999999999998,-0.016699701547624114,0.00017133120032852486,0.006904692833072445,0.006246875767256112,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,learned_value_critic_from_pilot_rollouts,1,2,-0.020197846051306968,-0.020177711983403658,-0.01812390613556052,-0.020101044122131113,0.9285714285714286,0.9999999999999998,-0.016699701547624114,0.00017133120032852486,0.006904692833072445,0.006246875767256112,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.562488558665013e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,learned_value_critic_from_pilot_rollouts,1,4,-0.01797876832628533,-0.018051524980799673,-0.016664361397426764,-0.01775458503776606,0.9285714285714286,0.9999999999999998,-0.016699701547624114,0.00017133120032852486,0.006904692833072445,0.006246875767256112,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.56248855866501e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,learned_value_critic_from_pilot_rollouts,1,8,-0.015944260622615558,-0.01660140260450456,-0.01688639497757101,-0.015772929422287033,0.9285714285714286,0.9999999999999998,-0.016699701547624114,0.00017133120032852486,0.006904692833072445,0.006246875767256112,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,uncertainty_aware_critic,1,1,-0.022848953455688006,-0.05944486579581055,-0.022041378259660245,-0.022848953455688003,0.42857142857142855,-0.9999999999999998,-0.021390882730485443,0.00618876731664102,0.0008872567167599529,0.012850260180936192,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,uncertainty_aware_critic,1,2,-0.021682344172151327,-0.05271950165354509,-0.020799293200176403,-0.020101044122131113,0.42857142857142855,-0.9999999999999998,-0.021390882730485443,0.00618876731664102,0.0008872567167599529,0.012850260180936192,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.562488558665013e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,uncertainty_aware_critic,1,4,-0.021618767278561404,-0.048287722262832594,-0.021490770498912976,-0.01775458503776606,0.42857142857142855,-0.9999999999999998,-0.021390882730485443,0.00618876731664102,0.0008872567167599529,0.012850260180936192,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.56248855866501e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,uncertainty_aware_critic,1,8,-0.021961696738928053,-0.04659460561487436,-0.02169054603576804,-0.015772929422287033,0.42857142857142855,-0.9999999999999998,-0.021390882730485443,0.00618876731664102,0.0008872567167599529,0.012850260180936192,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,misaligned_speed_scorer,1,1,-0.022848953455688003,1.4446223440945343,-0.02190756750106955,-0.022848953455688003,-0.7619047619047619,-0.9999999999999998,-0.0271491360664382,0.012480363173663845,-0.005404339140262875,0.19105069498840388,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.562488558665011e-15,0.0,-0.15383500838757755
F_fetch_robotics_benchmark,fetch_aligned,misaligned_speed_scorer,1,2,-0.02505042886361623,1.5236655866021844,-0.026031726042431036,-0.020101044122131113,-0.7619047619047619,-0.9999999999999998,-0.0271491360664382,0.012480363173663845,-0.005404339140262875,0.19105069498840388,0,41100,consistency_1step,1,0.9,0.007739500026218593,1.344218100013677,168.99470000498695,5.7846450616249205,1.4967248148545935,0.0,5.0,0.9283832117664796,3.0,0.0,-9.562488558665013e-15,0.0,-0.15383500838757755
