seed,sampler,regime,scorer,N,K,exact_selected_real,exact_selected_normalized_progress,exact_selected_final_progress,exact_selected_success,exact_selected_negative_final_distance
1,ddpm_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,8,8,-0.02658917384329178,0.0,-2.1923851574681602e-07,0.0,-0.19075970545725338
1,ddpm_eps,fetch_high_temp_misaligned,random_sample_selection,1,8,-0.03171353765164745,0.0,-0.0018030449969855973,0.0,-0.19110522118888298
1,ddpm_eps,fetch_high_temp_misaligned,random_sample_selection,2,8,-0.031938765370814796,0.0,-0.001126903123119136,0.0,-0.190975637032934
1,ddpm_eps,fetch_high_temp_misaligned,random_sample_selection,4,8,-0.031849478534603785,0.0,-0.00022890219689024175,0.0,-0.1908035330758143
1,ddpm_eps,fetch_high_temp_misaligned,random_sample_selection,8,8,-0.03194974863578164,0.0,-5.420779573196275e-06,0.0,-0.19076070234464285
1,ddpm_eps,fetch_high_temp_misaligned,uncertainty_aware_critic,1,8,-0.03171353765164745,0.0,-0.0018030449969855973,0.0,-0.19110522118888298
1,ddpm_eps,fetch_high_temp_misaligned,uncertainty_aware_critic,2,8,-0.03126155102606199,0.0,-0.0015776643723634442,0.0,-0.19106202647023332
1,ddpm_eps,fetch_high_temp_misaligned,uncertainty_aware_critic,4,8,-0.03116462425932513,0.0,-0.0006162751454595688,0.0,-0.19087777399849337
1,ddpm_eps,fetch_high_temp_misaligned,uncertainty_aware_critic,8,8,-0.031281169445185164,0.0,-5.070427833284306e-05,0.0,-0.19076938103204855
1,ddpm_eps,fetch_low_diversity,anti_oracle_negative_control,1,8,-0.0013799554606318857,0.0,-2.6746623489627945e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,anti_oracle_negative_control,2,8,-0.0015255008218850081,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,anti_oracle_negative_control,4,8,-0.0016665874149515833,0.0,-2.6746623489627948e-14,0.0,-0.14903670118507792
1,ddpm_eps,fetch_low_diversity,anti_oracle_negative_control,8,8,-0.001785260942990232,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,diffusion_internal_score,1,8,-0.0013799554606318857,0.0,-2.6746623489627945e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,diffusion_internal_score,2,8,-0.001375233706401327,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,diffusion_internal_score,4,8,-0.0014036497216673022,0.0,-2.6746623489627948e-14,0.0,-0.14903670118507792
1,ddpm_eps,fetch_low_diversity,diffusion_internal_score,8,8,-0.0014486164809420024,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,goal_progress_heuristic,1,8,-0.0013799554606318857,0.0,-2.6746623489627945e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,goal_progress_heuristic,2,8,-0.0014076667154868828,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,goal_progress_heuristic,4,8,-0.0014397535558519647,0.0,-2.6746623489627948e-14,0.0,-0.14903670118507792
1,ddpm_eps,fetch_low_diversity,goal_progress_heuristic,8,8,-0.0014773060216438552,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,1,8,-0.0013799554606318857,0.0,-2.6746623489627945e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,2,8,-0.0012592006055678314,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,4,8,-0.0011836741698101935,0.0,-2.6746623489627948e-14,0.0,-0.14903670118507792
1,ddpm_eps,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,8,8,-0.0011386118507577133,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,misaligned_speed_scorer,1,8,-0.0013799554606318857,0.0,-2.6746623489627945e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,misaligned_speed_scorer,2,8,-0.001390906743088403,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,misaligned_speed_scorer,4,8,-0.001403830514734859,0.0,-2.6746623489627948e-14,0.0,-0.14903670118507792
1,ddpm_eps,fetch_low_diversity,misaligned_speed_scorer,8,8,-0.0014271247384099,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,oracle_real_utility_selector,1,8,-0.0013799554606318857,0.0,-2.6746623489627945e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,oracle_real_utility_selector,2,8,-0.0012344100993787633,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,oracle_real_utility_selector,4,8,-0.001138874550480139,0.0,-2.6746623489627948e-14,0.0,-0.14903670118507792
1,ddpm_eps,fetch_low_diversity,oracle_real_utility_selector,8,8,-0.001078836417306327,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,random_sample_selection,1,8,-0.0013799554606318857,0.0,-2.6746623489627945e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,random_sample_selection,2,8,-0.0013259244275629902,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,random_sample_selection,4,8,-0.0012598682862678694,0.0,-2.6746623489627948e-14,0.0,-0.14903670118507792
1,ddpm_eps,fetch_low_diversity,random_sample_selection,8,8,-0.0011895941038656502,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,uncertainty_aware_critic,1,8,-0.0013799554606318857,0.0,-2.6746623489627945e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,uncertainty_aware_critic,2,8,-0.0013350040062060345,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,uncertainty_aware_critic,4,8,-0.0012947416922098253,0.0,-2.6746623489627948e-14,0.0,-0.14903670118507792
1,ddpm_eps,fetch_low_diversity,uncertainty_aware_critic,8,8,-0.0013063755444826552,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
2,consistency_1step,fetch_aligned,anti_oracle_negative_control,1,1,-0.03325608684707557,0.0,-0.036736638618103314,0.0,-0.27648859326152625
2,consistency_1step,fetch_aligned,anti_oracle_negative_control,2,1,-0.03943021079067558,0.0,-0.06540722537631266,0.0,-0.28447546323082046
2,consistency_1step,fetch_aligned,anti_oracle_negative_control,4,1,-0.04614623459763937,0.0,-0.10560552433726304,0.0,-0.29567365005188345
2,consistency_1step,fetch_aligned,anti_oracle_negative_control,8,1,-0.05189120258437921,0.0,-0.14700846530590936,0.0,-0.3072074183926466
2,consistency_1step,fetch_aligned,diffusion_internal_score,1,1,-0.03325608684707557,0.0,-0.03673663861810331,0.0,-0.27648859326152625
2,consistency_1step,fetch_aligned,diffusion_internal_score,2,1,-0.03096386739642354,0.0,-0.010302267449162522,0.0,-0.2691246740286583
2,consistency_1step,fetch_aligned,diffusion_internal_score,4,1,-0.03028334838456982,0.0,-0.0006963030184491597,0.0,-0.2664487054660057
2,consistency_1step,fetch_aligned,diffusion_internal_score,8,1,-0.029767760815281874,0.0,-2.7839123102288074e-06,0.0,-0.2662555093180277
2,consistency_1step,fetch_aligned,goal_progress_heuristic,1,1,-0.03325608684707557,0.0,-0.03673663861810331,0.0,-0.27648859326152625
2,consistency_1step,fetch_aligned,goal_progress_heuristic,2,1,-0.03121580911003469,0.0,-0.025196614725584338,0.0,-0.2732738466974119
2,consistency_1step,fetch_aligned,goal_progress_heuristic,4,1,-0.02759585286498412,0.0,-0.008214003236888862,0.0,-0.26854293864718115
2,consistency_1step,fetch_aligned,goal_progress_heuristic,8,1,-0.0246698878805294,0.0,-0.0006440051610400627,0.0,-0.26643413666103766
2,consistency_1step,fetch_aligned,learned_value_critic_from_pilot_rollouts,1,1,-0.03325608684707557,0.0,-0.03673663861810331,0.0,-0.27648859326152625
2,consistency_1step,fetch_aligned,learned_value_critic_from_pilot_rollouts,2,1,-0.027392206197118546,0.0,-0.008066051859893961,0.0,-0.26850172329223215
2,consistency_1step,fetch_aligned,learned_value_critic_from_pilot_rollouts,4,1,-0.024253966159968204,0.0,-0.0004517169383729109,0.0,-0.266380570229209
2,consistency_1step,fetch_aligned,learned_value_critic_from_pilot_rollouts,8,1,-0.02278771052581101,0.0,-1.7005406525249984e-06,0.0,-0.26625520751923193
2,consistency_1step,fetch_aligned,misaligned_speed_scorer,1,1,-0.03325608684707557,0.0,-0.03673663861810331,0.0,-0.27648859326152625
2,consistency_1step,fetch_aligned,misaligned_speed_scorer,2,1,-0.03598150624648006,0.0,-0.036856287266828706,0.0,-0.27652192422218747
2,consistency_1step,fetch_aligned,misaligned_speed_scorer,4,1,-0.03832895370444542,0.0,-0.032889853839671086,0.0,-0.27541698038927137
2,consistency_1step,fetch_aligned,misaligned_speed_scorer,8,1,-0.040123590187021344,0.0,-0.02713741525854131,0.0,-0.2738145025836618
2,consistency_1step,fetch_aligned,oracle_real_utility_selector,1,1,-0.03325608684707557,0.0,-0.03673663861810331,0.0,-0.27648859326152625
2,consistency_1step,fetch_aligned,oracle_real_utility_selector,2,1,-0.02708196290347555,0.0,-0.008066051859893961,0.0,-0.26850172329223215
2,consistency_1step,fetch_aligned,oracle_real_utility_selector,4,1,-0.023805919149972998,0.0,-0.0004517169383729109,0.0,-0.266380570229209
2,consistency_1step,fetch_aligned,oracle_real_utility_selector,8,1,-0.022328640308496062,0.0,-1.7005406525249984e-06,0.0,-0.26625520751923193
2,consistency_1step,fetch_aligned,random_sample_selection,1,1,-0.03325608684707557,0.0,-0.03673663861810331,0.0,-0.27648859326152625
2,consistency_1step,fetch_aligned,random_sample_selection,2,1,-0.032235914598139966,0.0,-0.021961939990406885,0.0,-0.2723727515534339
2,consistency_1step,fetch_aligned,random_sample_selection,4,1,-0.03209934551599857,0.0,-0.018255823605592594,0.0,-0.2713403251888738
2,consistency_1step,fetch_aligned,random_sample_selection,8,1,-0.03046942590708936,0.0,-0.00854096297168504,0.0,-0.2686340210135462
2,consistency_1step,fetch_aligned,uncertainty_aware_critic,1,1,-0.03325608684707557,0.0,-0.03673663861810331,0.0,-0.27648859326152625
2,consistency_1step,fetch_aligned,uncertainty_aware_critic,2,1,-0.029197056730943766,0.0,-0.017250211514418988,0.0,-0.27106018815925914
2,consistency_1step,fetch_aligned,uncertainty_aware_critic,4,1,-0.0267210013334376,0.0,-0.002433289034763275,0.0,-0.2669325839986559
2,consistency_1step,fetch_aligned,uncertainty_aware_critic,8,1,-0.026235512113535073,0.0,-4.4554694196688876e-05,0.0,-0.2662671455571552
2,consistency_1step,fetch_high_temp_misaligned,anti_oracle_negative_control,1,1,-0.0758494471959097,0.0,-0.26999240547539316,0.0,-0.1985484935750024
2,consistency_1step,fetch_high_temp_misaligned,anti_oracle_negative_control,2,1,-0.09958984893610949,0.0,-0.421200612488778,0.0,-0.21539306436685454
2,consistency_1step,fetch_high_temp_misaligned,anti_oracle_negative_control,4,1,-0.1219389280930767,0.0,-0.5690780713130721,0.0,-0.23244456410534675
2,consistency_1step,fetch_high_temp_misaligned,anti_oracle_negative_control,8,1,-0.13720600992888388,0.0,-0.6720683090278192,0.0,-0.2448231218736916
2,consistency_1step,fetch_high_temp_misaligned,diffusion_internal_score,1,1,-0.0758494471959097,0.0,-0.2699924054753932,0.0,-0.19854849357500237
2,consistency_1step,fetch_high_temp_misaligned,diffusion_internal_score,2,1,-0.07995033098052302,0.0,-0.2998122342951007,0.0,-0.2020458499913207
2,consistency_1step,fetch_high_temp_misaligned,diffusion_internal_score,4,1,-0.08249500647837354,0.0,-0.3217205252931803,0.0,-0.2046622153790917
2,consistency_1step,fetch_high_temp_misaligned,diffusion_internal_score,8,1,-0.0730311462355538,0.0,-0.26691138480680127,0.0,-0.19956647571987854
2,consistency_1step,fetch_high_temp_misaligned,goal_progress_heuristic,1,1,-0.07584944719590972,0.0,-0.2699924054753932,0.0,-0.19854849357500237
2,consistency_1step,fetch_high_temp_misaligned,goal_progress_heuristic,2,1,-0.07864381757071993,0.0,-0.2863581539320536,0.0,-0.1987111423278113
2,consistency_1step,fetch_high_temp_misaligned,goal_progress_heuristic,4,1,-0.09148293330799818,0.0,-0.3748987387296661,0.0,-0.20591139579099574
2,consistency_1step,fetch_high_temp_misaligned,goal_progress_heuristic,8,1,-0.1011604482562405,0.0,-0.4480004814684453,0.0,-0.21256084805161038
2,consistency_1step,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,1,1,-0.0758494471959097,0.0,-0.26999240547539316,0.0,-0.19854849357500237
2,consistency_1step,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,2,1,-0.05678388678668839,0.0,-0.14864057525256621,0.0,-0.18458932669380013
2,consistency_1step,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,4,1,-0.04067021896528401,0.0,-0.049812431421938703,0.0,-0.17418381579358286
2,consistency_1step,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,8,1,-0.03477546555970804,0.0,-0.015495939313333587,0.0,-0.17071366735764634
2,consistency_1step,fetch_high_temp_misaligned,misaligned_speed_scorer,1,1,-0.0758494471959097,0.0,-0.26999240547539316,0.0,-0.19854849357500237
2,consistency_1step,fetch_high_temp_misaligned,misaligned_speed_scorer,2,1,-0.08079957585868197,0.0,-0.2898603206764962,0.0,-0.198439561170812
2,consistency_1step,fetch_high_temp_misaligned,misaligned_speed_scorer,4,1,-0.07686880884607399,0.0,-0.2567018183952455,0.0,-0.1945210289515561
2,consistency_1step,fetch_high_temp_misaligned,misaligned_speed_scorer,8,1,-0.06572660573260276,0.0,-0.18195570393181523,0.0,-0.18700660505408875
2,consistency_1step,fetch_high_temp_misaligned,oracle_real_utility_selector,1,1,-0.0758494471959097,0.0,-0.2699924054753931,0.0,-0.19854849357500237
2,consistency_1step,fetch_high_temp_misaligned,oracle_real_utility_selector,2,1,-0.052109045455709935,0.0,-0.11878419846200837,0.0,-0.1817039227831502
2,consistency_1step,fetch_high_temp_misaligned,oracle_real_utility_selector,4,1,-0.03722031125920563,0.0,-0.030089254170597355,0.0,-0.17227771267964243
2,consistency_1step,fetch_high_temp_misaligned,oracle_real_utility_selector,8,1,-0.03157300712748597,0.0,-0.0041537882710425125,0.0,-0.1696175301001959
2,consistency_1step,fetch_high_temp_misaligned,random_sample_selection,1,1,-0.0758494471959097,0.0,-0.2699924054753932,0.0,-0.19854849357500237
2,consistency_1step,fetch_high_temp_misaligned,random_sample_selection,2,1,-0.08612275617290671,0.0,-0.34324122382330463,0.0,-0.20362338889972761
2,consistency_1step,fetch_high_temp_misaligned,random_sample_selection,4,1,-0.09904298694293893,0.0,-0.43609677292108184,0.0,-0.21155551884375082
2,consistency_1step,fetch_high_temp_misaligned,random_sample_selection,8,1,-0.10204015316177421,0.0,-0.4633595822925658,0.0,-0.2139909903264021
2,consistency_1step,fetch_high_temp_misaligned,uncertainty_aware_critic,1,1,-0.0758494471959097,0.0,-0.26999240547539316,0.0,-0.19854849357500237
2,consistency_1step,fetch_high_temp_misaligned,uncertainty_aware_critic,2,1,-0.05835586114501624,0.0,-0.15059333965352303,0.0,-0.1857928128440455
2,consistency_1step,fetch_high_temp_misaligned,uncertainty_aware_critic,4,1,-0.04389220443948764,0.0,-0.04446137516492162,0.0,-0.1744918872177357
2,consistency_1step,fetch_high_temp_misaligned,uncertainty_aware_critic,8,1,-0.039657100134385816,0.0,-0.006899422175507063,0.0,-0.1705609955289016
2,consistency_1step,fetch_low_diversity,anti_oracle_negative_control,1,1,-0.0013379521730081667,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,anti_oracle_negative_control,2,1,-0.0014806080663923354,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,anti_oracle_negative_control,4,1,-0.0016186526268732564,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,anti_oracle_negative_control,8,1,-0.0017408533621791893,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,diffusion_internal_score,1,1,-0.0013379521730081667,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,diffusion_internal_score,2,1,-0.001339166380934311,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,diffusion_internal_score,4,1,-0.00135057980155032,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,diffusion_internal_score,8,1,-0.0013489140209755532,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,goal_progress_heuristic,1,1,-0.0013379521730081667,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,goal_progress_heuristic,2,1,-0.0012666683721702726,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,goal_progress_heuristic,4,1,-0.0012199128806035446,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,goal_progress_heuristic,8,1,-0.00118714756958531,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,1,1,-0.0013379521730081667,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,2,1,-0.0012062738812564742,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,4,1,-0.0011271279273605426,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,8,1,-0.0010749037041538443,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,misaligned_speed_scorer,1,1,-0.0013379521730081667,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,misaligned_speed_scorer,2,1,-0.001380530349758658,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,misaligned_speed_scorer,4,1,-0.0014125283642509319,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,misaligned_speed_scorer,8,1,-0.0014014493599982976,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,oracle_real_utility_selector,1,1,-0.0013379521730081667,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,oracle_real_utility_selector,2,1,-0.0011952962796239984,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,oracle_real_utility_selector,4,1,-0.0010990556917058521,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,oracle_real_utility_selector,8,1,-0.0010320890186078064,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,random_sample_selection,1,1,-0.0013379521730081667,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,random_sample_selection,2,1,-0.0013165475078894626,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,random_sample_selection,4,1,-0.0012889858059897772,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,random_sample_selection,8,1,-0.0012849698872188717,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,uncertainty_aware_critic,1,1,-0.0013379521730081667,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,uncertainty_aware_critic,2,1,-0.0013086799439078996,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,uncertainty_aware_critic,4,1,-0.0013033540315554812,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,consistency_1step,fetch_low_diversity,uncertainty_aware_critic,8,1,-0.0012867587702500623,0.0,-2.412657885332001e-14,0.0,-0.14061737914326977
2,ddim_eps,fetch_aligned,anti_oracle_negative_control,1,1,-0.027239897991545733,0.0,-0.006535363166383493,0.0,-0.2680753137575533
2,ddim_eps,fetch_aligned,anti_oracle_negative_control,1,8,-0.029761918606738675,0.0,-0.013006290279364794,0.0,-0.2698779435351724
2,ddim_eps,fetch_aligned,anti_oracle_negative_control,2,1,-0.030427284871527637,0.0,-0.012253805936966232,0.0,-0.2696683212261715
2,ddim_eps,fetch_aligned,anti_oracle_negative_control,2,8,-0.03384766020567663,0.0,-0.02404032888124037,0.0,-0.27295173593058336
2,ddim_eps,fetch_aligned,anti_oracle_negative_control,4,1,-0.03383105087953531,0.0,-0.021635626107453534,0.0,-0.2722818491043733
2,ddim_eps,fetch_aligned,anti_oracle_negative_control,4,8,-0.038256308955232375,0.0,-0.04240289750686684,0.0,-0.27806706367577244
2,ddim_eps,fetch_aligned,anti_oracle_negative_control,8,1,-0.036882690103219186,0.0,-0.03431803291506784,0.0,-0.27581483344558505
2,ddim_eps,fetch_aligned,anti_oracle_negative_control,8,8,-0.04275748058766299,0.0,-0.06725808428418213,0.0,-0.28499106375038186
2,ddim_eps,fetch_aligned,diffusion_internal_score,1,1,-0.027239897991545733,0.0,-0.006535363166383496,0.0,-0.2680753137575533
2,ddim_eps,fetch_aligned,diffusion_internal_score,1,8,-0.029761918606738675,0.0,-0.013006290279364792,0.0,-0.26987794353517247
2,ddim_eps,fetch_aligned,diffusion_internal_score,2,1,-0.025502141172188724,0.0,-0.0024507611873958225,0.0,-0.2669374512799689
2,ddim_eps,fetch_aligned,diffusion_internal_score,2,8,-0.0312735200694868,0.0,-0.01763617385372124,0.0,-0.271167707096456
2,ddim_eps,fetch_aligned,diffusion_internal_score,4,1,-0.023680608986916016,0.0,-0.00019146571776826836,0.0,-0.26630807109705495
2,ddim_eps,fetch_aligned,diffusion_internal_score,4,8,-0.03147949633825798,0.0,-0.01678627739679032,0.0,-0.27093094833926284
2,ddim_eps,fetch_aligned,diffusion_internal_score,8,1,-0.02307154931757778,0.0,-7.946575232423263e-07,0.0,-0.26625495516406317
2,ddim_eps,fetch_aligned,diffusion_internal_score,8,8,-0.02960647989621155,0.0,-0.00787248448569336,0.0,-0.26844780052249334
2,ddim_eps,fetch_aligned,goal_progress_heuristic,1,1,-0.027239897991545733,0.0,-0.006535363166383493,0.0,-0.2680753137575533
2,ddim_eps,fetch_aligned,goal_progress_heuristic,1,8,-0.029761918606738675,0.0,-0.013006290279364794,0.0,-0.2698779435351724
2,ddim_eps,fetch_aligned,goal_progress_heuristic,2,1,-0.02754321566339063,0.0,-0.010619965145371162,0.0,-0.26921317623513774
2,ddim_eps,fetch_aligned,goal_progress_heuristic,2,8,-0.030428138556380352,0.0,-0.024238309105563682,0.0,-0.27300688800408285
2,ddim_eps,fetch_aligned,goal_progress_heuristic,4,1,-0.02725650124055268,0.0,-0.014104641208695015,0.0,-0.270183915161327
2,ddim_eps,fetch_aligned,goal_progress_heuristic,4,8,-0.03297042303572914,0.0,-0.04254519579309921,0.0,-0.2781067042286002
2,ddim_eps,fetch_aligned,goal_progress_heuristic,8,1,-0.02630225222782245,0.0,-0.012730678356578802,0.0,-0.26980116531616205
2,ddim_eps,fetch_aligned,goal_progress_heuristic,8,8,-0.036690070204229215,0.0,-0.06728877399821565,0.0,-0.2849996130960038
2,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,1,1,-0.027239897991545733,0.0,-0.006535363166383496,0.0,-0.2680753137575533
2,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,1,8,-0.029761918606738675,0.0,-0.01300629027936479,0.0,-0.2698779435351724
2,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,2,1,-0.0241061845602258,0.0,-0.0008169203958007556,0.0,-0.26648230628893504
2,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,2,8,-0.02572001364116509,0.0,-0.001972251677489214,0.0,-0.2668041511397616
2,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,4,1,-0.022467261936099533,0.0,-1.276438118755785e-05,0.0,-0.26625828961366066
2,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,4,8,-0.02331520700778636,0.0,-0.0006804390435248085,0.0,-0.26644428618062493
2,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,8,1,-0.02192825958147493,0.0,-3.116307221461413e-09,0.0,-0.2662547346615383
2,ddim_eps,fetch_aligned,learned_value_critic_from_pilot_rollouts,8,8,-0.021788115294172294,0.0,-0.001039625740222082,0.0,-0.2665443461293597
2,ddim_eps,fetch_aligned,misaligned_speed_scorer,1,1,-0.027239897991545733,0.0,-0.0065353631663834936,0.0,-0.2680753137575533
2,ddim_eps,fetch_aligned,misaligned_speed_scorer,1,8,-0.029761918606738675,0.0,-0.01300629027936479,0.0,-0.2698779435351724
2,ddim_eps,fetch_aligned,misaligned_speed_scorer,2,1,-0.02890426764984294,0.0,-0.007352283562181025,0.0,-0.2683028862530702
2,ddim_eps,fetch_aligned,misaligned_speed_scorer,2,8,-0.029276346271407367,0.0,-0.004827863798682983,0.0,-0.2675996494282012
2,ddim_eps,fetch_aligned,misaligned_speed_scorer,4,1,-0.02983983421295805,0.0,-0.004710056657023378,0.0,-0.26756683146288274
2,ddim_eps,fetch_aligned,misaligned_speed_scorer,4,8,-0.029630594214260658,0.0,-0.0003756301387725519,0.0,-0.26635937445181135
2,ddim_eps,fetch_aligned,misaligned_speed_scorer,8,1,-0.0299421250046252,0.0,-0.0010130761510859258,0.0,-0.2665369501134373
2,ddim_eps,fetch_aligned,misaligned_speed_scorer,8,8,-0.031170231126648035,0.0,-1.5575013403963099e-06,0.0,-0.2662551676722488
2,ddim_eps,fetch_aligned,oracle_real_utility_selector,1,1,-0.027239897991545733,0.0,-0.006535363166383496,0.0,-0.2680753137575533
2,ddim_eps,fetch_aligned,oracle_real_utility_selector,1,8,-0.029761918606738675,0.0,-0.01300629027936479,0.0,-0.2698779435351724
2,ddim_eps,fetch_aligned,oracle_real_utility_selector,2,1,-0.024052511111563837,0.0,-0.0008169203958007556,0.0,-0.26648230628893504
2,ddim_eps,fetch_aligned,oracle_real_utility_selector,2,8,-0.025676177007800727,0.0,-0.001972251677489214,0.0,-0.2668041511397616
2,ddim_eps,fetch_aligned,oracle_real_utility_selector,4,1,-0.022282875957211123,0.0,-1.276438118755785e-05,0.0,-0.26625828961366066
2,ddim_eps,fetch_aligned,oracle_real_utility_selector,4,8,-0.023286428950085713,0.0,-0.0006804390435248085,0.0,-0.26644428618062493
2,ddim_eps,fetch_aligned,oracle_real_utility_selector,8,1,-0.021477337872107996,0.0,-3.116307221461413e-09,0.0,-0.2662547346615383
2,ddim_eps,fetch_aligned,oracle_real_utility_selector,8,8,-0.02178095822502246,0.0,-0.001039625740222082,0.0,-0.2665443461293597
2,ddim_eps,fetch_aligned,random_sample_selection,1,1,-0.027239897991545733,0.0,-0.006535363166383495,0.0,-0.2680753137575533
