seed,episode_idx,env_seed,regime,sampler,K,candidate_idx,utility,initial_distance,best_distance,final_distance,normalized_progress,final_progress,success,steps,runtime_seconds
1,2,43102,fetch_high_temp_misaligned,consistency_1step,1,4,-0.038884236812592066,0.2593498574356015,0.2593498574356015,0.2593498574356024,0.0,-3.42463430858321e-15,False,14,0.1913393999566324
1,2,43102,fetch_high_temp_misaligned,consistency_1step,1,5,-0.03892252922058157,0.2593498574356015,0.2593498574356015,0.2593498574356024,0.0,-3.42463430858321e-15,False,14,0.1765288999886252
1,2,43102,fetch_high_temp_misaligned,consistency_1step,1,6,-0.033217315673828636,0.2593498574356015,0.2593498574356015,0.2593498574356024,0.0,-3.42463430858321e-15,False,14,0.16412920004222542
1,2,43102,fetch_high_temp_misaligned,consistency_1step,1,7,-0.028342895507813014,0.2593498574356015,0.2593498574356015,0.2593498574356024,0.0,-3.42463430858321e-15,False,14,0.16893569997046143
1,2,43102,fetch_high_temp_misaligned,ddim_eps,8,0,-0.02942761898040823,0.2593498574356015,0.2593498574356015,0.2593498574356024,0.0,-3.42463430858321e-15,False,14,0.20692799997050315
1,2,43102,fetch_high_temp_misaligned,ddim_eps,8,1,-0.029612081050873318,0.2593498574356015,0.2593498574356015,0.2593498574356024,0.0,-3.42463430858321e-15,False,14,0.16316110000479966
1,2,43102,fetch_high_temp_misaligned,ddim_eps,8,2,-0.033737285137177025,0.2593498574356015,0.2593498574356015,0.2593498574356024,0.0,-3.42463430858321e-15,False,14,0.16330200002994388
1,2,43102,fetch_high_temp_misaligned,ddim_eps,8,3,-0.036653981208801784,0.2593498574356015,0.2593498574356015,0.2593498574356024,0.0,-3.42463430858321e-15,False,14,0.17383970000082627
1,2,43102,fetch_high_temp_misaligned,ddim_eps,8,4,-0.034269969463348905,0.2593498574356015,0.2593498574356015,0.2593498574356024,0.0,-3.42463430858321e-15,False,14,0.1480042000184767
1,2,43102,fetch_high_temp_misaligned,ddim_eps,8,5,-0.033787240982056176,0.2593498574356015,0.2593498574356015,0.2593498574356024,0.0,-3.42463430858321e-15,False,14,0.14216789999045432
1,2,43102,fetch_high_temp_misaligned,ddim_eps,8,6,-0.027230737209320583,0.2593498574356015,0.2593498574356015,0.2593498574356024,0.0,-3.42463430858321e-15,False,14,0.1379758999682963
1,2,43102,fetch_high_temp_misaligned,ddim_eps,8,7,-0.02551125049591116,0.2593498574356015,0.2593498574356015,0.2593498574356024,0.0,-3.42463430858321e-15,False,14,0.1195523000205867
1,2,43102,fetch_high_temp_misaligned,ddpm_eps,8,0,-0.03115094900131277,0.2593498574356015,0.2593498574356015,0.2593498574356024,0.0,-3.42463430858321e-15,False,14,0.10451919998740777
1,2,43102,fetch_high_temp_misaligned,ddpm_eps,8,1,-0.029140741825104274,0.2593498574356015,0.2593498574356015,0.2593498574356024,0.0,-3.42463430858321e-15,False,14,0.11744760000146925
1,2,43102,fetch_high_temp_misaligned,ddpm_eps,8,2,-0.035396935939789334,0.2593498574356015,0.2593498574356015,0.2593498574356024,0.0,-3.42463430858321e-15,False,14,0.11104809999233112
1,2,43102,fetch_high_temp_misaligned,ddpm_eps,8,3,-0.03608322620391897,0.2593498574356015,0.2593498574356015,0.2593498574356024,0.0,-3.42463430858321e-15,False,14,0.09851899999193847
1,2,43102,fetch_high_temp_misaligned,ddpm_eps,8,4,-0.02893464326858572,0.2593498574356015,0.2593498574356015,0.2593498574356024,0.0,-3.42463430858321e-15,False,14,0.1063103000051342
1,2,43102,fetch_high_temp_misaligned,ddpm_eps,8,5,-0.03433629512786917,0.2593498574356015,0.2593498574356015,0.2593498574356024,0.0,-3.42463430858321e-15,False,14,0.12078259995905682
1,2,43102,fetch_high_temp_misaligned,ddpm_eps,8,6,-0.03028206348419241,0.2593498574356015,0.2593498574356015,0.2593498574356024,0.0,-3.42463430858321e-15,False,14,0.10110379999969155
1,2,43102,fetch_high_temp_misaligned,ddpm_eps,8,7,-0.025205805301666773,0.2593498574356015,0.2593498574356015,0.2593498574356024,0.0,-3.42463430858321e-15,False,14,0.1164858000120148
2,0,41200,fetch_aligned,ddim_eps,1,0,-0.02482545375824037,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.11939380003605038
2,0,41200,fetch_aligned,ddim_eps,1,1,-0.031236658096314103,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.11506539996480569
2,0,41200,fetch_aligned,ddim_eps,1,2,-0.024988541603089005,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.12205319997156039
2,0,41200,fetch_aligned,ddim_eps,1,3,-0.03368501186370912,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.14119290001690388
2,0,41200,fetch_aligned,ddim_eps,1,4,-0.034752147197724015,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.12638080003671348
2,0,41200,fetch_aligned,ddim_eps,1,5,-0.02517212390899721,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.11347799998475239
2,0,41200,fetch_aligned,ddim_eps,1,6,-0.0288763761520392,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.10299589997157454
2,0,41200,fetch_aligned,ddim_eps,1,7,-0.032977087497711804,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.0891340000089258
2,0,41200,fetch_aligned,consistency_1step,1,0,-0.037983899116516735,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.09433779999380931
2,0,41200,fetch_aligned,consistency_1step,1,1,-0.021705887317658094,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.09210569999413565
2,0,41200,fetch_aligned,consistency_1step,1,2,-0.02665763378143373,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.10711570002604276
2,0,41200,fetch_aligned,consistency_1step,1,3,-0.022616922855377822,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.13103719998616725
2,0,41200,fetch_aligned,consistency_1step,1,4,-0.026790232658386856,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.14541579998331144
2,0,41200,fetch_aligned,consistency_1step,1,5,-0.023174088001251845,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.13485079997917637
2,0,41200,fetch_aligned,consistency_1step,1,6,-0.03111878395080629,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.14617610001005232
2,0,41200,fetch_aligned,consistency_1step,1,7,-0.02135818481445375,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.14496519998647273
2,0,41200,fetch_aligned,ddim_eps,8,0,-0.0216789507865912,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.15362320002168417
2,0,41200,fetch_aligned,ddim_eps,8,1,-0.02972884654998842,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.16119330003857613
2,0,41200,fetch_aligned,ddim_eps,8,2,-0.027193489074707658,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.17247150000184774
2,0,41200,fetch_aligned,ddim_eps,8,3,-0.016230887174606946,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.1486719999811612
2,0,41200,fetch_aligned,ddim_eps,8,4,-0.02004022359848085,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.14907360001234338
2,0,41200,fetch_aligned,ddim_eps,8,5,-0.03194270610809389,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.16008260002126917
2,0,41200,fetch_aligned,ddim_eps,8,6,-0.030339572429657607,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.1500430000014603
2,0,41200,fetch_aligned,ddim_eps,8,7,-0.02406988620758119,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.15668050001841038
2,0,41200,fetch_aligned,ddpm_eps,8,0,-0.02219631433487001,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.22251260001212358
2,0,41200,fetch_aligned,ddpm_eps,8,1,-0.029660704135895402,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.28746660001343116
2,0,41200,fetch_aligned,ddpm_eps,8,2,-0.026126596927643447,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.2667023000540212
2,0,41200,fetch_aligned,ddpm_eps,8,3,-0.017004641294479993,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.1658434999990277
2,0,41200,fetch_aligned,ddpm_eps,8,4,-0.02126290082931581,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.16970269999001175
2,0,41200,fetch_aligned,ddpm_eps,8,5,-0.03207941770553652,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.18533369997749105
2,0,41200,fetch_aligned,ddpm_eps,8,6,-0.027507014274597792,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.1691520999884233
2,0,41200,fetch_aligned,ddpm_eps,8,7,-0.02268875122070375,0.23311680153357323,0.23311680153357323,0.2331168015335742,0.0,-4.167203479784813e-15,False,14,0.1637256999965757
2,1,41201,fetch_aligned,ddim_eps,1,0,-0.02069282054901165,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.2461588000296615
2,1,41201,fetch_aligned,ddim_eps,1,1,-0.03024890661239666,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.25527880003210157
2,1,41201,fetch_aligned,ddim_eps,1,2,-0.02178482532501263,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.19686169998021796
2,1,41201,fetch_aligned,ddim_eps,1,3,-0.023053038120270194,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.17809329996816814
2,1,41201,fetch_aligned,ddim_eps,1,4,-0.018752108812332573,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.18392330000642687
2,1,41201,fetch_aligned,ddim_eps,1,5,-0.0376161026954655,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.1846468999865465
2,1,41201,fetch_aligned,ddim_eps,1,6,-0.02550015449523968,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.17719700001180172
2,1,41201,fetch_aligned,ddim_eps,1,7,-0.0562880848724191,0.2785736488984567,0.2785736488984567,0.32226756803770046,0.0,-0.1568487159931293,False,14,0.16817670001182705
2,1,41201,fetch_aligned,consistency_1step,1,0,-0.05367951393127483,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.2095547000062652
2,1,41201,fetch_aligned,consistency_1step,1,1,-0.0302605199813847,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.2078452999703586
2,1,41201,fetch_aligned,consistency_1step,1,2,-0.030956175327301445,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.25831130001461133
2,1,41201,fetch_aligned,consistency_1step,1,3,-0.020328660011291924,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.20008239999879152
2,1,41201,fetch_aligned,consistency_1step,1,4,-0.0726187241100569,0.2785736488984567,0.2785736488984567,0.3714783271672992,0.0,-0.33350131513231296,False,14,0.1746807000017725
2,1,41201,fetch_aligned,consistency_1step,1,5,-0.029278271198273125,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.18910839996533468
2,1,41201,fetch_aligned,consistency_1step,1,6,-0.09540614582994494,0.2785736488984567,0.2785736488984567,0.43128159786421016,0.0,-0.5481780117020948,False,14,0.17936780001036823
2,1,41201,fetch_aligned,consistency_1step,1,7,-0.02430429697036785,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.16454219998558983
2,1,41201,fetch_aligned,ddim_eps,8,0,-0.02987138271331829,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.19735120004042983
2,1,41201,fetch_aligned,ddim_eps,8,1,-0.0268615245819096,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.21441479999339208
2,1,41201,fetch_aligned,ddim_eps,8,2,-0.0276523542404179,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.2221937999711372
2,1,41201,fetch_aligned,ddim_eps,8,3,-0.07845975302446262,0.2785736488984567,0.2785736488984567,0.3642070329365727,0.0,-0.307399441320921,False,14,0.23111579997930676
2,1,41201,fetch_aligned,ddim_eps,8,4,-0.03409043788909954,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.19662299996707588
2,1,41201,fetch_aligned,ddim_eps,8,5,-0.032378346920013845,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.17583090002881363
2,1,41201,fetch_aligned,ddim_eps,8,6,-0.03569728612899822,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.1958588000270538
2,1,41201,fetch_aligned,ddim_eps,8,7,-0.024268174478645883,0.2785736488984567,0.2785736488984567,0.279897298662445,0.0,-0.0047515253837622845,False,14,0.17238439997890964
2,1,41201,fetch_aligned,ddpm_eps,8,0,-0.03144631385803264,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.19767249998403713
2,1,41201,fetch_aligned,ddpm_eps,8,1,-0.026905412673950614,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.23428969999076799
2,1,41201,fetch_aligned,ddpm_eps,8,2,-0.028607013225555842,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.22969919996103272
2,1,41201,fetch_aligned,ddpm_eps,8,3,-0.058671973507169364,0.2785736488984567,0.2785736488984567,0.3256925373957915,0.0,-0.16914337979795852,False,14,0.25337069999659434
2,1,41201,fetch_aligned,ddpm_eps,8,4,-0.03583144903183025,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.2490197999868542
2,1,41201,fetch_aligned,ddpm_eps,8,5,-0.03285009145736736,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.19012230000225827
2,1,41201,fetch_aligned,ddpm_eps,8,6,-0.03828666925430339,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.1962873000302352
2,1,41201,fetch_aligned,ddpm_eps,8,7,-0.024219374656677665,0.2785736488984567,0.2785736488984567,0.2785736488984575,0.0,-2.7897689544960944e-15,False,14,0.17351299995789304
2,2,41202,fetch_aligned,ddim_eps,1,0,-0.02018614530563395,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.16517519997432828
2,2,41202,fetch_aligned,ddim_eps,1,1,-0.022105708122253823,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.15756689995760098
2,2,41202,fetch_aligned,ddim_eps,1,2,-0.023290212154388833,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.15596639999421313
2,2,41202,fetch_aligned,ddim_eps,1,3,-0.024697141647339275,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.1694357999949716
2,2,41202,fetch_aligned,ddim_eps,1,4,-0.02085494995117228,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.1737476999987848
2,2,41202,fetch_aligned,ddim_eps,1,5,-0.01954571962356608,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.1772291000233963
2,2,41202,fetch_aligned,ddim_eps,1,6,-0.023681483268738198,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.16760899999644607
2,2,41202,fetch_aligned,ddim_eps,1,7,-0.02894675016403239,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.1610859000356868
2,2,41202,fetch_aligned,consistency_1step,1,0,-0.022590730190277505,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.14600440004142
2,2,41202,fetch_aligned,consistency_1step,1,1,-0.02926157474517863,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.12818709999555722
2,2,41202,fetch_aligned,consistency_1step,1,2,-0.023360798358917644,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.10606530000222847
2,2,41202,fetch_aligned,consistency_1step,1,3,-0.02829330205917399,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.1204007999622263
2,2,41202,fetch_aligned,consistency_1step,1,4,-0.036798710823059494,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.1257198000093922
2,2,41202,fetch_aligned,consistency_1step,1,5,-0.03007147073745768,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.11756059998879209
2,2,41202,fetch_aligned,consistency_1step,1,6,-0.02581530332565348,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.12164159998064861
2,2,41202,fetch_aligned,consistency_1step,1,7,-0.033716254234314375,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.12568479997571558
2,2,41202,fetch_aligned,ddim_eps,8,0,-0.027096638679504802,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.12917159998323768
2,2,41202,fetch_aligned,ddim_eps,8,1,-0.02855316638946574,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.10869810002623126
2,2,41202,fetch_aligned,ddim_eps,8,2,-0.021341402530670572,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.11319970001932234
2,2,41202,fetch_aligned,ddim_eps,8,3,-0.03427436828613322,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.11063629999989644
2,2,41202,fetch_aligned,ddim_eps,8,4,-0.03298879861831706,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.1204711000318639
2,2,41202,fetch_aligned,ddim_eps,8,5,-0.02954009056091349,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.10817369999131188
2,2,41202,fetch_aligned,ddim_eps,8,6,-0.027237267494202067,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.10049209999851882
2,2,41202,fetch_aligned,ddim_eps,8,7,-0.02275049209594767,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.0954621999990195
2,2,41202,fetch_aligned,ddpm_eps,8,0,-0.027767775058746745,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.12396679999073967
2,2,41202,fetch_aligned,ddpm_eps,8,1,-0.027501447200775554,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.1265022000297904
2,2,41202,fetch_aligned,ddpm_eps,8,2,-0.020918369293213297,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.13773070002207533
2,2,41202,fetch_aligned,ddpm_eps,8,3,-0.03493863582611125,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.11943560000509024
2,2,41202,fetch_aligned,ddpm_eps,8,4,-0.03376442193985026,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.12391089997254312
2,2,41202,fetch_aligned,ddpm_eps,8,5,-0.02969232320785563,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.13289690000237897
2,2,41202,fetch_aligned,ddpm_eps,8,6,-0.026046960353851723,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.12416720000328496
2,2,41202,fetch_aligned,ddpm_eps,8,7,-0.022394213676453043,0.2870737509482221,0.2870737509482221,0.28707375094822285,0.0,-2.7071653701204502e-15,False,14,0.13127559999702498
2,0,42200,fetch_low_diversity,ddim_eps,1,0,-0.0018436248600493554,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.11018590000458062
2,0,42200,fetch_low_diversity,ddim_eps,1,1,-0.00121744640171634,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.12198830000124872
2,0,42200,fetch_low_diversity,ddim_eps,1,2,-0.0011970917135487678,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.10917589999735355
2,0,42200,fetch_low_diversity,ddim_eps,1,3,-0.001321172118188012,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.13280399999348447
2,0,42200,fetch_low_diversity,ddim_eps,1,4,-0.0013500097394000174,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.12804310000501573
2,0,42200,fetch_low_diversity,ddim_eps,1,5,-0.001384965777398217,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.12305140000535175
2,0,42200,fetch_low_diversity,ddim_eps,1,6,-0.0011859368532906654,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.1367978000198491
2,0,42200,fetch_low_diversity,ddim_eps,1,7,-0.001059719026089776,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.1503287999657914
2,0,42200,fetch_low_diversity,consistency_1step,1,0,-0.0014784978330145957,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.1565169999958016
2,0,42200,fetch_low_diversity,consistency_1step,1,1,-0.0014645849168311242,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.14816420001443475
2,0,42200,fetch_low_diversity,consistency_1step,1,2,-0.0016998626291762475,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.13145739998435602
2,0,42200,fetch_low_diversity,consistency_1step,1,3,-0.0012095483392487649,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.11605589999817312
2,0,42200,fetch_low_diversity,consistency_1step,1,4,-0.00120912402868377,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.12156629998935387
2,0,42200,fetch_low_diversity,consistency_1step,1,5,-0.0016625826060782554,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.10724389995448291
2,0,42200,fetch_low_diversity,consistency_1step,1,6,-0.0015253822505484702,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.10848369996529073
2,0,42200,fetch_low_diversity,consistency_1step,1,7,-0.0010413610935221793,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.09614620002685115
2,0,42200,fetch_low_diversity,ddim_eps,8,0,-0.0009210122376690986,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.11007100000279024
2,0,42200,fetch_low_diversity,ddim_eps,8,1,-0.0012990070879469993,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.11718179995659739
2,0,42200,fetch_low_diversity,ddim_eps,8,2,-0.0012658607959757926,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.12281359999906272
2,0,42200,fetch_low_diversity,ddim_eps,8,3,-0.0016553060710440758,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.12150050001218915
2,0,42200,fetch_low_diversity,ddim_eps,8,4,-0.001455911993981469,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.12343160004820675
2,0,42200,fetch_low_diversity,ddim_eps,8,5,-0.001464088708163369,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.13737310003489256
2,0,42200,fetch_low_diversity,ddim_eps,8,6,-0.001223687827588189,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.15117510000709444
2,0,42200,fetch_low_diversity,ddim_eps,8,7,-0.0017919294536124352,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.18219259998295456
2,0,42200,fetch_low_diversity,ddpm_eps,8,0,-0.0009069439023743751,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.17616430000634864
2,0,42200,fetch_low_diversity,ddpm_eps,8,1,-0.0012081714719544532,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.16919639997649938
2,0,42200,fetch_low_diversity,ddpm_eps,8,2,-0.0013184054195891502,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.1815781999612227
2,0,42200,fetch_low_diversity,ddpm_eps,8,3,-0.0017074328660975579,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.26025039999512956
2,0,42200,fetch_low_diversity,ddpm_eps,8,4,-0.0014622718095790032,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.263165200012736
2,0,42200,fetch_low_diversity,ddpm_eps,8,5,-0.0014061841368685844,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.39785159996245056
2,0,42200,fetch_low_diversity,ddpm_eps,8,6,-0.0012471710145484092,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.3204742000089027
2,0,42200,fetch_low_diversity,ddpm_eps,8,7,-0.0018648919463168266,0.1804598568949402,0.1804598568949402,0.18045985689494148,0.0,-7.075016573144186e-15,False,14,0.2474666999769397
