seed,sampler,regime,scorer,N,K,exact_selected_real,exact_selected_score,mc_selected_real,oracle_selected_real,score_utility_correlation,tail_rank_correlation,top_score_tail_real_utility,high_n_regret,real_change_high_minus_low,score_change_high_minus_low,sample_runtime_seconds,rollout_runtime_seconds,runtime_per_candidate_ms,mean_pairwise_distance,effective_sample_diversity,duplicate_collapse_rate,trajectory_cluster_count,trajectory_cluster_entropy,new_modes_at_high_n,exact_selected_normalized_progress,exact_selected_final_progress,exact_selected_success,exact_selected_negative_final_distance
1,ddpm_eps,fetch_high_temp_misaligned,goal_progress_heuristic,8,8,-0.034307513321620596,0.20420423746432026,-0.033995641010858196,-0.02658917384329178,-0.11111111111111109,-0.9999999999999997,-0.03377933612802971,0.007718339478328812,-0.0025939756699731426,0.44106507877391943,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-0.009468021283342629,0.0,-0.192574231644864
1,ddpm_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,1,8,-0.03171353765164745,-0.031708619858885706,-0.030993499214569956,-0.03171353765164745,0.9603174603174603,0.9999999999999997,-0.027177715698879223,3.5935969383729206e-05,0.00508842783897194,0.004973585883464616,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-0.001803044996985597,0.0,-0.19110522118888298
1,ddpm_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,2,8,-0.02968184347389319,-0.029722458795840984,-0.02977378261266837,-0.029663543730360054,0.9603174603174603,0.9999999999999997,-0.027177715698879223,3.5935969383729206e-05,0.00508842783897194,0.004973585883464616,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-0.0006761418738748284,0.0,-0.19088924759563466
1,ddpm_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,4,8,-0.0279711232089435,-0.028029498014576475,-0.027882203896841665,-0.027932855889620006,0.9603174603174603,0.9999999999999997,-0.027177715698879223,3.5935969383729206e-05,0.00508842783897194,0.004973585883464616,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-5.282358390418405e-05,0.0,-0.1907697872018692
1,ddpm_eps,fetch_high_temp_misaligned,learned_value_critic_from_pilot_rollouts,8,8,-0.026625109812675508,-0.026735033975421093,-0.027103217230904034,-0.02658917384329178,0.9603174603174603,0.9999999999999997,-0.027177715698879223,3.5935969383729206e-05,0.00508842783897194,0.004973585883464616,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-2.1923851574681602e-07,0.0,-0.19075970545725338
1,ddpm_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,1,8,-0.03171353765164745,1.7423678548062334,-0.03189655419368237,-0.03171353765164745,-0.4365079365079365,0.33333333333333326,-0.03345076163609948,0.006305547695106459,-0.0011811838867507897,0.24810401443066268,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-0.0018030449969855976,0.0,-0.19110522118888298
1,ddpm_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,2,8,-0.032599065336316665,1.8543718113732754,-0.032258700506792325,-0.029663543730360054,-0.4365079365079365,0.33333333333333326,-0.03345076163609948,0.006305547695106459,-0.0011811838867507897,0.24810401443066268,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-0.0024791868708520597,0.0,-0.19123480534483192
1,ddpm_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,4,8,-0.03303302088591773,1.9382048398570169,-0.03303486710479444,-0.027932855889620006,-0.4365079365079365,0.33333333333333326,-0.03345076163609948,0.006305547695106459,-0.0011811838867507897,0.24810401443066268,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-0.0023629749862812614,0.0,-0.1912125330680282
1,ddpm_eps,fetch_high_temp_misaligned,misaligned_speed_scorer,8,8,-0.03289472153839824,1.990471869236896,-0.03213589837816152,-0.02658917384329178,-0.4365079365079365,0.33333333333333326,-0.03345076163609948,0.006305547695106459,-0.0011811838867507897,0.24810401443066268,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-0.001108221423013794,0.0,-0.19097205664184536
1,ddpm_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,1,8,-0.03171353765164745,-0.03171353765164745,-0.03190701716653529,-0.03171353765164745,1.0,0.9999999999999997,-0.02712220390637841,0.0,0.0051243638083556696,0.0051243638083556696,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-0.001803044996985597,0.0,-0.19110522118888298
1,ddpm_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,2,8,-0.029663543730360054,-0.029663543730360054,-0.029957742891497306,-0.029663543730360054,1.0,0.9999999999999997,-0.02712220390637841,0.0,0.0051243638083556696,0.0051243638083556696,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-0.0006761418738748284,0.0,-0.19088924759563466
1,ddpm_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,4,8,-0.027932855889620006,-0.027932855889620006,-0.0269375839233411,-0.027932855889620006,1.0,0.9999999999999997,-0.02712220390637841,0.0,0.0051243638083556696,0.0051243638083556696,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-5.282358390418405e-05,0.0,-0.1907697872018692
1,ddpm_eps,fetch_high_temp_misaligned,oracle_real_utility_selector,8,8,-0.02658917384329178,-0.02658917384329178,-0.0264123538864996,-0.02658917384329178,1.0,0.9999999999999997,-0.02712220390637841,0.0,0.0051243638083556696,0.0051243638083556696,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-2.1923851574681602e-07,0.0,-0.19075970545725338
1,ddpm_eps,fetch_high_temp_misaligned,random_sample_selection,1,8,-0.03171353765164745,-0.06301771331636283,-0.03189655419368237,-0.03171353765164745,-0.11904761904761905,0.33333333333333326,-0.03194559613863753,0.005360574792489864,-0.0002362109841341937,1.4840680704824232,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-0.0018030449969855973,0.0,-0.19110522118888298
1,ddpm_eps,fetch_high_temp_misaligned,random_sample_selection,2,8,-0.031938765370814796,0.5006500891453683,-0.031379565386428,-0.029663543730360054,-0.11904761904761905,0.33333333333333326,-0.03194559613863753,0.005360574792489864,-0.0002362109841341937,1.4840680704824232,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-0.001126903123119136,0.0,-0.190975637032934
1,ddpm_eps,fetch_high_temp_misaligned,random_sample_selection,4,8,-0.031849478534603785,1.0120233396323388,-0.032272665913025765,-0.027932855889620006,-0.11904761904761905,0.33333333333333326,-0.03194559613863753,0.005360574792489864,-0.0002362109841341937,1.4840680704824232,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-0.00022890219689024175,0.0,-0.1908035330758143
1,ddpm_eps,fetch_high_temp_misaligned,random_sample_selection,8,8,-0.03194974863578164,1.4210503571660604,-0.03226598956849966,-0.02658917384329178,-0.11904761904761905,0.33333333333333326,-0.03194559613863753,0.005360574792489864,-0.0002362109841341937,1.4840680704824232,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-5.420779573196275e-06,0.0,-0.19076070234464285
1,ddpm_eps,fetch_high_temp_misaligned,uncertainty_aware_critic,1,8,-0.03171353765164745,-0.07578845816819646,-0.03220022918650656,-0.03171353765164745,0.19841269841269837,-0.33333333333333326,-0.03170519550641503,0.004691995601893382,0.0004323682064622872,0.01953632523511801,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-0.0018030449969855973,0.0,-0.19110522118888298
1,ddpm_eps,fetch_high_temp_misaligned,uncertainty_aware_critic,2,8,-0.03126155102606199,-0.06769784740210062,-0.03124362554200204,-0.029663543730360054,0.19841269841269837,-0.33333333333333326,-0.03170519550641503,0.004691995601893382,0.0004323682064622872,0.01953632523511801,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-0.0015776643723634442,0.0,-0.19106202647023332
1,ddpm_eps,fetch_high_temp_misaligned,uncertainty_aware_critic,4,8,-0.03116462425932513,-0.060841910444752074,-0.03091187943352719,-0.027932855889620006,0.19841269841269837,-0.33333333333333326,-0.03170519550641503,0.004691995601893382,0.0004323682064622872,0.01953632523511801,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-0.0006162751454595688,0.0,-0.19087777399849337
1,ddpm_eps,fetch_high_temp_misaligned,uncertainty_aware_critic,8,8,-0.031281169445185164,-0.05625213293307846,-0.0312514971627142,-0.02658917384329178,0.19841269841269837,-0.33333333333333326,-0.03170519550641503,0.004691995601893382,0.0004323682064622872,0.01953632523511801,0.0190815000096336,1.5724685666694616,198.9437583348869,6.593240346852656,1.5182122170230434,0.0,3.3333333333333335,0.8604359596691239,1.6666666666666667,0.0,-5.070427833284306e-05,0.0,-0.19076938103204855
1,ddpm_eps,fetch_low_diversity,anti_oracle_negative_control,1,8,-0.0013799554606318857,0.0013799554606318857,-0.0013857375068837125,-0.0013799554606318857,-1.0,-0.9999999999999997,-0.0017527401198983575,0.0007064245256839049,-0.0004053054823583461,0.0004053054823583461,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627945e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,anti_oracle_negative_control,2,8,-0.0015255008218850081,0.0015255008218850081,-0.0015514319373541791,-0.0012344100993787633,-1.0,-0.9999999999999997,-0.0017527401198983575,0.0007064245256839049,-0.0004053054823583461,0.0004053054823583461,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,anti_oracle_negative_control,4,8,-0.0016665874149515833,0.0016665874149515833,-0.001700038886736537,-0.001138874550480139,-1.0,-0.9999999999999997,-0.0017527401198983575,0.0007064245256839049,-0.0004053054823583461,0.0004053054823583461,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.14903670118507792
1,ddpm_eps,fetch_low_diversity,anti_oracle_negative_control,8,8,-0.001785260942990232,0.001785260942990232,-0.0018120315174301848,-0.001078836417306327,-1.0,-0.9999999999999997,-0.0017527401198983575,0.0007064245256839049,-0.0004053054823583461,0.0004053054823583461,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,diffusion_internal_score,1,8,-0.0013799554606318857,-1.0116206631064415,-0.0013622928957184538,-0.0013799554606318857,0.007936507936507936,-0.33333333333333326,-0.0014312575881719972,0.0003697800636356756,-6.866102031011683e-05,0.27199694219489007,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627945e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,diffusion_internal_score,2,8,-0.001375233706401327,-0.9003311169023315,-0.0013136175589469126,-0.0012344100993787633,0.007936507936507936,-0.33333333333333326,-0.0014312575881719972,0.0003697800636356756,-6.866102031011683e-05,0.27199694219489007,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,diffusion_internal_score,4,8,-0.0014036497216673022,-0.8118762749315162,-0.0014463722871449643,-0.001138874550480139,0.007936507936507936,-0.33333333333333326,-0.0014312575881719972,0.0003697800636356756,-6.866102031011683e-05,0.27199694219489007,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.14903670118507792
1,ddpm_eps,fetch_low_diversity,diffusion_internal_score,8,8,-0.0014486164809420024,-0.7396237209115514,-0.00137578097648492,-0.001078836417306327,0.007936507936507936,-0.33333333333333326,-0.0014312575881719972,0.0003697800636356756,-6.866102031011683e-05,0.27199694219489007,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,goal_progress_heuristic,1,8,-0.0013799554606318857,-0.1492772178421014,-0.001354070688291429,-0.0013799554606318857,-0.15079365079365079,0.33333333333333326,-0.0014970869943539686,0.00039846960433752814,-9.735056101196932e-05,0.0757357018672949,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627945e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,goal_progress_heuristic,2,8,-0.0014076667154868828,-0.11822154991488586,-0.0013477113164173614,-0.0012344100993787633,-0.15079365079365079,0.33333333333333326,-0.0014970869943539686,0.00039846960433752814,-9.735056101196932e-05,0.0757357018672949,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,goal_progress_heuristic,4,8,-0.0014397535558519647,-0.09301622097507922,-0.0014863225950175242,-0.001138874550480139,-0.15079365079365079,0.33333333333333326,-0.0014970869943539686,0.00039846960433752814,-9.735056101196932e-05,0.0757357018672949,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.14903670118507792
1,ddpm_eps,fetch_low_diversity,goal_progress_heuristic,8,8,-0.0014773060216438552,-0.0735415159748065,-0.0014394059280594571,-0.001078836417306327,-0.15079365079365079,0.33333333333333326,-0.0014970869943539686,0.00039846960433752814,-9.735056101196932e-05,0.0757357018672949,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,1,8,-0.0013799554606318857,-0.0013797980110242022,-0.001299611637993692,-0.0013799554606318857,0.7777777777777778,0.33333333333333326,-0.001144499679410496,5.977543345138638e-05,0.0002413436098741725,0.00017718442152627064,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627945e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,2,8,-0.0012592006055678314,-0.0012921092184363886,-0.0012738594561855384,-0.0012344100993787633,0.7777777777777778,0.33333333333333326,-0.001144499679410496,5.977543345138638e-05,0.0002413436098741725,0.00017718442152627064,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,4,8,-0.0011836741698101935,-0.001235504141310259,-0.001203485002124348,-0.001138874550480139,0.7777777777777778,0.33333333333333326,-0.001144499679410496,5.977543345138638e-05,0.0002413436098741725,0.00017718442152627064,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.14903670118507792
1,ddpm_eps,fetch_low_diversity,learned_value_critic_from_pilot_rollouts,8,8,-0.0011386118507577133,-0.0012026135894979315,-0.001138801536630298,-0.001078836417306327,0.7777777777777778,0.33333333333333326,-0.001144499679410496,5.977543345138638e-05,0.0002413436098741725,0.00017718442152627064,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,misaligned_speed_scorer,1,8,-0.0013799554606318857,0.707326163765766,-0.001354070688291429,-0.0013799554606318857,0.11904761904761903,0.33333333333333326,-0.0013807748879035697,0.000348288321103573,-4.7169277778014175e-05,0.046598857402540106,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627945e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,misaligned_speed_scorer,2,8,-0.001390906743088403,0.7249175792267244,-0.0013354305707786202,-0.0012344100993787633,0.11904761904761903,0.33333333333333326,-0.0013807748879035697,0.000348288321103573,-4.7169277778014175e-05,0.046598857402540106,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,misaligned_speed_scorer,4,8,-0.001403830514734859,0.7406336592001813,-0.0012932174851537134,-0.001138874550480139,0.11904761904761903,0.33333333333333326,-0.0013807748879035697,0.000348288321103573,-4.7169277778014175e-05,0.046598857402540106,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.14903670118507792
1,ddpm_eps,fetch_low_diversity,misaligned_speed_scorer,8,8,-0.0014271247384099,0.753925021168306,-0.0013668873988959907,-0.001078836417306327,0.11904761904761903,0.33333333333333326,-0.0013807748879035697,0.000348288321103573,-4.7169277778014175e-05,0.046598857402540106,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,oracle_real_utility_selector,1,8,-0.0013799554606318857,-0.0013799554606318857,-0.0013857375068837125,-0.0013799554606318857,1.0,0.9999999999999997,-0.0010889459773938245,0.0,0.00030111904332555894,0.00030111904332555894,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627945e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,oracle_real_utility_selector,2,8,-0.0012344100993787633,-0.0012344100993787633,-0.0012360471884449704,-0.0012344100993787633,1.0,0.9999999999999997,-0.0010889459773938245,0.0,0.00030111904332555894,0.00030111904332555894,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,oracle_real_utility_selector,4,8,-0.001138874550480139,-0.001138874550480139,-0.0011293697837366382,-0.001138874550480139,1.0,0.9999999999999997,-0.0010889459773938245,0.0,0.00030111904332555894,0.00030111904332555894,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.14903670118507792
1,ddpm_eps,fetch_low_diversity,oracle_real_utility_selector,8,8,-0.001078836417306327,-0.001078836417306327,-0.001061909443806316,-0.001078836417306327,1.0,0.9999999999999997,-0.0010889459773938245,0.0,0.00030111904332555894,0.00030111904332555894,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,random_sample_selection,1,8,-0.0013799554606318857,-0.05338872094482377,-0.001354070688291429,-0.0013799554606318857,0.17460317460317457,0.33333333333333326,-0.0012006910021146522,0.00011075768655932339,0.0001903613567662354,1.352292842634492,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627945e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,random_sample_selection,2,8,-0.0013259244275629902,0.46775695891134994,-0.0012849012994144082,-0.0012344100993787633,0.17460317460317457,0.33333333333333326,-0.0012006910021146522,0.00011075768655932339,0.0001903613567662354,1.352292842634492,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,random_sample_selection,4,8,-0.0012598682862678694,0.9413019210790834,-0.0012505996806794126,-0.001138874550480139,0.17460317460317457,0.33333333333333326,-0.0012006910021146522,0.00011075768655932339,0.0001903613567662354,1.352292842634492,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.14903670118507792
1,ddpm_eps,fetch_low_diversity,random_sample_selection,8,8,-0.0011895941038656502,1.2989041216896682,-0.0011726962212099351,-0.001078836417306327,0.17460317460317457,0.33333333333333326,-0.0012006910021146522,0.00011075768655932339,0.0001903613567662354,1.352292842634492,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,uncertainty_aware_critic,1,8,-0.0013799554606318857,-0.008006457451275758,-0.0013622928957184538,-0.0013799554606318857,0.16666666666666666,-0.33333333333333326,-0.0012757191931248094,0.00022753912717632827,7.35799161492306e-05,0.0029064718750503233,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627945e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,uncertainty_aware_critic,2,8,-0.0013350040062060345,-0.006671437241485275,-0.001365518733863074,-0.0012344100993787633,0.16666666666666666,-0.33333333333333326,-0.0012757191931248094,0.00022753912717632827,7.35799161492306e-05,0.0029064718750503233,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
1,ddpm_eps,fetch_low_diversity,uncertainty_aware_critic,4,8,-0.0012947416922098253,-0.005733028536718913,-0.0012791559398214406,-0.001138874550480139,0.16666666666666666,-0.33333333333333326,-0.0012757191931248094,0.00022753912717632827,7.35799161492306e-05,0.0029064718750503233,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.14903670118507792
1,ddpm_eps,fetch_low_diversity,uncertainty_aware_critic,8,8,-0.0013063755444826552,-0.005099985576225434,-0.0012947514570461763,-0.001078836417306327,0.16666666666666666,-0.33333333333333326,-0.0012757191931248094,0.00022753912717632827,7.35799161492306e-05,0.0029064718750503233,0.032699766665852316,1.4550750333388958,185.9718500005935,1.076554586007503,1.5322119757380614,0.0,4.333333333333333,0.9132204454066138,1.6666666666666667,0.0,-2.6746623489627948e-14,0.0,-0.1490367011850779
2,consistency_1step,fetch_aligned,anti_oracle_negative_control,1,1,-0.03325608684707557,0.03325608684707557,-0.03639754929180447,-0.03325608684707557,-1.0,-0.9999999999999997,-0.05127375301078313,0.029562562275883147,-0.01863511573730364,0.01863511573730364,0.005542299981849889,1.3108126666435662,164.544370828177,6.008465588355445,1.529340942990121,0.0,4.0,0.8742771945445558,1.6666666666666667,0.0,-0.036736638618103314,0.0,-0.27648859326152625
2,consistency_1step,fetch_aligned,anti_oracle_negative_control,2,1,-0.03943021079067558,0.03943021079067558,-0.04026423380833256,-0.02708196290347555,-1.0,-0.9999999999999997,-0.05127375301078313,0.029562562275883147,-0.01863511573730364,0.01863511573730364,0.005542299981849889,1.3108126666435662,164.544370828177,6.008465588355445,1.529340942990121,0.0,4.0,0.8742771945445558,1.6666666666666667,0.0,-0.06540722537631266,0.0,-0.28447546323082046
2,consistency_1step,fetch_aligned,anti_oracle_negative_control,4,1,-0.04614623459763937,0.04614623459763937,-0.04581120194076612,-0.023805919149972998,-1.0,-0.9999999999999997,-0.05127375301078313,0.029562562275883147,-0.01863511573730364,0.01863511573730364,0.005542299981849889,1.3108126666435662,164.544370828177,6.008465588355445,1.529340942990121,0.0,4.0,0.8742771945445558,1.6666666666666667,0.0,-0.10560552433726304,0.0,-0.29567365005188345
2,consistency_1step,fetch_aligned,anti_oracle_negative_control,8,1,-0.05189120258437921,0.05189120258437921,-0.05398315863104957,-0.022328640308496062,-1.0,-0.9999999999999997,-0.05127375301078313,0.029562562275883147,-0.01863511573730364,0.01863511573730364,0.005542299981849889,1.3108126666435662,164.544370828177,6.008465588355445,1.529340942990121,0.0,4.0,0.8742771945445558,1.6666666666666667,0.0,-0.14700846530590936,0.0,-0.3072074183926466
